day,side,h,mo
1,ask,200,-2.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,-0.5
1,ask,10,-0.5
1,ask,50,-0.5
1,ask,200,1.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,4.0
1,ask,10,4.0
1,ask,50,4.0
1,ask,200,3.5
1,ask,10,-0.5
1,ask,50,-0.5
1,ask,200,0.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,4.0
1,ask,10,4.0
1,ask,50,4.0
1,ask,200,2.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,-0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,-0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,-0.5
1,ask,10,-0.5
1,ask,50,-0.5
1,ask,200,-1.0
1,ask,10,0.0
1,ask,50,0.0
1,ask,200,1.0
1,ask,10,3.0
1,ask,50,3.0
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.0
1,ask,10,1.0
1,ask,50,1.0
1,ask,200,2.5
1,ask,10,3.5
1,ask,50,3.5
1,ask,200,2.0
1,ask,10,0.0
1,ask,50,0.0
1,ask,200,0.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,1.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,1.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,4.5
1,ask,10,3.5
1,ask,50,3.5
1,ask,200,4.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,3.0
1,ask,10,3.0
1,ask,50,3.0
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,2.5
1,ask,10,3.5
1,ask,50,3.5
1,ask,200,4.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,5.5
1,ask,10,5.5
1,ask,50,5.5
1,ask,200,4.0
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.0
1,ask,10,0.0
1,ask,50,0.0
1,ask,200,1.5
1,ask,10,3.5
1,ask,50,3.5
1,ask,200,4.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,3.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,4.0
1,ask,10,4.0
1,ask,50,4.0
1,ask,200,3.5
1,ask,10,-0.5
1,ask,50,-0.5
1,ask,200,0.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,1.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.0
1,ask,10,1.0
1,ask,50,1.0
1,ask,200,1.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,1.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,1.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,3.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,1.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,-0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,1.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,3.5
1,ask,10,3.5
1,ask,50,3.5
1,ask,200,4.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,3.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,4.0
1,ask,10,3.0
1,ask,50,3.0
1,ask,200,3.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,4.5
1,ask,10,3.5
1,ask,50,3.5
1,ask,200,2.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,2.5
1,ask,10,3.5
1,ask,50,3.5
1,ask,200,3.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.0
1,ask,10,1.0
1,ask,50,1.0
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,3.0
1,ask,10,3.0
1,ask,50,3.0
1,ask,200,2.0
1,ask,10,-1.0
1,ask,50,-1.0
1,ask,200,-1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.0
1,ask,10,1.0
1,ask,50,1.0
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.0
1,ask,10,0.0
1,ask,50,0.0
1,ask,200,2.0
1,ask,10,4.0
1,ask,50,4.0
1,ask,200,3.0
1,ask,10,-1.0
1,ask,50,-1.0
1,ask,200,-2.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,2.0
1,ask,10,3.0
1,ask,50,3.0
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.0
1,ask,10,1.0
1,ask,50,1.0
1,ask,200,0.0
1,ask,10,1.0
1,ask,50,1.0
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,-0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,0.0
1,ask,10,1.0
1,ask,50,1.0
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,-1.5
1,ask,10,-0.5
1,ask,50,-0.5
1,ask,200,-0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,-0.5
1,ask,10,-0.5
1,ask,50,-0.5
1,ask,200,-1.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,0.0
1,ask,10,1.0
1,ask,50,1.0
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.0
1,ask,10,-1.0
1,ask,50,-1.0
1,ask,200,-0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,-0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,2.5
1,ask,10,3.5
1,ask,50,3.5
1,ask,200,3.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,3.0
1,ask,10,3.0
1,ask,50,3.0
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,-0.5
1,ask,10,-0.5
1,ask,50,-0.5
1,ask,200,0.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,2.5
1,ask,10,3.5
1,ask,50,3.5
1,ask,200,4.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,3.0
1,ask,10,3.0
1,ask,50,3.0
1,ask,200,1.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,2.0
1,ask,10,3.0
1,ask,50,3.0
1,ask,200,1.5
1,ask,10,-1.5
1,ask,50,-1.5
1,ask,200,-0.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,3.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,3.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,3.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,3.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,3.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,1.0
1,ask,10,1.0
1,ask,50,1.0
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,0.0
1,ask,10,1.0
1,ask,50,1.0
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.0
1,ask,10,0.0
1,ask,50,0.0
1,ask,200,-0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,1.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,3.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.0
1,ask,10,1.0
1,ask,50,1.0
1,ask,200,2.0
1,ask,10,3.0
1,ask,50,3.0
1,ask,200,3.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,3.0
1,ask,10,3.0
1,ask,50,3.0
1,ask,200,3.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,3.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,3.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,0.0
1,ask,10,1.0
1,ask,50,1.0
1,ask,200,2.0
1,ask,10,3.0
1,ask,50,3.0
1,ask,200,3.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,4.0
1,ask,10,3.0
1,ask,50,3.0
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.0
1,ask,10,1.0
1,ask,50,1.0
1,ask,200,-0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,-0.5
1,ask,10,-0.5
1,ask,50,-0.5
1,ask,200,0.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,3.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,4.5
1,ask,10,3.5
1,ask,50,3.5
1,ask,200,3.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,1.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,4.5
1,ask,10,3.5
1,ask,50,3.5
1,ask,200,3.0
1,ask,10,1.0
1,ask,50,1.0
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,3.5
1,ask,10,3.5
1,ask,50,3.5
1,ask,200,4.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,3.5
1,ask,10,3.5
1,ask,50,3.5
1,ask,200,3.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,1.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,1.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,1.0
1,ask,10,1.0
1,ask,50,1.0
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,1.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,-0.5
1,ask,10,-0.5
1,ask,50,-0.5
1,ask,200,0.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.0
1,ask,10,1.0
1,ask,50,1.0
1,ask,200,1.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,-0.5
1,ask,10,-0.5
1,ask,50,-0.5
1,ask,200,-0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,-0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,2.5
1,ask,10,3.5
1,ask,50,3.5
1,ask,200,3.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,1.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,0.0
1,ask,10,0.0
1,ask,50,0.0
1,ask,200,-1.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,0.0
1,ask,10,1.0
1,ask,50,1.0
1,ask,200,2.0
1,ask,10,3.0
1,ask,50,3.0
1,ask,200,1.5
1,ask,10,-1.5
1,ask,50,-1.5
1,ask,200,-1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,-0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,-0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,-1.5
1,ask,10,-0.5
1,ask,50,-0.5
1,ask,200,0.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,4.0
1,ask,10,3.0
1,ask,50,3.0
1,ask,200,0.5
1,ask,10,-2.5
1,ask,50,-2.5
1,ask,200,-4.5
1,ask,10,-0.5
1,ask,50,-0.5
1,ask,200,-0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,2.0
1,ask,10,3.0
1,ask,50,3.0
1,ask,200,4.0
1,ask,10,3.0
1,ask,50,3.0
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,1.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,1.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,-0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,-0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,1.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,3.0
1,ask,10,3.0
1,ask,50,3.0
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,3.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.0
1,ask,10,1.0
1,ask,50,1.0
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,4.5
1,ask,10,3.5
1,ask,50,3.5
1,ask,200,3.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,3.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,1.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,1.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,0.5
1,ask,10,-0.5
1,ask,50,-0.5
1,ask,200,-2.5
1,ask,10,-0.5
1,ask,50,-0.5
1,ask,200,1.5
1,ask,10,3.5
1,ask,50,3.5
1,ask,200,3.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,3.0
1,ask,10,3.0
1,ask,50,3.0
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.0
1,ask,10,1.0
1,ask,50,1.0
1,ask,200,2.0
1,ask,10,3.0
1,ask,50,3.0
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,1.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,1.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,1.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,3.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,1.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,1.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,3.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,3.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,1.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,1.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,-0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,2.5
1,ask,10,3.5
1,ask,50,3.5
1,ask,200,3.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,4.0
1,ask,10,4.0
1,ask,50,4.0
1,ask,200,2.5
1,ask,10,-1.5
1,ask,50,-1.5
1,ask,200,-0.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.0
1,ask,10,1.0
1,ask,50,1.0
1,ask,200,-1.5
1,ask,10,-0.5
1,ask,50,-0.5
1,ask,200,-0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,-1.0
1,ask,10,0.0
1,ask,50,0.0
1,ask,200,-0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,3.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,-0.5
1,ask,10,-0.5
1,ask,50,-0.5
1,ask,200,-1.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,-0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,0.0
1,ask,10,1.0
1,ask,50,1.0
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.0
1,ask,10,1.0
1,ask,50,1.0
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,1.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,-0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,2.5
1,ask,10,3.5
1,ask,50,3.5
1,ask,200,4.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,3.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,2.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,1.0
1,ask,10,1.0
1,ask,50,1.0
1,ask,200,2.5
1,ask,10,3.5
1,ask,50,3.5
1,ask,200,3.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,1.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,3.5
1,ask,10,3.5
1,ask,50,3.5
1,ask,200,5.5
1,ask,10,3.5
1,ask,50,3.5
1,ask,200,3.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,1.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,3.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,1.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,-0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,5.5
1,ask,10,4.5
1,ask,50,4.5
1,ask,200,3.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,1.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,3.5
1,ask,10,3.5
1,ask,50,3.5
1,ask,200,3.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,2.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,0.5
1,ask,10,-0.5
1,ask,50,-0.5
1,ask,200,-0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,1.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,3.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,1.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,3.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,3.0
1,ask,10,2.0
1,ask,50,2.0
1,ask,200,2.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,0.5
1,ask,10,-0.5
1,ask,50,-0.5
1,ask,200,1.0
1,ask,10,3.0
1,ask,50,3.0
1,ask,200,3.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,3.5
1,ask,10,2.5
1,ask,50,2.5
1,ask,200,1.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,-0.5
1,ask,10,0.5
1,ask,50,0.5
1,ask,200,0.5
1,ask,10,1.5
1,ask,50,1.5
1,ask,200,0.5
1,ask,10,0.5
1,ask,50,0.5
