day,sym,px_vs_fair,qty,h,mo
3,VEV_5300,10.34808608378713,3,50,1.0
3,VEV_5300,10.34808608378713,3,200,1.0
3,VEV_5400,4.988866556331974,3,10,0.5
3,VEV_5400,4.988866556331974,3,50,0.5
3,VEV_5400,4.988866556331974,3,200,0.0
3,VEV_6000,-8.49988416494828e-08,3,10,0.5
3,VEV_6000,-8.49988416494828e-08,3,50,0.5
3,VEV_6000,-8.49988416494828e-08,3,200,0.5
3,VEV_6500,-4.348837875629005e-19,3,10,0.5
3,VEV_6500,-4.348837875629005e-19,3,50,0.5
3,VEV_6500,-4.348837875629005e-19,3,200,0.5
3,VEV_5400,2.9888796694525865,4,10,0.5
3,VEV_5400,2.9888796694525865,4,50,0.5
3,VEV_5400,2.9888796694525865,4,200,0.5
3,VEV_5500,1.6468460845645572,4,10,0.5
3,VEV_5500,1.6468460845645572,4,50,0.5
3,VEV_5500,1.6468460845645572,4,200,0.5
3,VEV_6000,-8.499840337514693e-08,4,10,0.5
3,VEV_6000,-8.499840337514693e-08,4,50,0.5
3,VEV_6000,-8.499840337514693e-08,4,200,0.5
3,VEV_6500,-4.348803934729532e-19,4,10,0.5
3,VEV_6500,-4.348803934729532e-19,4,50,0.5
3,VEV_6500,-4.348803934729532e-19,4,200,0.5
3,VEV_5400,2.988878362471123,3,10,0.5
3,VEV_5400,2.988878362471123,3,50,0.5
3,VEV_5400,2.988878362471123,3,200,0.5
3,VEV_5500,1.646845798156515,3,10,0.5
3,VEV_5500,1.646845798156515,3,50,0.5
3,VEV_5500,1.646845798156515,3,200,0.5
3,VEV_6000,-8.499846291137374e-08,3,10,0.5
3,VEV_6000,-8.499846291137374e-08,3,50,0.5
3,VEV_6000,-8.499846291137374e-08,3,200,0.5
3,VEV_6500,-4.348807316625458e-19,3,10,0.5
3,VEV_6500,-4.348807316625458e-19,3,50,0.5
3,VEV_6500,-4.348807316625458e-19,3,200,0.5
3,VEV_5400,2.9888784234726025,2,10,0.5
3,VEV_5400,2.9888784234726025,2,50,0.5
3,VEV_5400,2.9888784234726025,2,200,0.5
3,VEV_5500,1.646845811550092,2,10,0.5
3,VEV_5500,1.646845811550092,2,50,0.5
3,VEV_5500,1.646845811550092,2,200,0.5
3,VEV_6000,-8.499847649222907e-08,2,10,0.5
3,VEV_6000,-8.499847649222907e-08,2,50,0.5
3,VEV_6000,-8.499847649222907e-08,2,200,0.5
3,VEV_6500,-4.348807155015824e-19,2,10,0.5
3,VEV_6500,-4.348807155015824e-19,2,50,0.5
3,VEV_6500,-4.348807155015824e-19,2,200,0.5
3,VEV_5400,3.9888644407394764,5,10,0.5
3,VEV_5400,3.9888644407394764,5,50,0.5
3,VEV_5400,3.9888644407394764,5,200,0.5
3,VEV_5500,1.646842747432534,5,10,0.5
3,VEV_5500,1.646842747432534,5,50,0.5
3,VEV_5500,1.646842747432534,5,200,0.5
3,VEV_6000,-8.499893589395358e-08,5,10,0.5
3,VEV_6000,-8.499893589395358e-08,5,50,0.5
3,VEV_6000,-8.499893589395358e-08,5,200,0.5
3,VEV_6500,-4.348843333719464e-19,5,10,0.5
3,VEV_6500,-4.348843333719464e-19,5,50,0.5
3,VEV_6500,-4.348843333719464e-19,5,200,0.5
3,VEV_5400,3.98886795078009,5,10,0.5
3,VEV_5400,3.98886795078009,5,50,0.5
3,VEV_5400,3.98886795078009,5,200,0.5
3,VEV_5500,1.6468435166277091,5,10,0.5
3,VEV_5500,1.6468435166277091,5,50,0.5
3,VEV_5500,1.6468435166277091,5,200,0.5
3,VEV_6000,-8.499880420586493e-08,5,10,0.5
3,VEV_6000,-8.499880420586493e-08,5,50,0.5
3,VEV_6000,-8.499880420586493e-08,5,200,0.5
3,VEV_6500,-4.348834249049791e-19,5,10,0.5
3,VEV_6500,-4.348834249049791e-19,5,50,0.5
3,VEV_6500,-4.348834249049791e-19,5,200,0.5
3,VEV_5400,3.9888643770117653,4,10,0.5
3,VEV_5400,3.9888643770117653,4,50,0.5
3,VEV_5400,3.9888643770117653,4,200,0.5
3,VEV_5500,1.6468427334694367,4,10,0.5
3,VEV_5500,1.6468427334694367,4,50,0.5
3,VEV_5500,1.6468427334694367,4,200,0.5
3,VEV_6000,-8.499892448592792e-08,4,10,0.5
3,VEV_6000,-8.499892448592792e-08,4,50,0.5
3,VEV_6000,-8.499892448592792e-08,4,200,0.5
3,VEV_6500,-4.348843498327479e-19,4,10,0.5
3,VEV_6500,-4.348843498327479e-19,4,50,0.5
3,VEV_6500,-4.348843498327479e-19,4,200,0.5
3,VEV_5300,10.348070222437794,3,10,1.0
3,VEV_5300,10.348070222437794,3,50,1.0
3,VEV_5300,10.348070222437794,3,200,1.0
3,VEV_5400,3.988860928917127,3,10,1.0
3,VEV_5400,3.988860928917127,3,50,1.0
3,VEV_5400,3.988860928917127,3,200,1.5
3,VEV_6000,-8.499902708043128e-08,3,10,0.5
3,VEV_6000,-8.499902708043128e-08,3,50,0.5
3,VEV_6000,-8.499902708043128e-08,3,200,0.5
3,VEV_6500,-4.348852419054701e-19,3,10,0.5
3,VEV_6500,-4.348852419054701e-19,3,50,0.5
3,VEV_6500,-4.348852419054701e-19,3,200,0.5
3,VEV_5400,1.9888842230098476,3,10,1.0
3,VEV_5400,1.9888842230098476,3,50,1.0
3,VEV_5400,1.9888842230098476,3,200,1.0
3,VEV_5500,1.6468470826604902,3,10,0.5
3,VEV_5500,1.6468470826604902,3,50,0.5
3,VEV_5500,1.6468470826604902,3,200,0.5
3,VEV_6000,-8.499825232355393e-08,3,10,0.5
3,VEV_6000,-8.499825232355393e-08,3,50,0.5
3,VEV_6000,-8.499825232355393e-08,3,200,0.5
3,VEV_6500,-4.348792116802021e-19,3,10,0.5
3,VEV_6500,-4.348792116802021e-19,3,50,0.5
3,VEV_6500,-4.348792116802021e-19,3,200,0.5
3,VEV_5300,9.34807517256116,3,10,1.0
3,VEV_5300,9.34807517256116,3,50,1.0
3,VEV_5300,9.34807517256116,3,200,2.0
3,VEV_5400,3.9888626859246976,3,10,0.5
3,VEV_5400,3.9888626859246976,3,50,0.5
3,VEV_5400,3.9888626859246976,3,200,0.5
3,VEV_5500,1.6468423630464972,3,10,0.5
3,VEV_5500,1.6468423630464972,3,50,0.5
3,VEV_5500,1.6468423630464972,3,200,0.5
3,VEV_6000,-8.49989961105397e-08,3,10,0.5
3,VEV_6000,-8.49989961105397e-08,3,50,0.5
3,VEV_6000,-8.49989961105397e-08,3,200,0.5
3,VEV_6500,-4.348847851315025e-19,3,10,0.5
3,VEV_6500,-4.348847851315025e-19,3,50,0.5
3,VEV_6500,-4.348847851315025e-19,3,200,0.5
3,VEV_5200,7.348058605220217,3,10,1.5
3,VEV_5200,7.348058605220217,3,50,1.5
3,VEV_5200,7.348058605220217,3,200,1.5
3,VEV_5300,8.348085736093534,3,10,1.0
3,VEV_5300,8.348085736093534,3,50,1.0
3,VEV_5300,8.348085736093534,3,200,1.0
3,VEV_5400,2.98886643442561,3,10,1.0
3,VEV_5400,2.98886643442561,3,50,1.0
3,VEV_5400,2.98886643442561,3,200,1.0
3,VEV_5500,1.6468431845669178,3,10,0.5
3,VEV_5500,1.6468431845669178,3,50,0.5
3,VEV_5500,1.6468431845669178,3,200,0.5
3,VEV_6000,-8.499884283395885e-08,3,10,0.5
3,VEV_6000,-8.499884283395885e-08,3,50,0.5
3,VEV_6000,-8.499884283395885e-08,3,200,0.5
3,VEV_6500,-4.348838139473863e-19,3,10,0.5
3,VEV_6500,-4.348838139473863e-19,3,50,0.5
3,VEV_6500,-4.348838139473863e-19,3,200,0.5
3,VEV_5400,0.9889268796365442,4,10,0.5
3,VEV_5400,0.9889268796365442,4,50,0.5
3,VEV_5400,0.9889268796365442,4,200,0.5
3,VEV_5500,0.646856430864692,4,10,0.5
3,VEV_5500,0.646856430864692,4,50,0.5
3,VEV_5500,0.646856430864692,4,200,0.5
3,VEV_6000,-8.49968875190337e-08,4,10,0.5
3,VEV_6000,-8.49968875190337e-08,4,50,0.5
3,VEV_6000,-8.49968875190337e-08,4,200,0.5
3,VEV_6500,-4.348681659026955e-19,4,10,0.5
3,VEV_6500,-4.348681659026955e-19,4,50,0.5
3,VEV_6500,-4.348681659026955e-19,4,200,0.5
3,VEV_5400,0.9889143291123048,5,10,0.5
3,VEV_5400,0.9889143291123048,5,50,0.5
3,VEV_5400,0.9889143291123048,5,200,1.0
3,VEV_5500,0.6468536806934297,5,10,0.5
3,VEV_5500,0.6468536806934297,5,50,0.5
3,VEV_5500,0.6468536806934297,5,200,0.5
3,VEV_6000,-8.499730946541825e-08,5,10,0.5
3,VEV_6000,-8.499730946541825e-08,5,50,0.5
3,VEV_6000,-8.499730946541825e-08,5,200,0.5
3,VEV_6500,-4.348714117824633e-19,5,10,0.5
3,VEV_6500,-4.348714117824633e-19,5,50,0.5
3,VEV_6500,-4.348714117824633e-19,5,200,0.5
3,VEV_5200,-3.6516674288067605,3,10,1.5
3,VEV_5200,-3.6516674288067605,3,50,1.5
3,VEV_5200,-3.6516674288067605,3,200,1.0
3,VEV_5300,2.3482334303044397,3,10,1.0
3,VEV_5300,2.3482334303044397,3,50,1.0
3,VEV_5300,2.3482334303044397,3,200,0.5
3,VEV_5400,0.9889188421018531,3,10,0.5
3,VEV_5400,0.9889188421018531,3,50,0.5
3,VEV_5400,0.9889188421018531,3,200,0.5
3,VEV_5500,0.6468546697200184,3,10,0.5
3,VEV_5500,0.6468546697200184,3,50,0.5
3,VEV_5500,0.6468546697200184,3,200,0.5
3,VEV_6000,-8.499716838067262e-08,3,10,0.5
3,VEV_6000,-8.499716838067262e-08,3,50,0.5
3,VEV_6000,-8.499716838067262e-08,3,200,0.5
3,VEV_6500,-4.348702430953405e-19,3,10,0.5
3,VEV_6500,-4.348702430953405e-19,3,50,0.5
3,VEV_6500,-4.348702430953405e-19,3,200,0.5
3,VEV_5400,1.9888795634990437,4,10,1.0
3,VEV_5400,1.9888795634990437,4,50,1.0
3,VEV_5400,1.9888795634990437,4,200,1.5
3,VEV_5500,1.6468460622583905,4,10,0.5
3,VEV_5500,1.6468460622583905,4,50,0.5
3,VEV_5500,1.6468460622583905,4,200,0.5
3,VEV_6000,-8.499841013094746e-08,4,10,0.5
3,VEV_6000,-8.499841013094746e-08,4,50,0.5
3,VEV_6000,-8.499841013094746e-08,4,200,0.5
3,VEV_6500,-4.348804076279845e-19,4,10,0.5
3,VEV_6500,-4.348804076279845e-19,4,50,0.5
3,VEV_6500,-4.348804076279845e-19,4,200,0.5
3,VEV_5300,5.348145564563069,4,10,1.0
3,VEV_5300,5.348145564563069,4,50,1.0
3,VEV_5300,5.348145564563069,4,200,1.0
3,VEV_5400,1.9888876660758363,4,10,0.5
3,VEV_5400,1.9888876660758363,4,50,0.5
3,VEV_5400,1.9888876660758363,4,200,0.5
3,VEV_5500,1.646847838014561,4,10,0.5
3,VEV_5500,1.646847838014561,4,50,0.5
3,VEV_5500,1.646847838014561,4,200,0.5
3,VEV_6000,-8.499816915029886e-08,4,10,0.5
3,VEV_6000,-8.499816915029886e-08,4,50,0.5
3,VEV_6000,-8.499816915029886e-08,4,200,0.5
3,VEV_6500,-4.348783083965918e-19,4,10,0.5
3,VEV_6500,-4.348783083965918e-19,4,50,0.5
3,VEV_6500,-4.348783083965918e-19,4,200,0.5
3,VEV_5400,0.9889221409183726,5,10,1.0
3,VEV_5400,0.9889221409183726,5,50,1.0
3,VEV_5400,0.9889221409183726,5,200,1.5
3,VEV_5500,0.6468553930086545,5,10,0.5
3,VEV_5500,0.6468553930086545,5,50,0.5
3,VEV_5500,0.6468553930086545,5,200,0.5
3,VEV_6000,-8.49970545866467e-08,5,10,0.5
3,VEV_6000,-8.49970545866467e-08,5,50,0.5
3,VEV_6000,-8.49970545866467e-08,5,200,0.5
3,VEV_6500,-4.34869383752184e-19,5,10,0.5
3,VEV_6500,-4.34869383752184e-19,5,50,0.5
3,VEV_6500,-4.34869383752184e-19,5,200,0.5
3,VEV_5400,1.9889102554098237,3,10,0.5
3,VEV_5400,1.9889102554098237,3,50,0.5
3,VEV_5400,1.9889102554098237,3,200,0.5
3,VEV_5500,0.6468527884804685,3,10,0.5
3,VEV_5500,0.6468527884804685,3,50,0.5
3,VEV_5500,0.6468527884804685,3,200,1.0
3,VEV_6000,-8.499743655965081e-08,3,10,0.5
3,VEV_6000,-8.499743655965081e-08,3,50,0.5
3,VEV_6000,-8.499743655965081e-08,3,200,0.5
3,VEV_6500,-4.348724588117774e-19,3,10,0.5
3,VEV_6500,-4.348724588117774e-19,3,50,0.5
3,VEV_6500,-4.348724588117774e-19,3,200,0.5
3,VEV_4000,-10.999583583560707,2,10,-0.5
3,VEV_4000,-10.999583583560707,2,50,-0.5
3,VEV_4000,-10.999583583560707,2,200,-0.5
3,VEV_4500,-10.999583668560831,2,10,0.0
3,VEV_4500,-10.999583668560831,2,50,0.0
3,VEV_4500,-10.999583668560831,2,200,0.0
3,VEV_5000,-9.352749268106805,2,10,-0.5
3,VEV_5000,-9.352749268106805,2,50,-0.5
3,VEV_5000,-9.352749268106805,2,200,0.0
3,VEV_5100,-7.01075762744847,2,10,0.0
3,VEV_5100,-7.01075762744847,2,50,0.0
3,VEV_5100,-7.01075762744847,2,200,0.0
3,VEV_5200,-1.6516119425445766,2,10,-0.5
3,VEV_5200,-1.6516119425445766,2,50,-0.5
3,VEV_5200,-1.6516119425445766,2,200,-0.5
3,VEV_5300,2.3482633500570387,2,10,0.5
3,VEV_5300,2.3482633500570387,2,50,0.5
3,VEV_5300,2.3482633500570387,2,200,0.5
3,VEV_5400,0.988929461934827,2,10,0.5
3,VEV_5400,0.988929461934827,2,50,0.5
3,VEV_5400,0.988929461934827,2,200,0.5
3,VEV_5500,0.6468569978196825,2,10,0.5
3,VEV_5500,0.6468569978196825,2,50,0.5
3,VEV_5500,0.6468569978196825,2,200,0.5
3,VEV_6000,-8.499685252634463e-08,2,10,0.5
3,VEV_6000,-8.499685252634463e-08,2,50,0.5
3,VEV_6000,-8.499685252634463e-08,2,200,0.5
3,VEV_6500,-4.348674820479204e-19,2,10,0.5
3,VEV_6500,-4.348674820479204e-19,2,50,0.5
3,VEV_6500,-4.348674820479204e-19,2,200,0.5
3,VEV_5400,0.9889336892528249,5,10,0.5
3,VEV_5400,0.9889336892528249,5,50,0.5
3,VEV_5400,0.9889336892528249,5,200,0.5
3,VEV_5500,0.6468579247249782,5,10,0.5
3,VEV_5500,0.6468579247249782,5,50,0.5
3,VEV_5500,0.6468579247249782,5,200,0.5
3,VEV_6000,-8.499668523547873e-08,5,10,0.5
3,VEV_6000,-8.499668523547873e-08,5,50,0.5
3,VEV_6000,-8.499668523547873e-08,5,200,0.5
3,VEV_6500,-4.34866380303194e-19,5,10,0.5
3,VEV_6500,-4.34866380303194e-19,5,50,0.5
3,VEV_6500,-4.34866380303194e-19,5,200,0.5
3,VEV_5500,1.6468463213649587,2,10,0.5
3,VEV_5500,1.6468463213649587,2,50,0.5
3,VEV_5500,1.6468463213649587,2,200,0.5
3,VEV_6000,-8.499836162143749e-08,2,10,0.5
3,VEV_6000,-8.499836162143749e-08,2,50,0.5
3,VEV_6000,-8.499836162143749e-08,2,200,0.5
3,VEV_6500,-4.348800789759337e-19,2,10,0.5
3,VEV_6500,-4.348800789759337e-19,2,50,0.5
3,VEV_6500,-4.348800789759337e-19,2,200,0.5
3,VEV_5300,-1.651247081719081,5,10,0.5
3,VEV_5300,-1.651247081719081,5,50,0.5
3,VEV_5300,-1.651247081719081,5,200,1.0
3,VEV_5400,-0.01089680112120206,5,10,0.5
3,VEV_5400,-0.01089680112120206,5,50,0.5
3,VEV_5400,-0.01089680112120206,5,200,0.5
3,VEV_5500,0.6468950769209503,5,10,0.5
3,VEV_5500,0.6468950769209503,5,50,0.5
3,VEV_5500,0.6468950769209503,5,200,0.5
3,VEV_6000,-8.499122865284681e-08,5,10,0.5
3,VEV_6000,-8.499122865284681e-08,5,50,0.5
3,VEV_6000,-8.499122865284681e-08,5,200,0.5
3,VEV_6500,-4.348224261115408e-19,5,10,0.5
3,VEV_6500,-4.348224261115408e-19,5,50,0.5
3,VEV_6500,-4.348224261115408e-19,5,200,0.5
3,VEV_5300,0.34862003605824654,4,10,0.0
3,VEV_5300,0.34862003605824654,4,50,0.0
3,VEV_5300,0.34862003605824654,4,200,0.5
3,VEV_5400,-0.010943948676615634,4,10,0.5
3,VEV_5400,-0.010943948676615634,4,50,0.5
3,VEV_5400,-0.010943948676615634,4,200,0.5
3,VEV_5500,0.6468847455556066,4,10,0.5
3,VEV_5500,0.6468847455556066,4,50,0.5
3,VEV_5500,0.6468847455556066,4,200,0.5
3,VEV_6000,-8.499275949802713e-08,4,10,0.5
3,VEV_6000,-8.499275949802713e-08,4,50,0.5
3,VEV_6000,-8.499275949802713e-08,4,200,0.5
3,VEV_6500,-4.348346199033407e-19,4,10,0.5
3,VEV_6500,-4.348346199033407e-19,4,50,0.5
3,VEV_6500,-4.348346199033407e-19,4,200,0.5
3,VEV_5200,-9.650586872856735,2,10,0.5
3,VEV_5200,-9.650586872856735,2,50,0.5
3,VEV_5200,-9.650586872856735,2,200,0.0
3,VEV_5300,-1.6511839881614598,2,10,0.5
3,VEV_5300,-1.6511839881614598,2,50,0.5
3,VEV_5300,-1.6511839881614598,2,200,0.0
3,VEV_5400,-0.010874410589934769,2,10,0.0
3,VEV_5400,-0.010874410589934769,2,50,0.0
3,VEV_5400,-0.010874410589934769,2,200,0.0
3,VEV_5500,0.6468999844104495,2,10,0.5
3,VEV_5500,0.6468999844104495,2,50,0.5
3,VEV_5500,0.6468999844104495,2,200,0.5
3,VEV_6000,-8.49905348281384e-08,2,10,0.5
3,VEV_6000,-8.49905348281384e-08,2,50,0.5
3,VEV_6000,-8.49905348281384e-08,2,200,0.5
3,VEV_6500,-4.348166193969788e-19,2,10,0.5
3,VEV_6500,-4.348166193969788e-19,2,50,0.5
3,VEV_6500,-4.348166193969788e-19,2,200,0.5
3,VEV_5300,0.3486989042868913,2,10,1.0
3,VEV_5300,0.3486989042868913,2,50,1.0
3,VEV_5300,0.3486989042868913,2,200,1.0
3,VEV_5400,0.9890840620592556,2,10,0.5
3,VEV_5400,0.9890840620592556,2,50,0.5
3,VEV_5400,0.9890840620592556,2,200,0.5
3,VEV_5500,0.6468908902318873,2,10,0.5
3,VEV_5500,0.6468908902318873,2,50,0.5
3,VEV_5500,0.6468908902318873,2,200,0.5
3,VEV_6000,-8.499186974915329e-08,2,10,0.5
3,VEV_6000,-8.499186974915329e-08,2,50,0.5
3,VEV_6000,-8.499186974915329e-08,2,200,0.5
3,VEV_6500,-4.348272776407083e-19,2,10,0.5
3,VEV_6500,-4.348272776407083e-19,2,50,0.5
3,VEV_6500,-4.348272776407083e-19,2,200,0.5
3,VEV_5400,0.9890700705689284,5,10,0.5
3,VEV_5400,0.9890700705689284,5,50,0.5
3,VEV_5400,0.9890700705689284,5,200,0.5
3,VEV_5500,0.6468878267132583,5,10,0.5
3,VEV_5500,0.6468878267132583,5,50,0.5
3,VEV_5500,0.6468878267132583,5,200,0.5
3,VEV_6000,-8.499229907969367e-08,5,10,0.5
3,VEV_6000,-8.499229907969367e-08,5,50,0.5
3,VEV_6000,-8.499229907969367e-08,5,200,0.5
3,VEV_6500,-4.34830861182864e-19,5,10,0.5
3,VEV_6500,-4.34830861182864e-19,5,50,0.5
3,VEV_6500,-4.34830861182864e-19,5,200,0.5
3,VEV_5200,-0.6512557206547456,5,10,1.0
3,VEV_5200,-0.6512557206547456,5,50,1.0
3,VEV_5200,-0.6512557206547456,5,200,1.0
3,VEV_5500,0.6468719754108996,5,10,0.5
3,VEV_5500,0.6468719754108996,5,50,0.5
3,VEV_5500,0.6468719754108996,5,200,0.5
3,VEV_6000,-8.49945919214719e-08,5,10,0.5
3,VEV_6000,-8.49945919214719e-08,5,50,0.5
3,VEV_6000,-8.49945919214719e-08,5,200,0.5
3,VEV_6500,-4.348495618925989e-19,5,10,0.5
3,VEV_6500,-4.348495618925989e-19,5,50,0.5
3,VEV_6500,-4.348495618925989e-19,5,200,0.5
3,VEV_5200,-4.6505726336425255,2,10,1.5
3,VEV_5200,-4.6505726336425255,2,50,1.5
3,VEV_5200,-4.6505726336425255,2,200,2.5
3,VEV_5300,1.348823867413362,2,10,1.0
3,VEV_5300,1.348823867413362,2,50,1.0
3,VEV_5300,1.348823867413362,2,200,1.0
3,VEV_5400,0.9891284540904337,2,10,0.5
3,VEV_5400,0.9891284540904337,2,50,0.5
3,VEV_5400,0.9891284540904337,2,200,0.5
3,VEV_5500,0.6469006309457948,2,10,0.5
3,VEV_5500,0.6469006309457948,2,50,0.5
3,VEV_5500,0.6469006309457948,2,200,0.5
3,VEV_6000,-8.499039866836589e-08,2,10,0.5
3,VEV_6000,-8.499039866836589e-08,2,50,0.5
3,VEV_6000,-8.499039866836589e-08,2,200,0.5
3,VEV_6500,-4.348156051841544e-19,2,10,0.5
3,VEV_6500,-4.348156051841544e-19,2,50,0.5
3,VEV_6500,-4.348156051841544e-19,2,200,0.5
3,VEV_5500,0.6469058427534513,5,10,0.5
3,VEV_5500,0.6469058427534513,5,50,0.5
3,VEV_5500,0.6469058427534513,5,200,0.5
3,VEV_6000,-8.498965832102379e-08,5,10,0.5
3,VEV_6000,-8.498965832102379e-08,5,50,0.5
3,VEV_6000,-8.498965832102379e-08,5,200,0.5
3,VEV_6500,-4.348094090987585e-19,5,10,0.5
3,VEV_6500,-4.348094090987585e-19,5,50,0.5
3,VEV_6500,-4.348094090987585e-19,5,200,0.5
3,VEV_5300,0.34905468086087765,2,10,1.0
3,VEV_5300,0.34905468086087765,2,50,1.0
3,VEV_5300,0.34905468086087765,2,200,0.0
3,VEV_5400,-0.010789575700918874,2,10,1.0
3,VEV_5400,-0.010789575700918874,2,50,1.0
3,VEV_5400,-0.010789575700918874,2,200,0.5
3,VEV_5500,0.6469186113778926,2,10,0.5
3,VEV_5500,0.6469186113778926,2,50,0.5
3,VEV_5500,0.6469186113778926,2,200,0.5
3,VEV_6000,-8.498778143244343e-08,2,10,0.5
3,VEV_6000,-8.498778143244343e-08,2,50,0.5
3,VEV_6000,-8.498778143244343e-08,2,200,0.5
3,VEV_6500,-4.347941371915564e-19,2,10,0.5
3,VEV_6500,-4.347941371915564e-19,2,50,0.5
3,VEV_6500,-4.347941371915564e-19,2,200,0.5
3,VEV_5300,-1.6504339919272937,4,10,1.0
3,VEV_5300,-1.6504339919272937,4,50,1.0
3,VEV_5300,-1.6504339919272937,4,200,1.0
3,VEV_5400,-0.010608139683313311,4,10,0.5
3,VEV_5400,-0.010608139683313311,4,50,0.5
3,VEV_5400,-0.010608139683313311,4,200,0.5
3,VEV_5500,-0.35304162757465374,4,10,0.5
3,VEV_5500,-0.35304162757465374,4,50,0.5
3,VEV_5500,-0.35304162757465374,4,200,0.5
3,VEV_6000,-8.498196373104273e-08,4,10,0.5
3,VEV_6000,-8.498196373104273e-08,4,50,0.5
3,VEV_6000,-8.498196373104273e-08,4,200,0.5
3,VEV_6500,-4.347471646267088e-19,4,10,0.5
3,VEV_6500,-4.347471646267088e-19,4,50,0.5
3,VEV_6500,-4.347471646267088e-19,4,200,0.5
3,VEV_5300,-2.649643499103533,3,10,0.0
3,VEV_5300,-2.649643499103533,3,50,0.0
3,VEV_5300,-2.649643499103533,3,200,0.5
3,VEV_5400,-1.0103275004395726,3,10,0.5
3,VEV_5400,-1.0103275004395726,3,50,0.5
3,VEV_5400,-1.0103275004395726,3,200,0.5
3,VEV_5500,-0.35298009108576966,3,10,0.5
3,VEV_5500,-0.35298009108576966,3,50,0.5
3,VEV_5500,-0.35298009108576966,3,200,0.5
3,VEV_6000,-8.497296081125448e-08,3,10,0.5
3,VEV_6000,-8.497296081125448e-08,3,50,0.5
3,VEV_6000,-8.497296081125448e-08,3,200,0.5
3,VEV_6500,-4.346739941648139e-19,3,10,0.5
3,VEV_6500,-4.346739941648139e-19,3,50,0.5
3,VEV_6500,-4.346739941648139e-19,3,200,0.5
3,VEV_5300,-2.6496055357788144,4,10,0.5
3,VEV_5300,-2.6496055357788144,4,50,0.5
3,VEV_5300,-2.6496055357788144,4,200,1.0
3,VEV_5400,-1.0103140184068273,4,10,0.5
3,VEV_5400,-1.0103140184068273,4,50,0.5
3,VEV_5400,-1.0103140184068273,4,200,0.5
3,VEV_5500,-0.35297713378674,4,10,0.5
3,VEV_5500,-0.35297713378674,4,50,0.5
3,VEV_5500,-0.35297713378674,4,200,0.5
3,VEV_6000,-8.497251448032873e-08,4,10,0.5
3,VEV_6000,-8.497251448032873e-08,4,50,0.5
3,VEV_6000,-8.497251448032873e-08,4,200,0.5
3,VEV_6500,-4.346704636303728e-19,4,10,0.5
3,VEV_6500,-4.346704636303728e-19,4,50,0.5
3,VEV_6500,-4.346704636303728e-19,4,200,0.5
3,VEV_5300,-3.6493366126958513,2,10,1.0
3,VEV_5300,-3.6493366126958513,2,50,1.0
3,VEV_5300,-3.6493366126958513,2,200,0.5
3,VEV_5400,-1.0102185780288764,2,10,0.5
3,VEV_5400,-1.0102185780288764,2,50,0.5
3,VEV_5400,-1.0102185780288764,2,200,0.5
3,VEV_5500,-0.35295621413526135,2,10,0.5
3,VEV_5500,-0.35295621413526135,2,50,0.5
3,VEV_5500,-0.35295621413526135,2,200,0.5
3,VEV_6000,-8.496942467770818e-08,2,10,0.5
3,VEV_6000,-8.496942467770818e-08,2,50,0.5
3,VEV_6000,-8.496942467770818e-08,2,200,0.5
3,VEV_6500,-4.34645693070353e-19,2,10,0.5
3,VEV_6500,-4.34645693070353e-19,2,50,0.5
3,VEV_6500,-4.34645693070353e-19,2,200,0.5
3,VEV_5300,-3.6491707383991674,4,10,0.5
3,VEV_5300,-3.6491707383991674,4,50,0.5
3,VEV_5300,-3.6491707383991674,4,200,0.5
3,VEV_5400,-1.0101597189198408,4,10,0.0
3,VEV_5400,-1.0101597189198408,4,50,0.0
3,VEV_5400,-1.0101597189198408,4,200,0.0
3,VEV_5500,-0.35294331504593046,4,10,0.5
3,VEV_5500,-0.35294331504593046,4,50,0.5
3,VEV_5500,-0.35294331504593046,4,200,0.5
3,VEV_6000,-8.49675823283201e-08,4,10,0.5
3,VEV_6000,-8.49675823283201e-08,4,50,0.5
3,VEV_6000,-8.49675823283201e-08,4,200,0.5
3,VEV_6500,-4.346304499927629e-19,4,10,0.5
3,VEV_6500,-4.346304499927629e-19,4,50,0.5
3,VEV_6500,-4.346304499927629e-19,4,200,0.5
3,VEV_5200,-8.647859757603712,3,10,0.5
3,VEV_5200,-8.647859757603712,3,50,0.5
3,VEV_5200,-8.647859757603712,3,200,1.0
3,VEV_5300,-1.649712846937085,3,10,1.0
3,VEV_5300,-1.649712846937085,3,50,1.0
3,VEV_5300,-1.649712846937085,3,200,1.0
3,VEV_5400,-1.0103519779304513,3,10,0.5
3,VEV_5400,-1.0103519779304513,3,50,0.5
3,VEV_5400,-1.0103519779304513,3,200,0.5
3,VEV_5500,-0.3529854238246868,3,10,0.5
3,VEV_5500,-0.3529854238246868,3,50,0.5
3,VEV_5500,-0.3529854238246868,3,200,0.5
3,VEV_6000,-8.497368000433073e-08,3,10,0.5
3,VEV_6000,-8.497368000433073e-08,3,50,0.5
3,VEV_6000,-8.497368000433073e-08,3,200,0.5
3,VEV_6500,-4.3467987470398475e-19,3,10,0.5
3,VEV_6500,-4.3467987470398475e-19,3,50,0.5
3,VEV_6500,-4.3467987470398475e-19,3,200,0.5
3,VEV_5200,-7.648250354950591,5,10,2.0
3,VEV_5200,-7.648250354950591,5,50,2.0
3,VEV_5200,-7.648250354950591,5,200,1.5
3,VEV_5300,-0.649923392008386,5,10,1.0
3,VEV_5300,-0.649923392008386,5,50,1.0
