day,timestamp,trader,counterparty,product,side,direction,price,qty,bid,ask,mid,spread,signed_price_vs_mid,touch_distance,at_or_through_touch,inside_spread,future_mid_10,edge_10,mid_move_10,future_mid_50,edge_50,mid_move_50,future_mid_200,edge_200,mid_move_200,future_mid_500,edge_500,mid_move_500,future_mid_1000,edge_1000,mid_move_1000,future_mid_2000,edge_2000,mid_move_2000,future_mid_5000,edge_5000,mid_move_5000
1,399900,Mark 14,Mark 38,VEV_4000,buy,1,1231.0,1,1231.0,1252.0,1241.5,21.0,-10.5,-21.0,False,False,1246.5,15.5,5.0,1246.5,15.5,5.0,1242.5,11.5,1.0,1243.5,12.5,2.0,1245.5,14.5,4.0,1244.5,13.5,3.0,1245.5,14.5,4.0
1,399900,Mark 38,Mark 14,VEV_4000,sell,-1,1231.0,1,1231.0,1252.0,1241.5,21.0,10.5,0.0,True,False,1246.5,-15.5,-5.0,1246.5,-15.5,-5.0,1242.5,-11.5,-1.0,1243.5,-12.5,-2.0,1245.5,-14.5,-4.0,1244.5,-13.5,-3.0,1245.5,-14.5,-4.0
1,400100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,buy,1,5240.0,8,5240.0,5245.0,5242.5,5.0,-2.5,-5.0,False,False,5241.5,1.5,-1.0,5241.5,1.5,-1.0,5243.5,3.5,1.0,5243.5,3.5,1.0,5242.5,2.5,0.0,5243.5,3.5,1.0,5245.5,5.5,3.0
1,400100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,sell,-1,5240.0,8,5240.0,5245.0,5242.5,5.0,2.5,0.0,True,False,5241.5,-1.5,1.0,5241.5,-1.5,1.0,5243.5,-3.5,-1.0,5243.5,-3.5,-1.0,5242.5,-2.5,-0.0,5243.5,-3.5,-1.0,5245.5,-5.5,-3.0
1,401900,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,buy,1,5242.0,8,5242.0,5247.0,5244.5,5.0,-2.5,-5.0,False,False,5243.5,1.5,-1.0,5243.5,1.5,-1.0,5243.5,1.5,-1.0,5242.5,0.5,-2.0,5244.0,2.0,-0.5,5243.5,1.5,-1.0,5243.0,1.0,-1.5
1,401900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,sell,-1,5242.0,8,5242.0,5247.0,5244.5,5.0,2.5,0.0,True,False,5243.5,-1.5,1.0,5243.5,-1.5,1.0,5243.5,-1.5,1.0,5242.5,-0.5,2.0,5244.0,-2.0,0.5,5243.5,-1.5,1.0,5243.0,-1.0,1.5
1,402400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,buy,1,5240.0,6,5240.0,5245.0,5242.5,5.0,-2.5,-5.0,False,False,5241.5,1.5,-1.0,5241.5,1.5,-1.0,5241.5,1.5,-1.0,5244.0,4.0,1.5,5241.5,1.5,-1.0,5244.0,4.0,1.5,5242.0,2.0,-0.5
1,402400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,sell,-1,5240.0,6,5240.0,5245.0,5242.5,5.0,2.5,0.0,True,False,5241.5,-1.5,1.0,5241.5,-1.5,1.0,5241.5,-1.5,1.0,5244.0,-4.0,-1.5,5241.5,-1.5,1.0,5244.0,-4.0,-1.5,5242.0,-2.0,0.5
1,403500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,buy,1,5239.0,8,5239.0,5244.0,5241.5,5.0,-2.5,-5.0,False,False,5242.5,3.5,1.0,5242.5,3.5,1.0,5242.5,3.5,1.0,5243.0,4.0,1.5,5242.5,3.5,1.0,5243.0,4.0,1.5,5237.5,-1.5,-4.0
1,403500,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,sell,-1,5239.0,8,5239.0,5244.0,5241.5,5.0,2.5,0.0,True,False,5242.5,-3.5,-1.0,5242.5,-3.5,-1.0,5242.5,-3.5,-1.0,5243.0,-4.0,-1.5,5242.5,-3.5,-1.0,5243.0,-4.0,-1.5,5237.5,1.5,4.0
1,403600,Mark 14,Mark 38,HYDROGEL_PACK,buy,1,9922.0,6,9922.0,9938.0,9930.0,16.0,-8.0,-16.0,False,False,9931.0,9.0,1.0,9931.0,9.0,1.0,9931.0,9.0,1.0,9928.0,6.0,-2.0,9928.5,6.5,-1.5,9930.0,8.0,0.0,9938.0,16.0,8.0
1,403600,Mark 38,Mark 14,HYDROGEL_PACK,sell,-1,9922.0,6,9922.0,9938.0,9930.0,16.0,8.0,0.0,True,False,9931.0,-9.0,-1.0,9931.0,-9.0,-1.0,9931.0,-9.0,-1.0,9928.0,-6.0,2.0,9928.5,-6.5,1.5,9930.0,-8.0,-0.0,9938.0,-16.0,-8.0
1,404200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,buy,1,5247.0,4,5242.0,5247.0,5244.5,5.0,2.5,0.0,True,False,5243.5,-3.5,-1.0,5243.5,-3.5,-1.0,5244.0,-3.0,-0.5,5243.5,-3.5,-1.0,5243.5,-3.5,-1.0,5242.5,-4.5,-2.0,5236.5,-10.5,-8.0
1,404200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5247.0,4,5242.0,5247.0,5244.5,5.0,-2.5,-5.0,False,False,5243.5,3.5,1.0,5243.5,3.5,1.0,5244.0,3.0,0.5,5243.5,3.5,1.0,5243.5,3.5,1.0,5242.5,4.5,2.0,5236.5,10.5,8.0
1,406400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,buy,1,5246.0,5,5241.0,5246.0,5243.5,5.0,2.5,0.0,True,False,5243.0,-3.0,-0.5,5243.0,-3.0,-0.5,5243.5,-2.5,0.0,5243.0,-3.0,-0.5,5242.0,-4.0,-1.5,5238.5,-7.5,-5.0,5232.5,-13.5,-11.0
1,406400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5246.0,5,5241.0,5246.0,5243.5,5.0,-2.5,-5.0,False,False,5243.0,3.0,0.5,5243.0,3.0,0.5,5243.5,2.5,-0.0,5243.0,3.0,0.5,5242.0,4.0,1.5,5238.5,7.5,5.0,5232.5,13.5,11.0
1,409300,Mark 14,Mark 38,HYDROGEL_PACK,buy,1,9929.0,6,9929.0,9945.0,9937.0,16.0,-8.0,-16.0,False,False,9938.0,9.0,1.0,9938.0,9.0,1.0,9942.0,13.0,5.0,9943.0,14.0,6.0,9947.0,18.0,10.0,9942.0,13.0,5.0,9950.0,21.0,13.0
1,409300,Mark 38,Mark 14,HYDROGEL_PACK,sell,-1,9929.0,6,9929.0,9945.0,9937.0,16.0,8.0,0.0,True,False,9938.0,-9.0,-1.0,9938.0,-9.0,-1.0,9942.0,-13.0,-5.0,9943.0,-14.0,-6.0,9947.0,-18.0,-10.0,9942.0,-13.0,-5.0,9950.0,-21.0,-13.0
1,410400,Mark 01,Mark 22,VEV_5400,buy,1,13.0,3,13.0,14.0,13.5,1.0,-0.5,-1.0,False,False,13.5,0.5,0.0,13.5,0.5,0.0,14.0,1.0,0.5,13.5,0.5,0.0,13.5,0.5,0.0,13.5,0.5,0.0,13.5,0.5,0.0
1,410400,Mark 22,Mark 01,VEV_5400,sell,-1,13.0,3,13.0,14.0,13.5,1.0,0.5,0.0,True,False,13.5,-0.5,-0.0,13.5,-0.5,-0.0,14.0,-1.0,-0.5,13.5,-0.5,-0.0,13.5,-0.5,-0.0,13.5,-0.5,-0.0,13.5,-0.5,-0.0
1,410400,Mark 01,Mark 22,VEV_5500,buy,1,5.0,3,5.0,6.0,5.5,1.0,-0.5,-1.0,False,False,5.5,0.5,0.0,5.5,0.5,0.0,5.5,0.5,0.0,5.5,0.5,0.0,5.5,0.5,0.0,5.5,0.5,0.0,5.5,0.5,0.0
1,410400,Mark 22,Mark 01,VEV_5500,sell,-1,5.0,3,5.0,6.0,5.5,1.0,0.5,0.0,True,False,5.5,-0.5,-0.0,5.5,-0.5,-0.0,5.5,-0.5,-0.0,5.5,-0.5,-0.0,5.5,-0.5,-0.0,5.5,-0.5,-0.0,5.5,-0.5,-0.0
1,410400,Mark 01,Mark 22,VEV_6000,buy,1,0.0,3,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1,410400,Mark 22,Mark 01,VEV_6000,sell,-1,0.0,3,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
1,410400,Mark 01,Mark 22,VEV_6500,buy,1,0.0,3,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1,410400,Mark 22,Mark 01,VEV_6500,sell,-1,0.0,3,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
1,410600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,buy,1,5239.0,6,5234.0,5239.0,5236.5,5.0,2.5,0.0,True,False,5235.0,-4.0,-1.5,5235.0,-4.0,-1.5,5234.5,-4.5,-2.0,5235.0,-4.0,-1.5,5234.5,-4.5,-2.0,5235.5,-3.5,-1.0,5233.5,-5.5,-3.0
1,410600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5239.0,6,5234.0,5239.0,5236.5,5.0,-2.5,-5.0,False,False,5235.0,4.0,1.5,5235.0,4.0,1.5,5234.5,4.5,2.0,5235.0,4.0,1.5,5234.5,4.5,2.0,5235.5,3.5,1.0,5233.5,5.5,3.0
1,411000,Mark 38,Mark 14,HYDROGEL_PACK,buy,1,9951.0,4,9935.0,9951.0,9943.0,16.0,8.0,0.0,True,False,9941.0,-10.0,-2.0,9941.0,-10.0,-2.0,9941.0,-10.0,-2.0,9945.0,-6.0,2.0,9945.0,-6.0,2.0,9951.0,0.0,8.0,9954.0,3.0,11.0
1,411000,Mark 14,Mark 38,HYDROGEL_PACK,sell,-1,9951.0,4,9935.0,9951.0,9943.0,16.0,-8.0,-16.0,False,False,9941.0,10.0,2.0,9941.0,10.0,2.0,9941.0,10.0,2.0,9945.0,6.0,-2.0,9945.0,6.0,-2.0,9951.0,-0.0,-8.0,9954.0,-3.0,-11.0
1,411200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,buy,1,5236.0,7,5231.0,5236.0,5233.5,5.0,2.5,0.0,True,False,5233.5,-2.5,0.0,5233.5,-2.5,0.0,5232.5,-3.5,-1.0,5233.5,-2.5,0.0,5234.5,-1.5,1.0,5234.0,-2.0,0.5,5233.5,-2.5,0.0
1,411200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5236.0,7,5231.0,5236.0,5233.5,5.0,-2.5,-5.0,False,False,5233.5,2.5,-0.0,5233.5,2.5,-0.0,5232.5,3.5,1.0,5233.5,2.5,-0.0,5234.5,1.5,-1.0,5234.0,2.0,-0.5,5233.5,2.5,-0.0
1,411300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,buy,1,5236.0,7,5231.0,5236.0,5233.5,5.0,2.5,0.0,True,False,5232.5,-3.5,-1.0,5232.5,-3.5,-1.0,5233.5,-2.5,0.0,5232.5,-3.5,-1.0,5234.5,-1.5,1.0,5233.5,-2.5,0.0,5233.5,-2.5,0.0
1,411300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5236.0,7,5231.0,5236.0,5233.5,5.0,-2.5,-5.0,False,False,5232.5,3.5,1.0,5232.5,3.5,1.0,5233.5,2.5,-0.0,5232.5,3.5,1.0,5234.5,1.5,-1.0,5233.5,2.5,-0.0,5233.5,2.5,-0.0
1,411400,Mark 38,Mark 14,HYDROGEL_PACK,buy,1,9952.0,3,9936.0,9952.0,9944.0,16.0,8.0,0.0,True,False,9945.0,-7.0,1.0,9945.0,-7.0,1.0,9944.0,-8.0,0.0,9942.0,-10.0,-2.0,9944.0,-8.0,0.0,9947.0,-5.0,3.0,9954.0,2.0,10.0
1,411400,Mark 14,Mark 38,HYDROGEL_PACK,sell,-1,9952.0,3,9936.0,9952.0,9944.0,16.0,-8.0,-16.0,False,False,9945.0,7.0,-1.0,9945.0,7.0,-1.0,9944.0,8.0,-0.0,9942.0,10.0,2.0,9944.0,8.0,-0.0,9947.0,5.0,-3.0,9954.0,-2.0,-10.0
1,412300,Mark 38,Mark 14,HYDROGEL_PACK,buy,1,9953.0,2,9937.0,9953.0,9945.0,16.0,8.0,0.0,True,False,9944.0,-9.0,-1.0,9944.0,-9.0,-1.0,9945.0,-8.0,0.0,9950.0,-3.0,5.0,9949.0,-4.0,4.0,9950.0,-3.0,5.0,9953.0,0.0,8.0
1,412300,Mark 14,Mark 38,HYDROGEL_PACK,sell,-1,9953.0,2,9937.0,9953.0,9945.0,16.0,-8.0,-16.0,False,False,9944.0,9.0,1.0,9944.0,9.0,1.0,9945.0,8.0,-0.0,9950.0,3.0,-5.0,9949.0,4.0,-4.0,9950.0,3.0,-5.0,9953.0,-0.0,-8.0
1,414000,Mark 38,Mark 14,HYDROGEL_PACK,buy,1,9962.0,2,9946.0,9962.0,9954.0,16.0,8.0,0.0,True,False,9950.0,-12.0,-4.0,9950.0,-12.0,-4.0,9948.5,-13.5,-5.5,9955.0,-7.0,1.0,9949.0,-13.0,-5.0,9954.0,-8.0,0.0,9947.0,-15.0,-7.0
1,414000,Mark 14,Mark 38,HYDROGEL_PACK,sell,-1,9962.0,2,9946.0,9962.0,9954.0,16.0,-8.0,-16.0,False,False,9950.0,12.0,4.0,9950.0,12.0,4.0,9948.5,13.5,5.5,9955.0,7.0,-1.0,9949.0,13.0,5.0,9954.0,8.0,-0.0,9947.0,15.0,7.0
1,414400,Mark 14,Mark 38,HYDROGEL_PACK,buy,1,9945.0,3,9945.0,9961.0,9953.0,16.0,-8.0,-16.0,False,False,9955.0,10.0,2.0,9955.0,10.0,2.0,9952.0,7.0,-1.0,9949.0,4.0,-4.0,9956.0,11.0,3.0,9954.0,9.0,1.0,9946.0,1.0,-7.0
1,414400,Mark 38,Mark 14,HYDROGEL_PACK,sell,-1,9945.0,3,9945.0,9961.0,9953.0,16.0,8.0,0.0,True,False,9955.0,-10.0,-2.0,9955.0,-10.0,-2.0,9952.0,-7.0,1.0,9949.0,-4.0,4.0,9956.0,-11.0,-3.0,9954.0,-9.0,-1.0,9946.0,-1.0,7.0
1,414800,Mark 14,Mark 38,HYDROGEL_PACK,buy,1,9940.0,3,9940.0,9956.0,9948.0,16.0,-8.0,-16.0,False,False,9949.0,9.0,1.0,9949.0,9.0,1.0,9949.0,9.0,1.0,9956.5,16.5,8.5,9955.0,15.0,7.0,9961.0,21.0,13.0,9949.0,9.0,1.0
1,414800,Mark 38,Mark 14,HYDROGEL_PACK,sell,-1,9940.0,3,9940.0,9956.0,9948.0,16.0,8.0,0.0,True,False,9949.0,-9.0,-1.0,9949.0,-9.0,-1.0,9949.0,-9.0,-1.0,9956.5,-16.5,-8.5,9955.0,-15.0,-7.0,9961.0,-21.0,-13.0,9949.0,-9.0,-1.0
1,415700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,buy,1,5234.0,3,5229.0,5234.0,5231.5,5.0,2.5,0.0,True,False,5232.5,-1.5,1.0,5232.5,-1.5,1.0,5233.5,-0.5,2.0,5233.5,-0.5,2.0,5233.5,-0.5,2.0,5231.5,-2.5,0.0,5225.5,-8.5,-6.0
1,415700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5234.0,3,5229.0,5234.0,5231.5,5.0,-2.5,-5.0,False,False,5232.5,1.5,-1.0,5232.5,1.5,-1.0,5233.5,0.5,-2.0,5233.5,0.5,-2.0,5233.5,0.5,-2.0,5231.5,2.5,-0.0,5225.5,8.5,6.0
1,419700,Mark 38,Mark 14,VEV_4000,buy,1,1241.0,1,1220.0,1241.0,1230.5,21.0,10.5,0.0,True,False,1228.0,-13.0,-2.5,1228.0,-13.0,-2.5,1228.5,-12.5,-2.0,1227.5,-13.5,-3.0,1226.0,-15.0,-4.5,1228.5,-12.5,-2.0,1233.0,-8.0,2.5
1,419700,Mark 14,Mark 38,VEV_4000,sell,-1,1241.0,1,1220.0,1241.0,1230.5,21.0,-10.5,-21.0,False,False,1228.0,13.0,2.5,1228.0,13.0,2.5,1228.5,12.5,2.0,1227.5,13.5,3.0,1226.0,15.0,4.5,1228.5,12.5,2.0,1233.0,8.0,-2.5
1,419900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,buy,1,5231.0,6,5226.0,5231.0,5228.5,5.0,2.5,0.0,True,False,5228.0,-3.0,-0.5,5228.0,-3.0,-0.5,5226.5,-4.5,-2.0,5227.0,-4.0,-1.5,5226.5,-4.5,-2.0,5229.0,-2.0,0.5,5232.5,1.5,4.0
1,419900,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5231.0,6,5226.0,5231.0,5228.5,5.0,-2.5,-5.0,False,False,5228.0,3.0,0.5,5228.0,3.0,0.5,5226.5,4.5,2.0,5227.0,4.0,1.5,5226.5,4.5,2.0,5229.0,2.0,-0.5,5232.5,-1.5,-4.0
1,421500,Mark 14,Mark 38,HYDROGEL_PACK,buy,1,9946.0,3,9946.0,9962.0,9954.0,16.0,-8.0,-16.0,False,False,9955.0,9.0,1.0,9955.0,9.0,1.0,9955.0,9.0,1.0,9951.0,5.0,-3.0,9951.0,5.0,-3.0,9956.0,10.0,2.0,9954.0,8.0,0.0
1,421500,Mark 38,Mark 14,HYDROGEL_PACK,sell,-1,9946.0,3,9946.0,9962.0,9954.0,16.0,8.0,0.0,True,False,9955.0,-9.0,-1.0,9955.0,-9.0,-1.0,9955.0,-9.0,-1.0,9951.0,-5.0,3.0,9951.0,-5.0,3.0,9956.0,-10.0,-2.0,9954.0,-8.0,-0.0
1,424500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,buy,1,5235.0,7,5230.0,5235.0,5232.5,5.0,2.5,0.0,True,False,5232.5,-2.5,0.0,5232.5,-2.5,0.0,5233.0,-2.0,0.5,5234.5,-0.5,2.0,5234.5,-0.5,2.0,5234.5,-0.5,2.0,5228.5,-6.5,-4.0
1,424500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5235.0,7,5230.0,5235.0,5232.5,5.0,-2.5,-5.0,False,False,5232.5,2.5,-0.0,5232.5,2.5,-0.0,5233.0,2.0,-0.5,5234.5,0.5,-2.0,5234.5,0.5,-2.0,5234.5,0.5,-2.0,5228.5,6.5,4.0
1,425400,Mark 38,Mark 14,VEV_4000,buy,1,1246.0,1,1226.0,1246.0,1236.0,20.0,10.0,0.0,True,False,1234.5,-11.5,-1.5,1234.5,-11.5,-1.5,1235.0,-11.0,-1.0,1234.0,-12.0,-2.0,1235.0,-11.0,-1.0,1235.0,-11.0,-1.0,1228.5,-17.5,-7.5
1,425400,Mark 14,Mark 38,VEV_4000,sell,-1,1246.0,1,1226.0,1246.0,1236.0,20.0,-10.0,-20.0,False,False,1234.5,11.5,1.5,1234.5,11.5,1.5,1235.0,11.0,1.0,1234.0,12.0,2.0,1235.0,11.0,1.0,1235.0,11.0,1.0,1228.5,17.5,7.5
1,426800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,buy,1,5232.0,8,5232.0,5237.0,5234.5,5.0,-2.5,-5.0,False,False,5233.5,1.5,-1.0,5233.5,1.5,-1.0,5234.5,2.5,0.0,5234.5,2.5,0.0,5232.5,0.5,-2.0,5231.0,-1.0,-3.5,5230.5,-1.5,-4.0
1,426800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,sell,-1,5232.0,8,5232.0,5237.0,5234.5,5.0,2.5,0.0,True,False,5233.5,-1.5,1.0,5233.5,-1.5,1.0,5234.5,-2.5,-0.0,5234.5,-2.5,-0.0,5232.5,-0.5,2.0,5231.0,1.0,3.5,5230.5,1.5,4.0
1,427000,Mark 14,Mark 38,HYDROGEL_PACK,buy,1,9950.0,2,9950.0,9966.0,9958.0,16.0,-8.0,-16.0,False,False,9959.0,9.0,1.0,9959.0,9.0,1.0,9958.0,8.0,0.0,9953.0,3.0,-5.0,9948.0,-2.0,-10.0,9942.0,-8.0,-16.0,9928.0,-22.0,-30.0
1,427000,Mark 38,Mark 14,HYDROGEL_PACK,sell,-1,9950.0,2,9950.0,9966.0,9958.0,16.0,8.0,0.0,True,False,9959.0,-9.0,-1.0,9959.0,-9.0,-1.0,9958.0,-8.0,-0.0,9953.0,-3.0,5.0,9948.0,2.0,10.0,9942.0,8.0,16.0,9928.0,22.0,30.0
1,427600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,buy,1,5237.0,8,5232.0,5237.0,5234.5,5.0,2.5,0.0,True,False,5234.5,-2.5,0.0,5234.5,-2.5,0.0,5232.5,-4.5,-2.0,5231.5,-5.5,-3.0,5229.0,-8.0,-5.5,5230.5,-6.5,-4.0,5229.0,-8.0,-5.5
1,427600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5237.0,8,5232.0,5237.0,5234.5,5.0,-2.5,-5.0,False,False,5234.5,2.5,-0.0,5234.5,2.5,-0.0,5232.5,4.5,2.0,5231.5,5.5,3.0,5229.0,8.0,5.5,5230.5,6.5,4.0,5229.0,8.0,5.5
1,428000,Mark 01,Mark 22,VEV_5400,buy,1,13.0,2,13.0,14.0,13.5,1.0,-0.5,-1.0,False,False,13.5,0.5,0.0,13.5,0.5,0.0,13.5,0.5,0.0,13.5,0.5,0.0,13.5,0.5,0.0,13.5,0.5,0.0,13.0,0.0,-0.5
1,428000,Mark 22,Mark 01,VEV_5400,sell,-1,13.0,2,13.0,14.0,13.5,1.0,0.5,0.0,True,False,13.5,-0.5,-0.0,13.5,-0.5,-0.0,13.5,-0.5,-0.0,13.5,-0.5,-0.0,13.5,-0.5,-0.0,13.5,-0.5,-0.0,13.0,-0.0,0.5
1,428000,Mark 01,Mark 22,VEV_5500,buy,1,5.0,2,5.0,6.0,5.5,1.0,-0.5,-1.0,False,False,5.5,0.5,0.0,5.5,0.5,0.0,5.5,0.5,0.0,5.0,0.0,-0.5,5.5,0.5,0.0,5.5,0.5,0.0,5.5,0.5,0.0
1,428000,Mark 22,Mark 01,VEV_5500,sell,-1,5.0,2,5.0,6.0,5.5,1.0,0.5,0.0,True,False,5.5,-0.5,-0.0,5.5,-0.5,-0.0,5.5,-0.5,-0.0,5.0,-0.0,0.5,5.5,-0.5,-0.0,5.5,-0.5,-0.0,5.5,-0.5,-0.0
1,428000,Mark 01,Mark 22,VEV_6000,buy,1,0.0,2,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1,428000,Mark 22,Mark 01,VEV_6000,sell,-1,0.0,2,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
1,428000,Mark 01,Mark 22,VEV_6500,buy,1,0.0,2,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1,428000,Mark 22,Mark 01,VEV_6500,sell,-1,0.0,2,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
1,430200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,buy,1,5230.0,3,5225.0,5230.0,5227.5,5.0,2.5,0.0,True,False,5227.0,-3.0,-0.5,5227.0,-3.0,-0.5,5228.5,-1.5,1.0,5227.5,-2.5,0.0,5230.5,0.5,3.0,5229.5,-0.5,2.0,5227.5,-2.5,0.0
1,430200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5230.0,3,5225.0,5230.0,5227.5,5.0,-2.5,-5.0,False,False,5227.0,3.0,0.5,5227.0,3.0,0.5,5228.5,1.5,-1.0,5227.5,2.5,-0.0,5230.5,-0.5,-3.0,5229.5,0.5,-2.0,5227.5,2.5,-0.0
1,431000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,buy,1,5233.0,5,5228.0,5233.0,5230.5,5.0,2.5,0.0,True,False,5230.5,-2.5,0.0,5230.5,-2.5,0.0,5230.5,-2.5,0.0,5229.0,-4.0,-1.5,5231.5,-1.5,1.0,5231.5,-1.5,1.0,5230.5,-2.5,0.0
1,431000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5233.0,5,5228.0,5233.0,5230.5,5.0,-2.5,-5.0,False,False,5230.5,2.5,-0.0,5230.5,2.5,-0.0,5230.5,2.5,-0.0,5229.0,4.0,1.5,5231.5,1.5,-1.0,5231.5,1.5,-1.0,5230.5,2.5,-0.0
1,431700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,buy,1,5233.0,4,5228.0,5233.0,5230.5,5.0,2.5,0.0,True,False,5230.5,-2.5,0.0,5230.5,-2.5,0.0,5230.5,-2.5,0.0,5229.5,-3.5,-1.0,5229.5,-3.5,-1.0,5231.5,-1.5,1.0,5236.0,3.0,5.5
1,431700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5233.0,4,5228.0,5233.0,5230.5,5.0,-2.5,-5.0,False,False,5230.5,2.5,-0.0,5230.5,2.5,-0.0,5230.5,2.5,-0.0,5229.5,3.5,1.0,5229.5,3.5,1.0,5231.5,1.5,-1.0,5236.0,-3.0,-5.5
1,432100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,buy,1,5234.0,3,5229.0,5234.0,5231.5,5.0,2.5,0.0,True,False,5229.5,-4.5,-2.0,5229.5,-4.5,-2.0,5230.5,-3.5,-1.0,5229.0,-5.0,-2.5,5230.5,-3.5,-1.0,5230.0,-4.0,-1.5,5233.5,-0.5,2.0
1,432100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5234.0,3,5229.0,5234.0,5231.5,5.0,-2.5,-5.0,False,False,5229.5,4.5,2.0,5229.5,4.5,2.0,5230.5,3.5,1.0,5229.0,5.0,2.5,5230.5,3.5,1.0,5230.0,4.0,1.5,5233.5,0.5,-2.0
1,435300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,buy,1,5225.0,8,5225.0,5230.0,5227.5,5.0,-2.5,-5.0,False,False,5230.5,5.5,3.0,5230.5,5.5,3.0,5230.5,5.5,3.0,5231.5,6.5,4.0,5234.5,9.5,7.0,5233.0,8.0,5.5,5234.5,9.5,7.0
1,435300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,sell,-1,5225.0,8,5225.0,5230.0,5227.5,5.0,2.5,0.0,True,False,5230.5,-5.5,-3.0,5230.5,-5.5,-3.0,5230.5,-5.5,-3.0,5231.5,-6.5,-4.0,5234.5,-9.5,-7.0,5233.0,-8.0,-5.5,5234.5,-9.5,-7.0
