timestamp,buyer,seller,symbol,currency,price,quantity,day,mark_side,counterparty,signed_qty,product,bid_price_1,bid_volume_1,ask_price_1,ask_volume_1,mid_price,spread,top_depth,price_vs_mid,price_vs_bid,price_vs_ask,book_relation,liquidity_proxy,side_sign,future_mid_t10,future_mid_t50,future_mid_t200,future_mid_t500,signed_mid_move_t10,edge_vs_trade_t10,signed_mid_move_t50,edge_vs_trade_t50,signed_mid_move_t200,edge_vs_trade_t200,signed_mid_move_t500,edge_vs_trade_t500,spread_pctile_in_product_day,top_depth_pctile_in_product_day
43000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5250.0,8,2,sell,Mark 01,-8,VELVETFRUIT_EXTRACT,5250,58,5255,15,5252.5,5,73,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5253.0,5253.0,5253.0,5252.0,-0.5,-3.0,-0.5,-3.0,-0.5,-3.0,0.5,-2.0,0.8155,0.4217
44700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5255.0,8,2,sell,Mark 14,-8,VELVETFRUIT_EXTRACT,5255,22,5260,22,5257.5,5,44,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5258.0,5258.0,5256.5,5257.5,-0.5,-3.0,-0.5,-3.0,1.0,-1.5,-0.0,-2.5,0.8155,0.2058
46800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5256.0,8,2,sell,Mark 14,-8,VELVETFRUIT_EXTRACT,5256,24,5261,69,5258.5,5,93,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5258.5,5258.5,5258.5,5258.0,-0.0,-2.5,-0.0,-2.5,-0.0,-2.5,0.5,-2.0,0.8155,0.7845
48100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5261.0,7,2,buy,Mark 01,7,VELVETFRUIT_EXTRACT,5256,23,5261,55,5258.5,5,78,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5259.5,5259.5,5259.0,5259.5,1.0,-1.5,1.0,-1.5,0.5,-2.0,1.0,-1.5,0.8155,0.5249
52600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5263.0,8,2,buy,Mark 01,8,VELVETFRUIT_EXTRACT,5257,72,5263,72,5260.0,6,144,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5259.5,5259.5,5259.5,5260.5,-0.5,-3.5,-0.5,-3.5,-0.5,-3.5,0.5,-2.5,1.0,0.9964
53200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5264.0,5,2,buy,Mark 01,5,VELVETFRUIT_EXTRACT,5259,24,5264,69,5261.5,5,93,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5261.5,5261.5,5261.5,5259.0,0.0,-2.5,0.0,-2.5,0.0,-2.5,-2.5,-5.0,0.8155,0.7845
53600,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5257.0,5,2,sell,Mark 01,-5,VELVETFRUIT_EXTRACT,5257,63,5262,23,5259.5,5,86,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5259.0,5259.0,5259.0,5258.5,0.5,-2.0,0.5,-2.0,0.5,-2.0,1.0,-1.5,0.8155,0.6904
59200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5244.0,8,2,buy,Mark 01,8,VELVETFRUIT_EXTRACT,5239,25,5244,68,5241.5,5,93,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5243.0,5243.0,5242.5,5241.5,1.5,-1.0,1.5,-1.0,1.0,-1.5,0.0,-2.5,0.8155,0.7845
64300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5249.0,3,2,sell,Mark 01,-3,VELVETFRUIT_EXTRACT,5249,52,5255,52,5252.0,6,104,-3.0,0.0,-6.0,at_bid,taker_proxy,-1.0,5253.5,5253.5,5253.5,5251.5,-1.5,-4.5,-1.5,-4.5,-1.5,-4.5,0.5,-2.5,1.0,0.8445
67600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5262.0,4,2,buy,Mark 01,4,VELVETFRUIT_EXTRACT,5257,23,5262,61,5259.5,5,84,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5259.5,5259.5,5259.5,5259.5,0.0,-2.5,0.0,-2.5,0.0,-2.5,0.0,-2.5,0.8155,0.6554
70000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5255.0,6,2,sell,Mark 01,-6,VELVETFRUIT_EXTRACT,5255,47,5260,16,5257.5,5,63,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5256.5,5256.5,5256.5,5256.0,1.0,-1.5,1.0,-1.5,1.0,-1.5,1.5,-1.0,0.8155,0.2941
70400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5260.0,5,2,buy,Mark 14,5,VELVETFRUIT_EXTRACT,5255,53,5260,16,5257.5,5,69,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5256.0,5256.0,5256.5,5256.0,-1.5,-4.0,-1.5,-4.0,-1.0,-3.5,-1.5,-4.0,0.8155,0.3576
71500,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5251.0,4,2,sell,Mark 22,-4,VELVETFRUIT_EXTRACT,5251,8,5255,60,5253.0,4,68,-2.0,0.0,-4.0,at_bid,taker_proxy,-1.0,5252.5,5252.5,5252.5,5254.5,0.5,-1.5,0.5,-1.5,0.5,-1.5,-1.5,-3.5,0.0779,0.3468
73100,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5256.0,7,2,sell,Mark 01,-7,VELVETFRUIT_EXTRACT,5256,45,5261,15,5258.5,5,60,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5257.0,5257.0,5256.5,5255.5,1.5,-1.0,1.5,-1.0,2.0,-0.5,3.0,0.5,0.8155,0.2809
73200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5254.0,5,2,sell,Mark 01,-5,VELVETFRUIT_EXTRACT,5254,64,5260,64,5257.0,6,128,-3.0,0.0,-6.0,at_bid,taker_proxy,-1.0,5256.5,5256.5,5255.5,5256.5,0.5,-2.5,0.5,-2.5,1.5,-1.5,0.5,-2.5,1.0,0.95
76700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5258.0,4,2,buy,Mark 01,4,VELVETFRUIT_EXTRACT,5252,52,5258,52,5255.0,6,104,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5254.0,5254.0,5253.5,5252.5,-1.0,-4.0,-1.0,-4.0,-1.5,-4.5,-2.5,-5.5,1.0,0.8445
82100,Mark 55,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5270.0,5,2,buy,Mark 22,5,VELVETFRUIT_EXTRACT,5268,21,5270,5,5269.0,2,26,1.0,2.0,0.0,at_ask,taker_proxy,1.0,5272.0,5272.0,5272.0,5271.5,3.0,2.0,3.0,2.0,3.0,2.0,2.5,1.5,0.04,0.0121
83000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5271.0,6,2,buy,Mark 01,6,VELVETFRUIT_EXTRACT,5265,54,5271,54,5268.0,6,108,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5267.0,5267.0,5266.5,5268.5,-1.0,-4.0,-1.0,-4.0,-1.5,-4.5,0.5,-2.5,1.0,0.8614
84100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5272.0,8,2,buy,Mark 01,8,VELVETFRUIT_EXTRACT,5266,63,5272,63,5269.0,6,126,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5270.5,5270.5,5270.5,5272.0,1.5,-1.5,1.5,-1.5,1.5,-1.5,3.0,0.0,1.0,0.9424
84400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5273.0,5,2,buy,Mark 14,5,VELVETFRUIT_EXTRACT,5268,56,5273,24,5270.5,5,80,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5272.5,5272.5,5272.0,5271.0,2.0,-0.5,2.0,-0.5,1.5,-1.0,0.5,-2.0,0.8155,0.5702
84800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5276.0,5,2,buy,Mark 14,5,VELVETFRUIT_EXTRACT,5271,58,5276,22,5273.5,5,80,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5271.0,5271.0,5269.5,5268.5,-2.5,-5.0,-2.5,-5.0,-4.0,-6.5,-5.0,-7.5,0.8155,0.5702
85500,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5273.0,8,2,buy,Mark 01,8,VELVETFRUIT_EXTRACT,5268,17,5273,57,5270.5,5,74,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5270.5,5270.5,5271.5,5268.5,0.0,-2.5,0.0,-2.5,1.0,-1.5,-2.0,-4.5,0.8155,0.44
91700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5264.0,8,2,sell,Mark 14,-8,VELVETFRUIT_EXTRACT,5264,23,5269,23,5266.5,5,46,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5266.5,5266.5,5266.0,5268.5,-0.0,-2.5,-0.0,-2.5,0.5,-2.0,-2.0,-4.5,0.8155,0.2292
92600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5271.0,4,2,buy,Mark 01,4,VELVETFRUIT_EXTRACT,5266,20,5271,51,5268.5,5,71,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5268.5,5268.5,5270.0,5271.0,0.0,-2.5,0.0,-2.5,1.5,-1.0,2.5,0.0,0.8155,0.3863
95100,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5262.0,8,2,sell,Mark 01,-8,VELVETFRUIT_EXTRACT,5262,62,5267,22,5264.5,5,84,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5262.0,5262.0,5261.0,5261.0,2.5,-0.0,2.5,-0.0,3.5,1.0,3.5,1.0,0.8155,0.6554
97200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5265.0,7,2,buy,Mark 14,7,VELVETFRUIT_EXTRACT,5260,17,5265,17,5262.5,5,34,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5261.5,5261.5,5260.5,5261.5,-1.0,-3.5,-1.0,-3.5,-2.0,-4.5,-1.0,-3.5,0.8155,0.0982
97400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5258.0,5,2,sell,Mark 01,-5,VELVETFRUIT_EXTRACT,5258,57,5263,22,5260.5,5,79,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5261.5,5261.5,5261.5,5261.5,-1.0,-3.5,-1.0,-3.5,-1.0,-3.5,-1.0,-3.5,0.8155,0.545
103500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5263.0,8,2,sell,Mark 01,-8,VELVETFRUIT_EXTRACT,5263,56,5268,16,5265.5,5,72,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5264.5,5264.5,5265.0,5259.0,1.0,-1.5,1.0,-1.5,0.5,-2.0,6.5,4.0,0.8155,0.4039
106300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5262.0,7,2,buy,Mark 14,7,VELVETFRUIT_EXTRACT,5257,55,5262,19,5259.5,5,74,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5262.0,5262.0,5260.5,5260.0,2.5,0.0,2.5,0.0,1.0,-1.5,0.5,-2.0,0.8155,0.44
108800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5263.0,3,2,buy,Mark 14,3,VELVETFRUIT_EXTRACT,5258,24,5263,24,5260.5,5,48,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5261.5,5261.5,5263.5,5263.0,1.0,-1.5,1.0,-1.5,3.0,0.5,2.5,0.0,0.8155,0.25
109400,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5266.0,6,2,buy,Mark 01,6,VELVETFRUIT_EXTRACT,5260,59,5266,59,5263.0,6,118,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5262.5,5262.5,5262.5,5262.5,-0.5,-3.5,-0.5,-3.5,-0.5,-3.5,-0.5,-3.5,1.0,0.9065
109800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5267.0,3,2,buy,Mark 14,3,VELVETFRUIT_EXTRACT,5262,18,5267,18,5264.5,5,36,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5262.5,5262.5,5261.5,5258.5,-2.0,-4.5,-2.0,-4.5,-3.0,-5.5,-6.0,-8.5,0.8155,0.1194
110500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5262.0,8,2,buy,Mark 14,8,VELVETFRUIT_EXTRACT,5257,49,5262,19,5259.5,5,68,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5260.5,5260.5,5258.5,5258.0,1.0,-1.5,1.0,-1.5,-1.0,-3.5,-1.5,-4.0,0.8155,0.3468
111300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5263.0,7,2,buy,Mark 01,7,VELVETFRUIT_EXTRACT,5258,21,5263,69,5260.5,5,90,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5260.5,5260.5,5261.5,5262.5,0.0,-2.5,0.0,-2.5,1.0,-1.5,2.0,-0.5,0.8155,0.7527
118100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5260.0,3,2,buy,Mark 01,3,VELVETFRUIT_EXTRACT,5255,22,5260,65,5257.5,5,87,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5257.0,5257.0,5255.5,5253.5,-0.5,-3.0,-0.5,-3.0,-2.0,-4.5,-4.0,-6.5,0.8155,0.7093
122900,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5258.0,8,2,sell,Mark 01,-8,VELVETFRUIT_EXTRACT,5258,53,5264,53,5261.0,6,106,-3.0,0.0,-6.0,at_bid,taker_proxy,-1.0,5262.0,5262.0,5263.0,5264.5,-1.0,-4.0,-1.0,-4.0,-2.0,-5.0,-3.5,-6.5,1.0,0.8517
129600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5255.0,6,2,sell,Mark 14,-6,VELVETFRUIT_EXTRACT,5255,15,5260,15,5257.5,5,30,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5255.0,5255.0,5255.5,5253.5,2.5,-0.0,2.5,-0.0,2.0,-0.5,4.0,1.5,0.8155,0.0446
130100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5256.0,5,2,buy,Mark 14,5,VELVETFRUIT_EXTRACT,5251,17,5256,17,5253.5,5,34,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5255.5,5255.5,5254.5,5254.5,2.0,-0.5,2.0,-0.5,1.0,-1.5,1.0,-1.5,0.8155,0.0982
130300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5252.0,6,2,sell,Mark 14,-6,VELVETFRUIT_EXTRACT,5252,15,5257,15,5254.5,5,30,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5254.5,5254.5,5254.0,5256.5,-0.0,-2.5,-0.0,-2.5,0.5,-2.0,-2.0,-4.5,0.8155,0.0446
133000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5260.0,7,2,buy,Mark 01,7,VELVETFRUIT_EXTRACT,5255,23,5260,64,5257.5,5,87,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5256.5,5256.5,5256.5,5255.5,-1.0,-3.5,-1.0,-3.5,-1.0,-3.5,-2.0,-4.5,0.8155,0.7093
135500,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5259.0,7,2,buy,Mark 01,7,VELVETFRUIT_EXTRACT,5254,20,5259,56,5256.5,5,76,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5256.0,5256.0,5256.5,5255.5,-0.5,-3.0,-0.5,-3.0,0.0,-2.5,-1.0,-3.5,0.8155,0.4817
138700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5262.0,3,2,buy,Mark 01,3,VELVETFRUIT_EXTRACT,5256,61,5262,61,5259.0,6,122,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5257.5,5257.5,5257.0,5254.5,-1.5,-4.5,-1.5,-4.5,-2.0,-5.0,-4.5,-7.5,1.0,0.9252
140500,Mark 55,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5257.0,6,2,buy,Mark 22,6,VELVETFRUIT_EXTRACT,5255,62,5257,7,5256.0,2,69,1.0,2.0,0.0,at_ask,taker_proxy,1.0,5257.5,5257.5,5258.5,5257.5,1.5,0.5,1.5,0.5,2.5,1.5,1.5,0.5,0.04,0.3576
142300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5259.0,6,2,buy,Mark 14,6,VELVETFRUIT_EXTRACT,5254,52,5259,17,5256.5,5,69,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5255.5,5255.5,5258.5,5257.0,-1.0,-3.5,-1.0,-3.5,2.0,-0.5,0.5,-2.0,0.8155,0.3576
143100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5261.0,7,2,buy,Mark 01,7,VELVETFRUIT_EXTRACT,5255,56,5261,56,5258.0,6,112,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5259.5,5259.5,5259.5,5260.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,2.5,-0.5,1.0,0.879
144300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5266.0,6,2,buy,Mark 01,6,VELVETFRUIT_EXTRACT,5260,58,5266,58,5263.0,6,116,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5263.5,5263.5,5263.5,5265.5,0.5,-2.5,0.5,-2.5,0.5,-2.5,2.5,-0.5,1.0,0.8972
147200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5259.0,8,2,sell,Mark 01,-8,VELVETFRUIT_EXTRACT,5259,67,5264,22,5261.5,5,89,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5261.5,5261.5,5262.5,5263.5,-0.0,-2.5,-0.0,-2.5,-1.0,-3.5,-2.0,-4.5,0.8155,0.7391
154300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5275.0,6,2,buy,Mark 01,6,VELVETFRUIT_EXTRACT,5269,59,5275,59,5272.0,6,118,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5271.5,5271.5,5270.5,5274.0,-0.5,-3.5,-0.5,-3.5,-1.5,-4.5,2.0,-1.0,1.0,0.9065
155100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5277.0,8,2,buy,Mark 01,8,VELVETFRUIT_EXTRACT,5271,65,5277,65,5274.0,6,130,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5275.5,5275.5,5274.5,5273.5,1.5,-1.5,1.5,-1.5,0.5,-2.5,-0.5,-3.5,1.0,0.9592
155300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5277.0,3,2,buy,Mark 14,3,VELVETFRUIT_EXTRACT,5272,70,5277,25,5274.5,5,95,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5275.0,5275.0,5274.5,5276.5,0.5,-2.0,0.5,-2.0,0.0,-2.5,2.0,-0.5,0.8155,0.8011
155700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5277.0,4,2,buy,Mark 14,4,VELVETFRUIT_EXTRACT,5272,56,5277,20,5274.5,5,76,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5276.5,5276.5,5274.0,5274.5,2.0,-0.5,2.0,-0.5,-0.5,-3.0,0.0,-2.5,0.8155,0.4817
155800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5274.0,7,2,sell,Mark 14,-7,VELVETFRUIT_EXTRACT,5274,18,5279,65,5276.5,5,83,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5274.0,5274.0,5275.5,5276.5,2.5,-0.0,2.5,-0.0,1.0,-1.5,-0.0,-2.5,0.8155,0.6355
164100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5282.0,5,2,buy,Mark 14,5,VELVETFRUIT_EXTRACT,5277,66,5282,25,5279.5,5,91,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5280.5,5280.5,5281.5,5282.0,1.0,-1.5,1.0,-1.5,2.0,-0.5,2.5,0.0,0.8155,0.7641
164200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5278.0,7,2,sell,Mark 14,-7,VELVETFRUIT_EXTRACT,5278,24,5283,72,5280.5,5,96,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5281.5,5281.5,5280.5,5280.5,-1.0,-3.5,-1.0,-3.5,-0.0,-2.5,-0.0,-2.5,0.8155,0.8092
169900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5267.0,3,2,sell,Mark 14,-3,VELVETFRUIT_EXTRACT,5267,23,5269,6,5268.0,2,29,-1.0,0.0,-2.0,at_bid,taker_proxy,-1.0,5267.5,5267.5,5268.5,5268.5,0.5,-0.5,0.5,-0.5,-0.5,-1.5,-0.5,-1.5,0.04,0.0221
170500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5272.0,7,2,buy,Mark 14,7,VELVETFRUIT_EXTRACT,5267,49,5272,19,5269.5,5,68,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5269.0,5269.0,5268.5,5270.5,-0.5,-3.0,-0.5,-3.0,-1.0,-3.5,1.0,-1.5,0.8155,0.3468
171500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5271.0,7,2,sell,Mark 14,-7,VELVETFRUIT_EXTRACT,5271,19,5276,67,5273.5,5,86,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5273.5,5273.5,5274.5,5273.0,-0.0,-2.5,-0.0,-2.5,-1.0,-3.5,0.5,-2.0,0.8155,0.6904
172600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5276.0,8,2,buy,Mark 01,8,VELVETFRUIT_EXTRACT,5271,19,5276,55,5273.5,5,74,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5273.0,5273.0,5273.5,5276.5,-0.5,-3.0,-0.5,-3.0,0.0,-2.5,3.0,0.5,0.8155,0.44
174000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5278.0,6,2,buy,Mark 14,6,VELVETFRUIT_EXTRACT,5273,52,5278,22,5275.5,5,74,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5276.5,5276.5,5277.0,5278.5,1.0,-1.5,1.0,-1.5,1.5,-1.0,3.0,0.5,0.8155,0.44
175000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5279.0,4,2,buy,Mark 01,4,VELVETFRUIT_EXTRACT,5274,23,5279,73,5276.5,5,96,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5275.5,5275.5,5277.0,5278.5,-1.0,-3.5,-1.0,-3.5,0.5,-2.0,2.0,-0.5,0.8155,0.8092
178200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5272.0,3,2,sell,Mark 01,-3,VELVETFRUIT_EXTRACT,5272,56,5278,56,5275.0,6,112,-3.0,0.0,-6.0,at_bid,taker_proxy,-1.0,5276.0,5276.0,5274.5,5272.5,-1.0,-4.0,-1.0,-4.0,0.5,-2.5,2.5,-0.5,1.0,0.879
179100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5275.0,8,2,buy,Mark 01,8,VELVETFRUIT_EXTRACT,5269,66,5275,66,5272.0,6,132,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5269.0,5269.0,5270.0,5270.5,-3.0,-6.0,-3.0,-6.0,-2.0,-5.0,-1.5,-4.5,1.0,0.9673
185500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5262.0,5,2,buy,Mark 14,5,VELVETFRUIT_EXTRACT,5257,19,5262,19,5259.5,5,38,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5261.0,5261.0,5262.5,5263.5,1.5,-1.0,1.5,-1.0,3.0,0.5,4.0,1.5,0.8155,0.1425
188200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5255.0,3,2,sell,Mark 01,-3,VELVETFRUIT_EXTRACT,5255,71,5261,71,5258.0,6,142,-3.0,0.0,-6.0,at_bid,taker_proxy,-1.0,5259.5,5259.5,5257.5,5259.5,-1.5,-4.5,-1.5,-4.5,0.5,-2.5,-1.5,-4.5,1.0,0.9933
189700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5257.0,6,2,sell,Mark 01,-6,VELVETFRUIT_EXTRACT,5257,64,5262,15,5259.5,5,79,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5259.5,5259.5,5260.0,5259.5,-0.0,-2.5,-0.0,-2.5,-0.5,-3.0,-0.0,-2.5,0.8155,0.545
194900,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5257.0,6,2,sell,Mark 01,-6,VELVETFRUIT_EXTRACT,5257,60,5263,60,5260.0,6,120,-3.0,0.0,-6.0,at_bid,taker_proxy,-1.0,5259.5,5259.5,5259.0,5260.5,0.5,-2.5,0.5,-2.5,1.0,-2.0,-0.5,-3.5,1.0,0.9156
195500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5264.0,6,2,buy,Mark 14,6,VELVETFRUIT_EXTRACT,5259,60,5264,25,5261.5,5,85,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5262.5,5262.5,5263.5,5265.0,1.0,-1.5,1.0,-1.5,2.0,-0.5,3.5,1.0,0.8155,0.6735
196700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5261.0,6,2,sell,Mark 14,-6,VELVETFRUIT_EXTRACT,5261,20,5266,20,5263.5,5,40,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5263.5,5263.5,5259.0,5261.5,-0.0,-2.5,-0.0,-2.5,4.5,2.0,2.0,-0.5,0.8155,0.1632
201300,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5259.0,6,2,sell,Mark 22,-6,VELVETFRUIT_EXTRACT,5259,10,5262,18,5260.5,3,28,-1.5,0.0,-3.0,at_bid,taker_proxy,-1.0,5259.0,5259.0,5258.5,5257.5,1.5,-0.0,1.5,-0.0,2.0,0.5,3.0,1.5,0.0744,0.019
203500,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5263.0,4,2,buy,Mark 01,4,VELVETFRUIT_EXTRACT,5257,64,5263,64,5260.0,6,128,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5260.0,5260.0,5259.5,5259.5,0.0,-3.0,0.0,-3.0,-0.5,-3.5,-0.5,-3.5,1.0,0.95
206000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5268.0,6,2,buy,Mark 01,6,VELVETFRUIT_EXTRACT,5263,19,5268,51,5265.5,5,70,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5264.0,5264.0,5264.5,5267.5,-1.5,-4.0,-1.5,-4.0,-1.0,-3.5,2.0,-0.5,0.8155,0.3696
209400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5265.0,4,2,sell,Mark 01,-4,VELVETFRUIT_EXTRACT,5265,67,5270,23,5267.5,5,90,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5267.5,5267.5,5266.5,5267.5,-0.0,-2.5,-0.0,-2.5,1.0,-1.5,-0.0,-2.5,0.8155,0.7527
