timestamp,buyer,seller,symbol,currency,price,quantity,day,side,counterparty,bid_price_1,ask_price_1,mid_price,spread,bid_depth_3,ask_depth_3,total_depth_3,px_minus_mid,mark_price_adv_vs_mid,px_vs_bid,px_vs_ask,at_or_through_best,inside_spread,future_mid_t10,markout_trade_t10,markout_mid_t10,future_mid_t50,markout_trade_t50,markout_mid_t50,future_mid_t200,markout_trade_t200,markout_mid_t200,future_mid_t500,markout_trade_t500,markout_mid_t500
853500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10032.0,4,1,sell,Mark 14,10032,10048,10040.0,16,38.0,38.0,76.0,-8.0,-8.0,0.0,-16.0,True,False,10038.0,-6.0,2.0,10038.0,-6.0,2.0,10039.0,-7.0,1.0,10043.0,-11.0,-3.0
853900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10047.0,6,1,buy,Mark 14,10031,10047,10039.0,16,39.0,39.0,78.0,8.0,-8.0,16.0,0.0,True,False,10043.0,-4.0,4.0,10043.0,-4.0,4.0,10040.0,-7.0,1.0,10046.0,-1.0,7.0
854900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10052.0,2,1,buy,Mark 14,10035,10052,10043.5,17,39.0,39.0,78.0,8.5,-8.5,17.0,0.0,True,False,10045.0,-7.0,1.5,10045.0,-7.0,1.5,10044.0,-8.0,0.5,10044.5,-7.5,1.0
855500,Mark 14,Mark 38,VEV_4000,XIRECS,1264.0,3,1,sell,Mark 14,1264,1285,1274.5,21,28.0,28.0,56.0,-10.5,-10.5,0.0,-21.0,True,False,1274.0,-10.0,0.5,1274.0,-10.0,0.5,1273.5,-9.5,1.0,1272.0,-8.0,2.5
860100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10086.0,2,1,buy,Mark 14,10070,10086,10078.0,16,40.0,40.0,80.0,8.0,-8.0,16.0,0.0,True,False,10077.0,-9.0,-1.0,10077.0,-9.0,-1.0,10078.0,-8.0,0.0,10079.0,-7.0,1.0
862900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10038.0,6,1,sell,Mark 14,10038,10045,10041.5,7,32.0,42.0,74.0,-3.5,-3.5,0.0,-7.0,True,False,10046.0,-8.0,-4.5,10046.0,-8.0,-4.5,10046.0,-8.0,-4.5,10047.0,-9.0,-5.5
866300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10060.0,6,1,buy,Mark 14,10044,10060,10052.0,16,40.0,40.0,80.0,8.0,-8.0,16.0,0.0,True,False,10049.0,-11.0,-3.0,10049.0,-11.0,-3.0,10046.0,-14.0,-6.0,10045.0,-15.0,-7.0
867100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10039.0,5,1,sell,Mark 14,10039,10055,10047.0,16,35.0,35.0,70.0,-8.0,-8.0,0.0,-16.0,True,False,10045.0,-6.0,2.0,10045.0,-6.0,2.0,10047.0,-8.0,0.0,10043.0,-4.0,4.0
867800,Mark 38,Mark 14,VEV_4000,XIRECS,1261.0,2,1,buy,Mark 14,1240,1261,1250.5,21,33.0,33.0,66.0,10.5,-10.5,21.0,0.0,True,False,1250.5,-10.5,0.0,1250.5,-10.5,0.0,1250.5,-10.5,0.0,1250.5,-10.5,0.0
870000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10058.0,3,1,buy,Mark 14,10042,10058,10050.0,16,36.0,36.0,72.0,8.0,-8.0,16.0,0.0,True,False,10048.0,-10.0,-2.0,10048.0,-10.0,-2.0,10047.0,-11.0,-3.0,10046.0,-12.0,-4.0
870100,Mark 14,Mark 38,VEV_4000,XIRECS,1236.0,3,1,sell,Mark 14,1236,1257,1246.5,21,34.0,34.0,68.0,-10.5,-10.5,0.0,-21.0,True,False,1246.5,-10.5,0.0,1246.5,-10.5,0.0,1245.5,-9.5,1.0,1245.5,-9.5,1.0
870200,Mark 38,Mark 14,VEV_4000,XIRECS,1257.0,3,1,buy,Mark 14,1236,1257,1246.5,21,31.0,31.0,62.0,10.5,-10.5,21.0,0.0,True,False,1245.5,-11.5,-1.0,1245.5,-11.5,-1.0,1244.5,-12.5,-2.0,1245.5,-11.5,-1.0
871700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10027.0,5,1,sell,Mark 14,10027,10043,10035.0,16,31.0,31.0,62.0,-8.0,-8.0,0.0,-16.0,True,False,10033.0,-6.0,2.0,10033.0,-6.0,2.0,10034.0,-7.0,1.0,10028.0,-1.0,7.0
876000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10025.0,4,1,buy,Mark 14,10009,10025,10017.0,16,32.0,32.0,64.0,8.0,-8.0,16.0,0.0,True,False,10017.0,-8.0,0.0,10017.0,-8.0,0.0,10016.0,-9.0,-1.0,10009.0,-16.0,-8.0
876400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10020.0,3,1,buy,Mark 14,10004,10020,10012.0,16,40.0,40.0,80.0,8.0,-8.0,16.0,0.0,True,False,10009.0,-11.0,-3.0,10009.0,-11.0,-3.0,10011.0,-9.0,-1.0,10010.0,-10.0,-2.0
881400,Mark 14,Mark 38,VEV_4000,XIRECS,1229.0,1,1,sell,Mark 14,1229,1250,1239.5,21,26.0,26.0,52.0,-10.5,-10.5,0.0,-21.0,True,False,1243.5,-14.5,-4.0,1243.5,-14.5,-4.0,1243.5,-14.5,-4.0,1245.5,-16.5,-6.0
886300,Mark 14,Mark 38,VEV_4000,XIRECS,1246.0,3,1,sell,Mark 14,1246,1267,1256.5,21,36.0,36.0,72.0,-10.5,-10.5,0.0,-21.0,True,False,1257.5,-11.5,-1.0,1257.5,-11.5,-1.0,1255.5,-9.5,1.0,1255.5,-9.5,1.0
887200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10007.0,2,1,buy,Mark 14,9991,10007,9999.0,16,43.0,43.0,86.0,8.0,-8.0,16.0,0.0,True,False,10000.0,-7.0,1.0,10000.0,-7.0,1.0,9999.0,-8.0,0.0,10004.0,-3.0,5.0
888300,Mark 38,Mark 14,VEV_4000,XIRECS,1261.0,2,1,buy,Mark 14,1240,1261,1250.5,21,36.0,36.0,72.0,10.5,-10.5,21.0,0.0,True,False,1250.5,-10.5,0.0,1250.5,-10.5,0.0,1248.5,-12.5,-2.0,1250.5,-10.5,0.0
892000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10000.0,6,1,buy,Mark 14,9984,10000,9992.0,16,35.0,35.0,70.0,8.0,-8.0,16.0,0.0,True,False,9992.0,-8.0,0.0,9992.0,-8.0,0.0,9990.0,-10.0,-2.0,9994.0,-6.0,2.0
894300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9981.0,6,1,sell,Mark 14,9981,9996,9988.5,15,38.0,38.0,76.0,-7.5,-7.5,0.0,-15.0,True,False,9988.0,-7.0,0.5,9988.0,-7.0,0.5,9986.0,-5.0,2.5,9982.0,-1.0,6.5
898200,Mark 22,Mark 38,HYDROGEL_PACK,XIRECS,9995.0,4,1,sell,Mark 22,9995,10003,9999.0,8,37.0,33.0,70.0,-4.0,-4.0,0.0,-8.0,True,False,9995.0,0.0,4.0,9995.0,0.0,4.0,9995.0,0.0,4.0,9998.0,-3.0,1.0
899200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10003.0,4,1,buy,Mark 14,9987,10003,9995.0,16,39.0,39.0,78.0,8.0,-8.0,16.0,0.0,True,False,9995.0,-8.0,0.0,9995.0,-8.0,0.0,9993.0,-10.0,-2.0,9999.0,-4.0,4.0
900800,Mark 38,Mark 14,VEV_4000,XIRECS,1261.0,3,1,buy,Mark 14,1240,1261,1250.5,21,35.0,35.0,70.0,10.5,-10.5,21.0,0.0,True,False,1251.5,-9.5,1.0,1251.5,-9.5,1.0,1252.5,-8.5,2.0,1252.5,-8.5,2.0
901400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9989.0,4,1,sell,Mark 14,9989,10005,9997.0,16,41.0,41.0,82.0,-8.0,-8.0,0.0,-16.0,True,False,10000.0,-11.0,-3.0,10000.0,-11.0,-3.0,10001.0,-12.0,-4.0,10002.0,-13.0,-5.0
901600,Mark 38,Mark 14,VEV_4000,XIRECS,1264.0,1,1,buy,Mark 14,1243,1264,1253.5,21,29.0,29.0,58.0,10.5,-10.5,21.0,0.0,True,False,1254.5,-9.5,1.0,1254.5,-9.5,1.0,1254.5,-9.5,1.0,1255.5,-8.5,2.0
901800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10011.0,2,1,buy,Mark 14,9995,10011,10003.0,16,40.0,40.0,80.0,8.0,-8.0,16.0,0.0,True,False,10002.0,-9.0,-1.0,10002.0,-9.0,-1.0,9999.0,-12.0,-4.0,10005.0,-6.0,2.0
903400,Mark 38,Mark 14,VEV_4000,XIRECS,1271.0,1,1,buy,Mark 14,1249,1271,1260.0,22,41.0,41.0,82.0,11.0,-11.0,22.0,0.0,True,False,1260.5,-10.5,0.5,1260.5,-10.5,0.5,1261.0,-10.0,1.0,1258.5,-12.5,-1.5
908700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10022.0,4,1,buy,Mark 14,10006,10022,10014.0,16,36.0,36.0,72.0,8.0,-8.0,16.0,0.0,True,False,10012.0,-10.0,-2.0,10012.0,-10.0,-2.0,10011.0,-11.0,-3.0,10013.0,-9.0,-1.0
909300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10024.0,5,1,buy,Mark 14,10008,10024,10016.0,16,37.0,37.0,74.0,8.0,-8.0,16.0,0.0,True,False,10014.0,-10.0,-2.0,10014.0,-10.0,-2.0,10017.0,-7.0,1.0,10022.0,-2.0,6.0
912000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10030.0,6,1,sell,Mark 14,10030,10046,10038.0,16,43.0,43.0,86.0,-8.0,-8.0,0.0,-16.0,True,False,10039.0,-9.0,-1.0,10039.0,-9.0,-1.0,10038.0,-8.0,0.0,10034.0,-4.0,4.0
912600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10027.0,2,1,sell,Mark 14,10027,10043,10035.0,16,34.0,34.0,68.0,-8.0,-8.0,0.0,-16.0,True,False,10034.0,-7.0,1.0,10034.0,-7.0,1.0,10035.0,-8.0,0.0,10032.0,-5.0,3.0
914400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10039.0,4,1,buy,Mark 14,10023,10039,10031.0,16,39.0,39.0,78.0,8.0,-8.0,16.0,0.0,True,False,10031.0,-8.0,0.0,10031.0,-8.0,0.0,10031.0,-8.0,0.0,10030.0,-9.0,-1.0
914800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10039.0,4,1,buy,Mark 14,10023,10039,10031.0,16,31.0,31.0,62.0,8.0,-8.0,16.0,0.0,True,False,10030.0,-9.0,-1.0,10030.0,-9.0,-1.0,10032.0,-7.0,1.0,10034.0,-5.0,3.0
915200,Mark 14,Mark 38,VEV_4000,XIRECS,1253.0,2,1,sell,Mark 14,1253,1275,1264.0,22,26.0,26.0,52.0,-11.0,-11.0,0.0,-22.0,True,False,1263.5,-10.5,0.5,1263.5,-10.5,0.5,1265.5,-12.5,-1.5,1267.5,-14.5,-3.5
917900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10034.0,3,1,buy,Mark 14,10018,10034,10026.0,16,42.0,42.0,84.0,8.0,-8.0,16.0,0.0,True,False,10024.0,-10.0,-2.0,10024.0,-10.0,-2.0,10025.0,-9.0,-1.0,10021.0,-13.0,-5.0
918500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10009.0,6,1,sell,Mark 14,10009,10025,10017.0,16,43.0,43.0,86.0,-8.0,-8.0,0.0,-16.0,True,False,10016.0,-7.0,1.0,10016.0,-7.0,1.0,10016.0,-7.0,1.0,10013.0,-4.0,4.0
924500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10004.0,5,1,sell,Mark 14,10004,10020,10012.0,16,30.0,30.0,60.0,-8.0,-8.0,0.0,-16.0,True,False,10009.0,-5.0,3.0,10009.0,-5.0,3.0,10008.0,-4.0,4.0,10010.0,-6.0,2.0
925400,Mark 14,Mark 38,VEV_4000,XIRECS,1264.0,3,1,sell,Mark 14,1264,1285,1274.5,21,38.0,38.0,76.0,-10.5,-10.5,0.0,-21.0,True,False,1276.5,-12.5,-2.0,1276.5,-12.5,-2.0,1276.5,-12.5,-2.0,1277.0,-13.0,-2.5
925900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10014.0,6,1,buy,Mark 14,9998,10014,10006.0,16,30.0,30.0,60.0,8.0,-8.0,16.0,0.0,True,False,10003.0,-11.0,-3.0,10003.0,-11.0,-3.0,10004.5,-9.5,-1.5,9999.0,-15.0,-7.0
928000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9992.0,2,1,sell,Mark 14,9992,10008,10000.0,16,32.0,32.0,64.0,-8.0,-8.0,0.0,-16.0,True,False,9993.0,-1.0,7.0,9993.0,-1.0,7.0,9997.0,-5.0,3.0,9997.0,-5.0,3.0
928500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10005.0,6,1,buy,Mark 14,9989,10005,9997.0,16,38.0,38.0,76.0,8.0,-8.0,16.0,0.0,True,False,9996.0,-9.0,-1.0,9996.0,-9.0,-1.0,9994.0,-11.0,-3.0,9997.0,-8.0,0.0
929100,Mark 38,Mark 14,VEV_4000,XIRECS,1289.0,2,1,buy,Mark 14,1268,1289,1278.5,21,31.0,31.0,62.0,10.5,-10.5,21.0,0.0,True,False,1278.5,-10.5,0.0,1278.5,-10.5,0.0,1277.0,-12.0,-1.5,1276.0,-13.0,-2.5
929300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10004.0,3,1,buy,Mark 14,9988,10004,9996.0,16,42.0,42.0,84.0,8.0,-8.0,16.0,0.0,True,False,9999.0,-5.0,3.0,9999.0,-5.0,3.0,9998.0,-6.0,2.0,10001.0,-3.0,5.0
929500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10006.0,6,1,buy,Mark 14,9990,10006,9998.0,16,32.0,32.0,64.0,8.0,-8.0,16.0,0.0,True,False,10004.0,-2.0,6.0,10004.0,-2.0,6.0,10002.0,-4.0,4.0,10003.0,-3.0,5.0
929800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9993.0,3,1,sell,Mark 14,9993,10009,10001.0,16,37.0,37.0,74.0,-8.0,-8.0,0.0,-16.0,True,False,10003.0,-10.0,-2.0,10003.0,-10.0,-2.0,10003.0,-10.0,-2.0,10003.0,-10.0,-2.0
930800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10016.0,6,1,buy,Mark 14,10000,10016,10008.0,16,40.0,40.0,80.0,8.0,-8.0,16.0,0.0,True,False,10010.0,-6.0,2.0,10010.0,-6.0,2.0,10008.0,-8.0,0.0,10010.0,-6.0,2.0
932100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9991.0,3,1,sell,Mark 14,9991,10007,9999.0,16,39.0,39.0,78.0,-8.0,-8.0,0.0,-16.0,True,False,9997.0,-6.0,2.0,9997.0,-6.0,2.0,9997.0,-6.0,2.0,9995.0,-4.0,4.0
934300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9997.0,3,1,sell,Mark 14,9997,10013,10005.0,16,32.0,32.0,64.0,-8.0,-8.0,0.0,-16.0,True,False,10006.0,-9.0,-1.0,10006.0,-9.0,-1.0,10009.0,-12.0,-4.0,10010.0,-13.0,-5.0
936400,Mark 38,Mark 22,HYDROGEL_PACK,XIRECS,10006.0,3,1,buy,Mark 22,9999,10006,10002.5,7,33.0,37.0,70.0,3.5,-3.5,7.0,0.0,True,False,10005.0,-1.0,2.5,10005.0,-1.0,2.5,10006.0,0.0,3.5,10005.0,-1.0,2.5
936500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9997.0,6,1,sell,Mark 14,9997,10013,10005.0,16,39.0,39.0,78.0,-8.0,-8.0,0.0,-16.0,True,False,10006.0,-9.0,-1.0,10006.0,-9.0,-1.0,10006.0,-9.0,-1.0,10008.0,-11.0,-3.0
936700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9998.0,3,1,sell,Mark 14,9998,10014,10006.0,16,44.0,44.0,88.0,-8.0,-8.0,0.0,-16.0,True,False,10004.0,-6.0,2.0,10004.0,-6.0,2.0,10005.0,-7.0,1.0,10006.0,-8.0,0.0
937700,Mark 14,Mark 38,VEV_4000,XIRECS,1249.0,3,1,sell,Mark 14,1249,1271,1260.0,22,30.0,30.0,60.0,-11.0,-11.0,0.0,-22.0,True,False,1261.5,-12.5,-1.5,1261.5,-12.5,-1.5,1262.5,-13.5,-2.5,1263.5,-14.5,-3.5
938900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10006.0,6,1,buy,Mark 14,9990,10006,9998.0,16,34.0,34.0,68.0,8.0,-8.0,16.0,0.0,True,False,9998.0,-8.0,0.0,9998.0,-8.0,0.0,9998.0,-8.0,0.0,9999.0,-7.0,1.0
946400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10022.0,3,1,buy,Mark 14,10006,10022,10014.0,16,36.0,36.0,72.0,8.0,-8.0,16.0,0.0,True,False,10015.0,-7.0,1.0,10015.0,-7.0,1.0,10012.0,-10.0,-2.0,10013.0,-9.0,-1.0
950000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10041.0,2,1,buy,Mark 14,10025,10041,10033.0,16,40.0,40.0,80.0,8.0,-8.0,16.0,0.0,True,False,10029.0,-12.0,-4.0,10029.0,-12.0,-4.0,10030.0,-11.0,-3.0,10029.0,-12.0,-4.0
950300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10021.0,5,1,sell,Mark 14,10021,10037,10029.0,16,31.0,31.0,62.0,-8.0,-8.0,0.0,-16.0,True,False,10030.0,-9.0,-1.0,10030.0,-9.0,-1.0,10029.0,-8.0,0.0,10028.0,-7.0,1.0
950700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10036.0,5,1,buy,Mark 14,10020,10036,10028.0,16,37.0,37.0,74.0,8.0,-8.0,16.0,0.0,True,False,10028.0,-8.0,0.0,10028.0,-8.0,0.0,10029.0,-7.0,1.0,10031.0,-5.0,3.0
953400,Mark 38,Mark 14,VEV_4000,XIRECS,1270.0,2,1,buy,Mark 14,1249,1270,1259.5,21,38.0,38.0,76.0,10.5,-10.5,21.0,0.0,True,False,1259.5,-10.5,0.0,1259.5,-10.5,0.0,1259.5,-10.5,0.0,1260.5,-9.5,1.0
953700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10035.0,5,1,buy,Mark 14,10019,10035,10027.0,16,36.0,36.0,72.0,8.0,-8.0,16.0,0.0,True,False,10025.0,-10.0,-2.0,10025.0,-10.0,-2.0,10024.0,-11.0,-3.0,10022.0,-13.0,-5.0
953800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10033.0,6,1,buy,Mark 14,10017,10033,10025.0,16,39.0,39.0,78.0,8.0,-8.0,16.0,0.0,True,False,10024.0,-9.0,-1.0,10024.0,-9.0,-1.0,10025.0,-8.0,0.0,10020.0,-13.0,-5.0
957800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9997.0,6,1,sell,Mark 14,9997,10013,10005.0,16,38.0,38.0,76.0,-8.0,-8.0,0.0,-16.0,True,False,10008.0,-11.0,-3.0,10008.0,-11.0,-3.0,10010.0,-13.0,-5.0,10016.0,-19.0,-11.0
960800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10041.0,2,1,buy,Mark 14,10025,10041,10033.0,16,42.0,42.0,84.0,8.0,-8.0,16.0,0.0,True,False,10033.0,-8.0,0.0,10033.0,-8.0,0.0,10033.0,-8.0,0.0,10030.0,-11.0,-3.0
962900,Mark 38,Mark 14,VEV_4000,XIRECS,1279.0,1,1,buy,Mark 14,1257,1279,1268.0,22,38.0,38.0,76.0,11.0,-11.0,22.0,0.0,True,False,1266.5,-12.5,-1.5,1266.5,-12.5,-1.5,1267.5,-11.5,-0.5,1269.0,-10.0,1.0
963900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10040.0,6,1,buy,Mark 14,10024,10040,10032.0,16,35.0,35.0,70.0,8.0,-8.0,16.0,0.0,True,False,10028.0,-12.0,-4.0,10028.0,-12.0,-4.0,10022.0,-18.0,-10.0,10022.0,-18.0,-10.0
964000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10020.0,3,1,sell,Mark 14,10020,10036,10028.0,16,39.0,39.0,78.0,-8.0,-8.0,0.0,-16.0,True,False,10022.0,-2.0,6.0,10022.0,-2.0,6.0,10019.0,1.0,9.0,10020.0,0.0,8.0
964700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10008.0,4,1,sell,Mark 14,10008,10024,10016.0,16,36.0,36.0,72.0,-8.0,-8.0,0.0,-16.0,True,False,10015.0,-7.0,1.0,10015.0,-7.0,1.0,10015.0,-7.0,1.0,10018.0,-10.0,-2.0
966900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10019.0,2,1,buy,Mark 14,10003,10019,10011.0,16,41.0,41.0,82.0,8.0,-8.0,16.0,0.0,True,False,10007.0,-12.0,-4.0,10007.0,-12.0,-4.0,10008.0,-11.0,-3.0,10005.0,-14.0,-6.0
968200,Mark 14,Mark 38,VEV_4000,XIRECS,1261.0,1,1,sell,Mark 14,1261,1282,1271.5,21,38.0,38.0,76.0,-10.5,-10.5,0.0,-21.0,True,False,1270.5,-9.5,1.0,1270.5,-9.5,1.0,1270.5,-9.5,1.0,1270.5,-9.5,1.0
970500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9981.0,3,1,sell,Mark 14,9981,9997,9989.0,16,38.0,38.0,76.0,-8.0,-8.0,0.0,-16.0,True,False,9988.0,-7.0,1.0,9988.0,-7.0,1.0,9986.0,-5.0,3.0,9988.0,-7.0,1.0
971900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9998.0,3,1,buy,Mark 14,9982,9998,9990.0,16,43.0,43.0,86.0,8.0,-8.0,16.0,0.0,True,False,9989.0,-9.0,-1.0,9989.0,-9.0,-1.0,9990.0,-8.0,0.0,9994.0,-4.0,4.0
977200,Mark 38,Mark 14,VEV_4000,XIRECS,1267.0,1,1,buy,Mark 14,1246,1267,1256.5,21,43.0,43.0,86.0,10.5,-10.5,21.0,0.0,True,False,1257.5,-9.5,1.0,1257.5,-9.5,1.0,1257.0,-10.0,0.5,1257.5,-9.5,1.0
977600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9986.0,2,1,sell,Mark 14,9986,10002,9994.0,16,33.0,33.0,66.0,-8.0,-8.0,0.0,-16.0,True,False,9992.0,-6.0,2.0,9992.0,-6.0,2.0,9999.0,-13.0,-5.0,10000.0,-14.0,-6.0
979200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9999.0,2,1,sell,Mark 14,9999,10015,10007.0,16,45.0,45.0,90.0,-8.0,-8.0,0.0,-16.0,True,False,10008.0,-9.0,-1.0,10008.0,-9.0,-1.0,10010.0,-11.0,-3.0,10013.0,-14.0,-6.0
979700,Mark 38,Mark 14,VEV_4000,XIRECS,1270.0,2,1,buy,Mark 14,1249,1270,1259.5,21,32.0,32.0,64.0,10.5,-10.5,21.0,0.0,True,False,1260.5,-9.5,1.0,1260.5,-9.5,1.0,1259.5,-10.5,0.0,1260.5,-9.5,1.0
982900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9998.0,6,1,sell,Mark 14,9998,10015,10006.5,17,38.0,38.0,76.0,-8.5,-8.5,0.0,-17.0,True,False,10008.0,-10.0,-1.5,10008.0,-10.0,-1.5,10007.0,-9.0,-0.5,10011.0,-13.0,-4.5
985400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10024.0,4,1,buy,Mark 14,10008,10024,10016.0,16,39.0,39.0,78.0,8.0,-8.0,16.0,0.0,True,False,10017.0,-7.0,1.0,10017.0,-7.0,1.0,10017.0,-7.0,1.0,10021.0,-3.0,5.0
985800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10029.0,4,1,buy,Mark 14,10013,10029,10021.0,16,37.0,37.0,74.0,8.0,-8.0,16.0,0.0,True,False,10021.0,-8.0,0.0,10021.0,-8.0,0.0,10023.0,-6.0,2.0,10030.0,1.0,9.0
988000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10016.0,4,1,sell,Mark 14,10016,10032,10024.0,16,40.0,40.0,80.0,-8.0,-8.0,0.0,-16.0,True,False,10025.0,-9.0,-1.0,10025.0,-9.0,-1.0,10025.0,-9.0,-1.0,10026.0,-10.0,-2.0
988400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10016.0,6,1,sell,Mark 14,10016,10032,10024.0,16,36.0,36.0,72.0,-8.0,-8.0,0.0,-16.0,True,False,10026.0,-10.0,-2.0,10026.0,-10.0,-2.0,10025.0,-9.0,-1.0,10027.0,-11.0,-3.0
989000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10017.0,4,1,sell,Mark 14,10017,10033,10025.0,16,40.0,40.0,80.0,-8.0,-8.0,0.0,-16.0,True,False,10023.0,-6.0,2.0,10023.0,-6.0,2.0,10026.0,-9.0,-1.0,10028.0,-11.0,-3.0
997300,Mark 14,Mark 38,VEV_4000,XIRECS,1261.0,2,1,sell,Mark 14,1261,1282,1271.5,21,40.0,40.0,80.0,-10.5,-10.5,0.0,-21.0,True,False,1270.5,-9.5,1.0,1270.5,-9.5,1.0,1270.0,-9.0,1.5,1270.0,-9.0,1.5
998500,Mark 38,Mark 14,VEV_4000,XIRECS,1280.0,3,1,buy,Mark 14,1259,1280,1269.5,21,40.0,40.0,80.0,10.5,-10.5,21.0,0.0,True,False,1269.0,-11.0,-0.5,1269.0,-11.0,-0.5,1268.5,-11.5,-1.0,1267.5,-12.5,-2.0
1300,Mark 14,Mark 38,VEV_4000,XIRECS,1251.0,3,2,sell,Mark 14,1251,1273,1262.0,22,30.0,30.0,60.0,-11.0,-11.0,0.0,-22.0,True,False,1264.0,-13.0,-2.0,1264.0,-13.0,-2.0,1264.5,-13.5,-2.5,1265.5,-14.5,-3.5
9000,Mark 38,Mark 14,VEV_4000,XIRECS,1278.0,1,2,buy,Mark 14,1256,1278,1267.0,22,38.0,38.0,76.0,11.0,-11.0,22.0,0.0,True,False,1266.5,-11.5,-0.5,1266.5,-11.5,-0.5,1266.0,-12.0,-1.0,1263.5,-14.5,-3.5
10200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10017.0,6,2,sell,Mark 14,10017,10033,10025.0,16,34.0,34.0,68.0,-8.0,-8.0,0.0,-16.0,True,False,10025.0,-8.0,0.0,10025.0,-8.0,0.0,10023.0,-6.0,2.0,10019.0,-2.0,6.0
11200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10030.0,4,2,buy,Mark 14,10014,10030,10022.0,16,36.0,36.0,72.0,8.0,-8.0,16.0,0.0,True,False,10020.5,-9.5,-1.5,10020.5,-9.5,-1.5,10021.0,-9.0,-1.0,10021.0,-9.0,-1.0
15700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10035.0,2,2,buy,Mark 14,10019,10035,10027.0,16,35.0,35.0,70.0,8.0,-8.0,16.0,0.0,True,False,10026.0,-9.0,-1.0,10026.0,-9.0,-1.0,10024.0,-11.0,-3.0,10028.0,-7.0,1.0
19100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10020.0,6,2,buy,Mark 14,10004,10020,10012.0,16,42.0,42.0,84.0,8.0,-8.0,16.0,0.0,True,False,10015.0,-5.0,3.0,10015.0,-5.0,3.0,10016.0,-4.0,4.0,10017.0,-3.0,5.0
