timestamp,buyer,seller,symbol,currency,price,quantity,day,side,counterparty,bid_price_1,bid_volume_1,ask_price_1,ask_volume_1,mid_price,spread,best_bid_depth,best_ask_depth,bid_depth_3,ask_depth_3,future_mid_t10,edge_t10,midmo_t10,future_mid_t50,edge_t50,midmo_t50,future_mid_t200,edge_t200,midmo_t200,future_mid_t500,edge_t500,midmo_t500,price_location,side_touch_improve,side_mid_edge,spread_pctile_day_product
800100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10012.0,5,1,buy,Mark 38,10012,15,10028,15,10020.0,16,15,-15,35.0,-35.0,10015.0,3.0,-5.0,10015.0,3.0,-5.0,10013.0,1.0,-7.0,10016.0,4.0,-4.0,at_bid,16.0,8.0,0.9835
800600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10024.0,5,1,sell,Mark 38,10008,12,10024,12,10016.0,16,12,-12,37.0,-37.0,10013.0,11.0,3.0,10013.0,11.0,3.0,10006.5,17.5,9.5,10008.0,16.0,8.0,at_ask,16.0,8.0,0.9835
801000,Mark 38,Mark 14,VEV_4000,XIRECS,1259.0,2,1,sell,Mark 38,1238,14,1259,14,1248.5,21,14,-14,38.0,-38.0,1247.5,11.5,1.0,1247.5,11.5,1.0,1248.5,10.5,0.0,1249.5,9.5,-1.0,at_ask,21.0,10.5,0.9181
802800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5243.0,3,1,sell,Mark 55,5238,51,5243,15,5240.5,5,51,-15,51.0,-51.0,5238.5,4.5,2.0,5238.5,4.5,2.0,5238.5,4.5,2.0,5240.5,2.5,0.0,at_ask,5.0,2.5,0.8202
803000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10019.0,2,1,sell,Mark 38,10003,11,10019,11,10011.0,16,11,-11,41.0,-41.0,10010.0,9.0,1.0,10010.0,9.0,1.0,10011.0,8.0,0.0,10012.0,7.0,-1.0,at_ask,16.0,8.0,0.9835
804900,Mark 14,Mark 38,VEV_4000,XIRECS,1230.0,1,1,buy,Mark 38,1230,11,1250,11,1240.0,20,11,-11,38.0,-38.0,1239.5,9.5,-0.5,1239.5,9.5,-0.5,1239.0,9.0,-1.0,1241.5,11.5,1.5,at_bid,20.0,10.0,0.1244
805300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9998.0,4,1,buy,Mark 38,9998,15,10014,15,10006.0,16,15,-15,43.0,-43.0,10006.0,8.0,0.0,10006.0,8.0,0.0,10004.0,6.0,-2.0,10008.0,10.0,2.0,at_bid,16.0,8.0,0.9835
809700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10018.0,2,1,sell,Mark 38,10002,11,10018,11,10010.0,16,11,-11,39.0,-39.0,10012.0,6.0,-2.0,10012.0,6.0,-2.0,10012.0,6.0,-2.0,10009.0,9.0,1.0,at_ask,16.0,8.0,0.9835
810100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5245.0,4,1,sell,Mark 55,5240,51,5245,21,5242.5,5,51,-21,51.0,-51.0,5242.5,2.5,0.0,5242.5,2.5,0.0,5242.5,2.5,0.0,5240.5,4.5,2.0,at_ask,5.0,2.5,0.8202
810600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10015.0,2,1,sell,Mark 38,9999,10,10015,10,10007.0,16,10,-10,36.0,-36.0,10004.0,11.0,3.0,10004.0,11.0,3.0,10007.0,8.0,0.0,10005.0,10.0,2.0,at_ask,16.0,8.0,0.9835
812400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5233.0,8,1,buy,Mark 55,5233,17,5238,56,5235.5,5,17,-56,56.0,-56.0,5233.5,0.5,-2.0,5233.5,0.5,-2.0,5235.0,2.0,-0.5,5232.0,-1.0,-3.5,at_bid,5.0,2.5,0.8202
814500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9989.0,3,1,buy,Mark 38,9989,10,10005,10,9997.0,16,10,-10,33.0,-33.0,9995.0,6.0,-2.0,9995.0,6.0,-2.0,9993.0,4.0,-4.0,9996.0,7.0,-1.0,at_bid,16.0,8.0,0.9835
815000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10004.0,3,1,sell,Mark 38,9988,11,10004,11,9996.0,16,11,-11,36.0,-36.0,9998.0,6.0,-2.0,9998.0,6.0,-2.0,9999.0,5.0,-3.0,10001.0,3.0,-5.0,at_ask,16.0,8.0,0.9835
815000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5230.0,5,1,sell,Mark 55,5225,71,5230,24,5227.5,5,71,-24,71.0,-71.0,5227.5,2.5,0.0,5227.5,2.5,0.0,5228.5,1.5,-1.0,5229.5,0.5,-2.0,at_ask,5.0,2.5,0.8202
816800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9999.0,4,1,buy,Mark 38,9999,11,10015,11,10007.0,16,11,-11,32.0,-32.0,10006.0,7.0,-1.0,10006.0,7.0,-1.0,10006.0,7.0,-1.0,10003.0,4.0,-4.0,at_bid,16.0,8.0,0.9835
818100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5234.0,7,1,sell,Mark 55,5229,17,5234,17,5231.5,5,17,-17,55.0,-55.0,5231.5,2.5,0.0,5231.5,2.5,0.0,5231.5,2.5,0.0,5233.5,0.5,-2.0,at_ask,5.0,2.5,0.8202
818500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5231.0,7,1,buy,Mark 55,5231,17,5236,17,5233.5,5,17,-17,55.0,-55.0,5233.5,2.5,0.0,5233.5,2.5,0.0,5232.5,1.5,-1.0,5230.5,-0.5,-3.0,at_bid,5.0,2.5,0.8202
820600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10011.0,2,1,sell,Mark 38,9995,11,10011,11,10003.0,16,11,-11,39.0,-39.0,10004.0,7.0,-1.0,10004.0,7.0,-1.0,10002.0,9.0,1.0,10001.0,10.0,2.0,at_ask,16.0,8.0,0.9835
821100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9993.0,4,1,buy,Mark 38,9993,11,10009,11,10001.0,16,11,-11,41.0,-41.0,10001.0,8.0,0.0,10001.0,8.0,0.0,9997.0,4.0,-4.0,10000.0,7.0,-1.0,at_bid,16.0,8.0,0.9835
821300,Mark 14,Mark 38,VEV_4000,XIRECS,1233.0,2,1,buy,Mark 38,1233,9,1254,9,1243.5,21,9,-9,27.0,-27.0,1243.5,10.5,0.0,1243.5,10.5,0.0,1243.5,10.5,0.0,1245.5,12.5,2.0,at_bid,21.0,10.5,0.9181
822000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5245.0,8,1,sell,Mark 55,5240,25,5245,25,5242.5,5,25,-25,56.0,-56.0,5242.5,2.5,0.0,5242.5,2.5,0.0,5243.5,1.5,-1.0,5241.0,4.0,1.5,at_ask,5.0,2.5,0.8202
822200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5241.0,7,1,buy,Mark 55,5241,23,5246,63,5243.5,5,23,-63,63.0,-63.0,5243.0,2.0,-0.5,5243.0,2.0,-0.5,5243.5,2.5,0.0,5244.0,3.0,0.5,at_bid,5.0,2.5,0.8202
824200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5251.0,4,1,sell,Mark 55,5246,54,5251,20,5248.5,5,54,-20,54.0,-54.0,5249.0,2.0,-0.5,5249.0,2.0,-0.5,5249.5,1.5,-1.0,5251.5,-0.5,-3.0,at_ask,5.0,2.5,0.8202
827000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5247.0,7,1,sell,Mark 55,5242,23,5247,23,5244.5,5,23,-23,67.0,-67.0,5244.5,2.5,0.0,5244.5,2.5,0.0,5245.5,1.5,-1.0,5244.5,2.5,0.0,at_ask,5.0,2.5,0.8202
832000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5244.0,6,1,sell,Mark 55,5239,21,5244,21,5241.5,5,21,-21,70.0,-70.0,5241.5,2.5,0.0,5241.5,2.5,0.0,5241.5,2.5,0.0,5242.5,1.5,-1.0,at_ask,5.0,2.5,0.8202
832100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5239.0,8,1,buy,Mark 55,5239,24,5244,24,5241.5,5,24,-24,74.0,-74.0,5241.5,2.5,0.0,5241.5,2.5,0.0,5241.5,2.5,0.0,5242.5,3.5,1.0,at_bid,5.0,2.5,0.8202
833600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10025.0,2,1,buy,Mark 38,10025,13,10041,13,10033.0,16,13,-13,40.0,-40.0,10035.0,10.0,2.0,10035.0,10.0,2.0,10036.0,11.0,3.0,10038.0,13.0,5.0,at_bid,16.0,8.0,0.9835
834900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5243.0,7,1,buy,Mark 55,5243,25,5248,25,5245.5,5,25,-25,75.0,-75.0,5246.5,3.5,1.0,5246.5,3.5,1.0,5247.5,4.5,2.0,5249.5,6.5,4.0,at_bid,5.0,2.5,0.8202
837000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10047.0,6,1,sell,Mark 38,10031,13,10047,13,10039.0,16,13,-13,39.0,-39.0,10033.5,13.5,5.5,10033.5,13.5,5.5,10038.0,9.0,1.0,10030.0,17.0,9.0,at_ask,16.0,8.0,0.9835
840400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5253.0,3,1,buy,Mark 55,5253,25,5258,64,5255.5,5,25,-64,64.0,-64.0,5255.5,2.5,0.0,5255.5,2.5,0.0,5255.5,2.5,0.0,5255.0,2.0,-0.5,at_bid,5.0,2.5,0.8202
843100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5255.0,4,1,buy,Mark 55,5255,15,5260,58,5257.5,5,15,-58,58.0,-58.0,5258.5,3.5,1.0,5258.5,3.5,1.0,5257.5,2.5,0.0,5257.5,2.5,0.0,at_bid,5.0,2.5,0.8202
844200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10033.0,6,1,sell,Mark 38,10017,10,10033,10,10025.0,16,10,-10,36.0,-36.0,10024.0,9.0,1.0,10024.0,9.0,1.0,10023.0,10.0,2.0,10028.0,5.0,-3.0,at_ask,16.0,8.0,0.9835
844800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10034.0,3,1,sell,Mark 38,10018,11,10034,11,10026.0,16,11,-11,35.0,-35.0,10027.0,7.0,-1.0,10027.0,7.0,-1.0,10022.5,11.5,3.5,10028.0,6.0,-2.0,at_ask,16.0,8.0,0.9835
845500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10013.0,6,1,buy,Mark 38,10013,10,10029,10,10021.0,16,10,-10,38.0,-38.0,10022.0,9.0,1.0,10022.0,9.0,1.0,10024.0,11.0,3.0,10026.0,13.0,5.0,at_bid,16.0,8.0,0.9835
847200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10022.0,5,1,buy,Mark 38,10022,13,10038,13,10030.0,16,13,-13,35.0,-35.0,10031.0,9.0,1.0,10031.0,9.0,1.0,10032.0,10.0,2.0,10034.0,12.0,4.0,at_bid,16.0,8.0,0.9835
848200,Mark 38,Mark 14,VEV_4000,XIRECS,1272.0,2,1,sell,Mark 38,1251,8,1272,8,1261.5,21,8,-8,29.0,-29.0,1261.0,11.0,0.5,1261.0,11.0,0.5,1262.5,9.5,-1.0,1263.5,8.5,-2.0,at_ask,21.0,10.5,0.9181
848400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10040.0,3,1,sell,Mark 38,10024,11,10040,11,10032.0,16,11,-11,34.0,-34.0,10031.0,9.0,1.0,10031.0,9.0,1.0,10027.0,13.0,5.0,10032.0,8.0,0.0,at_ask,16.0,8.0,0.9835
848900,Mark 14,Mark 22,VEV_5300,XIRECS,51.0,5,1,buy,Mark 22,51,2,53,26,52.0,2,2,-26,21.0,-26.0,52.0,1.0,0.0,52.0,1.0,0.0,52.5,1.5,0.5,53.0,2.0,1.0,at_bid,2.0,1.0,0.8697
848900,Mark 14,Mark 22,VEV_5500,XIRECS,7.0,5,1,buy,Mark 22,7,2,8,26,7.5,1,2,-26,21.0,-26.0,7.5,0.5,0.0,7.5,0.5,0.0,7.5,0.5,0.0,7.5,0.5,0.0,at_bid,1.0,0.5,0.8473
849200,Mark 14,Mark 38,VEV_4000,XIRECS,1256.0,2,1,buy,Mark 38,1256,15,1277,15,1266.5,21,15,-15,39.0,-39.0,1267.5,11.5,1.0,1267.5,11.5,1.0,1267.5,11.5,1.0,1266.0,10.0,-0.5,at_bid,21.0,10.5,0.9181
850300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5260.0,7,1,buy,Mark 55,5260,22,5262,7,5261.0,2,22,-7,62.0,-69.0,5261.5,1.5,0.5,5261.5,1.5,0.5,5260.5,0.5,-0.5,5262.5,2.5,1.5,at_bid,2.0,1.0,0.0411
851700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5260.0,6,1,buy,Mark 55,5260,25,5265,68,5262.5,5,25,-68,68.0,-68.0,5264.5,4.5,2.0,5264.5,4.5,2.0,5265.5,5.5,3.0,5267.0,7.0,4.5,at_bid,5.0,2.5,0.8202
853500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10032.0,4,1,buy,Mark 38,10032,11,10048,11,10040.0,16,11,-11,38.0,-38.0,10038.0,6.0,-2.0,10038.0,6.0,-2.0,10039.0,7.0,-1.0,10043.0,11.0,3.0,at_bid,16.0,8.0,0.9835
853900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10047.0,6,1,sell,Mark 38,10031,15,10047,15,10039.0,16,15,-15,39.0,-39.0,10043.0,4.0,-4.0,10043.0,4.0,-4.0,10040.0,7.0,-1.0,10046.0,1.0,-7.0,at_ask,16.0,8.0,0.9835
854900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10052.0,2,1,sell,Mark 38,10035,10,10052,10,10043.5,17,10,-10,39.0,-39.0,10045.0,7.0,-1.5,10045.0,7.0,-1.5,10044.0,8.0,-0.5,10044.5,7.5,-1.0,at_ask,17.0,8.5,1.0
855500,Mark 14,Mark 38,VEV_4000,XIRECS,1264.0,3,1,buy,Mark 38,1264,9,1285,9,1274.5,21,9,-9,28.0,-28.0,1274.0,10.0,-0.5,1274.0,10.0,-0.5,1273.5,9.5,-1.0,1272.0,8.0,-2.5,at_bid,21.0,10.5,0.9181
856600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5269.0,3,1,buy,Mark 55,5269,23,5274,53,5271.5,5,23,-53,53.0,-53.0,5272.0,3.0,0.5,5272.0,3.0,0.5,5271.5,2.5,0.0,5271.5,2.5,0.0,at_bid,5.0,2.5,0.8202
860100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10086.0,2,1,sell,Mark 38,10070,14,10086,14,10078.0,16,14,-14,40.0,-40.0,10077.0,9.0,1.0,10077.0,9.0,1.0,10078.0,8.0,0.0,10079.0,7.0,-1.0,at_ask,16.0,8.0,0.9835
862900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10038.0,6,1,buy,Mark 38,10038,10,10045,10,10041.5,7,10,-10,32.0,-42.0,10046.0,8.0,4.5,10046.0,8.0,4.5,10046.0,8.0,4.5,10047.0,9.0,5.5,at_bid,7.0,3.5,0.0084
866300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10060.0,6,1,sell,Mark 38,10044,11,10060,11,10052.0,16,11,-11,40.0,-40.0,10049.0,11.0,3.0,10049.0,11.0,3.0,10046.0,14.0,6.0,10045.0,15.0,7.0,at_ask,16.0,8.0,0.9835
867100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10039.0,5,1,buy,Mark 38,10039,10,10055,10,10047.0,16,10,-10,35.0,-35.0,10045.0,6.0,-2.0,10045.0,6.0,-2.0,10047.0,8.0,0.0,10043.0,4.0,-4.0,at_bid,16.0,8.0,0.9835
867800,Mark 38,Mark 14,VEV_4000,XIRECS,1261.0,2,1,sell,Mark 38,1240,9,1261,9,1250.5,21,9,-9,33.0,-33.0,1250.5,10.5,0.0,1250.5,10.5,0.0,1250.5,10.5,0.0,1250.5,10.5,0.0,at_ask,21.0,10.5,0.9181
869600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5241.0,5,1,buy,Mark 55,5241,25,5246,25,5243.5,5,25,-25,73.0,-73.0,5246.5,5.5,3.0,5246.5,5.5,3.0,5245.5,4.5,2.0,5246.5,5.5,3.0,at_bid,5.0,2.5,0.8202
870000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10058.0,3,1,sell,Mark 38,10042,12,10058,12,10050.0,16,12,-12,36.0,-36.0,10048.0,10.0,2.0,10048.0,10.0,2.0,10047.0,11.0,3.0,10046.0,12.0,4.0,at_ask,16.0,8.0,0.9835
870100,Mark 14,Mark 38,VEV_4000,XIRECS,1236.0,3,1,buy,Mark 38,1236,14,1257,14,1246.5,21,14,-14,34.0,-34.0,1246.5,10.5,0.0,1246.5,10.5,0.0,1245.5,9.5,-1.0,1245.5,9.5,-1.0,at_bid,21.0,10.5,0.9181
870200,Mark 38,Mark 14,VEV_4000,XIRECS,1257.0,3,1,sell,Mark 38,1236,12,1257,12,1246.5,21,12,-12,31.0,-31.0,1245.5,11.5,1.0,1245.5,11.5,1.0,1244.5,12.5,2.0,1245.5,11.5,1.0,at_ask,21.0,10.5,0.9181
871700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10027.0,5,1,buy,Mark 38,10027,11,10043,11,10035.0,16,11,-11,31.0,-31.0,10033.0,6.0,-2.0,10033.0,6.0,-2.0,10034.0,7.0,-1.0,10028.0,1.0,-7.0,at_bid,16.0,8.0,0.9835
873600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5238.0,7,1,buy,Mark 55,5238,15,5243,15,5240.5,5,15,-15,58.0,-58.0,5241.5,3.5,1.0,5241.5,3.5,1.0,5241.5,3.5,1.0,5242.5,4.5,2.0,at_bid,5.0,2.5,0.8202
876000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10025.0,4,1,sell,Mark 38,10009,10,10025,10,10017.0,16,10,-10,32.0,-32.0,10017.0,8.0,0.0,10017.0,8.0,0.0,10016.0,9.0,1.0,10009.0,16.0,8.0,at_ask,16.0,8.0,0.9835
876400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10020.0,3,1,sell,Mark 38,10004,11,10020,11,10012.0,16,11,-11,40.0,-40.0,10009.0,11.0,3.0,10009.0,11.0,3.0,10011.0,9.0,1.0,10010.0,10.0,2.0,at_ask,16.0,8.0,0.9835
877600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5239.0,5,1,sell,Mark 55,5234,17,5239,17,5236.5,5,17,-17,52.0,-52.0,5236.5,2.5,0.0,5236.5,2.5,0.0,5238.5,0.5,-2.0,5237.0,2.0,-0.5,at_ask,5.0,2.5,0.8202
878500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5239.0,4,1,sell,Mark 55,5234,72,5239,25,5236.5,5,72,-25,72.0,-72.0,5237.5,1.5,-1.0,5237.5,1.5,-1.0,5238.5,0.5,-2.0,5236.5,2.5,0.0,at_ask,5.0,2.5,0.8202
881400,Mark 14,Mark 38,VEV_4000,XIRECS,1229.0,1,1,buy,Mark 38,1229,8,1250,8,1239.5,21,8,-8,26.0,-26.0,1243.5,14.5,4.0,1243.5,14.5,4.0,1243.5,14.5,4.0,1245.5,16.5,6.0,at_bid,21.0,10.5,0.9181
881800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5244.0,4,1,buy,Mark 55,5244,24,5249,68,5246.5,5,24,-68,68.0,-68.0,5246.0,2.0,-0.5,5246.0,2.0,-0.5,5244.5,0.5,-2.0,5247.5,3.5,1.0,at_bid,5.0,2.5,0.8202
883800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5251.0,8,1,buy,Mark 55,5251,25,5253,8,5252.0,2,25,-8,72.0,-80.0,5253.5,2.5,1.5,5253.5,2.5,1.5,5254.5,3.5,2.5,5255.5,4.5,3.5,at_bid,2.0,1.0,0.0411
883900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5251.0,3,1,buy,Mark 55,5251,17,5256,65,5253.5,5,17,-65,65.0,-65.0,5254.5,3.5,1.0,5254.5,3.5,1.0,5255.0,4.0,1.5,5256.5,5.5,3.0,at_bid,5.0,2.5,0.8202
884200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5253.0,4,1,buy,Mark 55,5253,21,5258,61,5255.5,5,21,-61,61.0,-61.0,5255.5,2.5,0.0,5255.5,2.5,0.0,5256.5,3.5,1.0,5256.5,3.5,1.0,at_bid,5.0,2.5,0.8202
886300,Mark 14,Mark 38,VEV_4000,XIRECS,1246.0,3,1,buy,Mark 38,1246,11,1267,11,1256.5,21,11,-11,36.0,-36.0,1257.5,11.5,1.0,1257.5,11.5,1.0,1255.5,9.5,-1.0,1255.5,9.5,-1.0,at_bid,21.0,10.5,0.9181
887200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10007.0,2,1,sell,Mark 38,9991,13,10007,13,9999.0,16,13,-13,43.0,-43.0,10000.0,7.0,-1.0,10000.0,7.0,-1.0,9999.0,8.0,0.0,10004.0,3.0,-5.0,at_ask,16.0,8.0,0.9835
888300,Mark 38,Mark 14,VEV_4000,XIRECS,1261.0,2,1,sell,Mark 38,1240,13,1261,13,1250.5,21,13,-13,36.0,-36.0,1250.5,10.5,0.0,1250.5,10.5,0.0,1248.5,12.5,2.0,1250.5,10.5,0.0,at_ask,21.0,10.5,0.9181
891000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5245.0,3,1,buy,Mark 55,5245,22,5250,22,5247.5,5,22,-22,66.0,-66.0,5248.5,3.5,1.0,5248.5,3.5,1.0,5249.5,4.5,2.0,5249.5,4.5,2.0,at_bid,5.0,2.5,0.8202
892000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10000.0,6,1,sell,Mark 38,9984,15,10000,15,9992.0,16,15,-15,35.0,-35.0,9992.0,8.0,0.0,9992.0,8.0,0.0,9990.0,10.0,2.0,9994.0,6.0,-2.0,at_ask,16.0,8.0,0.9835
894300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9981.0,6,1,buy,Mark 38,9981,13,9996,13,9988.5,15,13,-13,38.0,-38.0,9988.0,7.0,-0.5,9988.0,7.0,-0.5,9986.0,5.0,-2.5,9982.0,1.0,-6.5,at_bid,15.0,7.5,0.0611
899200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10003.0,4,1,sell,Mark 38,9987,15,10003,15,9995.0,16,15,-15,39.0,-39.0,9995.0,8.0,0.0,9995.0,8.0,0.0,9993.0,10.0,2.0,9999.0,4.0,-4.0,at_ask,16.0,8.0,0.9835
900800,Mark 38,Mark 14,VEV_4000,XIRECS,1261.0,3,1,sell,Mark 38,1240,13,1261,13,1250.5,21,13,-13,35.0,-35.0,1251.5,9.5,-1.0,1251.5,9.5,-1.0,1252.5,8.5,-2.0,1252.5,8.5,-2.0,at_ask,21.0,10.5,0.9181
901400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9989.0,4,1,buy,Mark 38,9989,11,10005,11,9997.0,16,11,-11,41.0,-41.0,10000.0,11.0,3.0,10000.0,11.0,3.0,10001.0,12.0,4.0,10002.0,13.0,5.0,at_bid,16.0,8.0,0.9835
901600,Mark 38,Mark 14,VEV_4000,XIRECS,1264.0,1,1,sell,Mark 38,1243,9,1264,9,1253.5,21,9,-9,29.0,-29.0,1254.5,9.5,-1.0,1254.5,9.5,-1.0,1254.5,9.5,-1.0,1255.5,8.5,-2.0,at_ask,21.0,10.5,0.9181
901800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10011.0,2,1,sell,Mark 38,9995,13,10011,13,10003.0,16,13,-13,40.0,-40.0,10002.0,9.0,1.0,10002.0,9.0,1.0,9999.0,12.0,4.0,10005.0,6.0,-2.0,at_ask,16.0,8.0,0.9835
901900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5253.0,3,1,buy,Mark 55,5253,17,5258,17,5255.5,5,17,-17,59.0,-59.0,5255.5,2.5,0.0,5255.5,2.5,0.0,5255.5,2.5,0.0,5255.5,2.5,0.0,at_bid,5.0,2.5,0.8202
903400,Mark 38,Mark 14,VEV_4000,XIRECS,1271.0,1,1,sell,Mark 38,1249,12,1271,12,1260.0,22,12,-12,41.0,-41.0,1260.5,10.5,-0.5,1260.5,10.5,-0.5,1261.0,10.0,-1.0,1258.5,12.5,1.5,at_ask,22.0,11.0,1.0
904000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5261.0,6,1,sell,Mark 55,5256,18,5261,18,5258.5,5,18,-18,67.0,-67.0,5258.5,2.5,0.0,5258.5,2.5,0.0,5259.5,1.5,-1.0,5255.0,6.0,3.5,at_ask,5.0,2.5,0.8202
905200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5257.0,6,1,buy,Mark 55,5257,22,5262,22,5259.5,5,22,-22,64.0,-64.0,5258.5,1.5,-1.0,5258.5,1.5,-1.0,5257.5,0.5,-2.0,5256.5,-0.5,-3.0,at_bid,5.0,2.5,0.8202
907000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5255.0,4,1,sell,Mark 55,5250,22,5255,22,5252.5,5,22,-22,72.0,-72.0,5253.5,1.5,-1.0,5253.5,1.5,-1.0,5254.0,1.0,-1.5,5253.5,1.5,-1.0,at_ask,5.0,2.5,0.8202
907300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5252.0,4,1,buy,Mark 55,5252,16,5257,55,5254.5,5,16,-55,55.0,-55.0,5254.5,2.5,0.0,5254.5,2.5,0.0,5253.5,1.5,-1.0,5255.0,3.0,0.5,at_bid,5.0,2.5,0.8202
908700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10022.0,4,1,sell,Mark 38,10006,14,10022,14,10014.0,16,14,-14,36.0,-36.0,10012.0,10.0,2.0,10012.0,10.0,2.0,10011.0,11.0,3.0,10013.0,9.0,1.0,at_ask,16.0,8.0,0.9835
909300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10024.0,5,1,sell,Mark 38,10008,13,10024,13,10016.0,16,13,-13,37.0,-37.0,10014.0,10.0,2.0,10014.0,10.0,2.0,10017.0,7.0,-1.0,10022.0,2.0,-6.0,at_ask,16.0,8.0,0.9835
912000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10030.0,6,1,buy,Mark 38,10030,15,10046,15,10038.0,16,15,-15,43.0,-43.0,10039.0,9.0,1.0,10039.0,9.0,1.0,10038.0,8.0,0.0,10034.0,4.0,-4.0,at_bid,16.0,8.0,0.9835
912600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10027.0,2,1,buy,Mark 38,10027,12,10043,12,10035.0,16,12,-12,34.0,-34.0,10034.0,7.0,-1.0,10034.0,7.0,-1.0,10035.0,8.0,0.0,10032.0,5.0,-3.0,at_bid,16.0,8.0,0.9835
913100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5260.0,7,1,buy,Mark 55,5260,25,5265,25,5262.5,5,25,-25,58.0,-58.0,5263.5,3.5,1.0,5263.5,3.5,1.0,5262.5,2.5,0.0,5263.5,3.5,1.0,at_bid,5.0,2.5,0.8202
