symbol,side,day,timestamp,qty,entry_ts,historical_edge_t200,executable_edge_t200,slippage
HYDROGEL_PACK,buy,3,497600,5,497700,9.0,-5.0,17.0
VELVETFRUIT_EXTRACT,sell,3,497700,4,497800,2.5,-1.5,5.0
HYDROGEL_PACK,buy,3,498100,5,498200,11.0,-6.0,17.0
VEV_5500,buy,3,498100,5,498200,0.0,-1.5,1.0
VELVETFRUIT_EXTRACT,buy,3,498800,5,498900,4.5,-1.0,6.0
HYDROGEL_PACK,buy,3,499800,2,499900,8.0,-9.5,17.0
HYDROGEL_PACK,buy,3,503300,2,503400,10.0,-9.0,17.0
HYDROGEL_PACK,sell,3,504500,6,504600,6.0,-10.5,15.0
HYDROGEL_PACK,buy,3,505300,3,505400,11.0,-4.0,17.0
VELVETFRUIT_EXTRACT,buy,3,506200,4,506300,3.5,-1.5,6.0
VELVETFRUIT_EXTRACT,sell,3,508300,5,508400,2.5,-4.5,5.0
VELVETFRUIT_EXTRACT,sell,3,508400,7,508500,0.5,-4.5,5.0
VEV_4000,sell,3,510600,1,510700,12.5,-8.0,22.0
VEV_4000,sell,3,511000,2,511100,12.0,-9.0,22.0
HYDROGEL_PACK,buy,3,511400,6,511500,5.0,-12.0,16.0
HYDROGEL_PACK,sell,3,516400,3,516500,12.0,-6.0,18.0
HYDROGEL_PACK,sell,3,517800,6,517900,9.0,-5.0,15.0
VELVETFRUIT_EXTRACT,buy,3,518200,3,518300,1.5,-4.5,5.0
HYDROGEL_PACK,buy,3,519500,6,519600,9.0,-5.5,16.0
HYDROGEL_PACK,buy,3,519700,6,519800,7.0,-8.0,14.0
VELVETFRUIT_EXTRACT,sell,3,519700,8,519800,1.5,-0.5,2.0
VELVETFRUIT_EXTRACT,sell,3,522900,8,523000,4.5,-2.0,7.0
HYDROGEL_PACK,sell,3,527400,3,527500,3.0,-15.0,16.0
VEV_5300,buy,3,529600,2,529700,0.0,-0.5,1.0
HYDROGEL_PACK,sell,3,531800,3,531900,12.0,-5.0,17.0
VELVETFRUIT_EXTRACT,sell,3,532800,7,532900,2.0,-3.5,3.0
HYDROGEL_PACK,sell,3,533800,5,533900,8.0,-9.0,16.0
VEV_4000,sell,3,534000,2,534100,9.0,-10.0,19.0
VELVETFRUIT_EXTRACT,buy,3,534700,5,534800,1.5,-0.5,4.0
VEV_4000,buy,3,534900,3,535000,10.0,-11.0,21.0
VEV_4000,buy,3,535600,2,535700,16.0,-14.5,20.0
HYDROGEL_PACK,buy,3,536400,6,536500,10.0,-7.0,17.0
HYDROGEL_PACK,sell,3,540300,4,540400,7.0,-14.0,18.0
HYDROGEL_PACK,buy,3,542500,3,542600,6.0,-6.0,14.0
HYDROGEL_PACK,buy,3,544900,6,545000,11.0,-8.0,18.0
VELVETFRUIT_EXTRACT,buy,3,545400,5,545500,-0.5,-1.5,4.0
VEV_4000,buy,3,547000,1,547100,12.0,-8.5,21.0
HYDROGEL_PACK,buy,3,551800,2,551900,10.0,-6.0,19.0
VELVETFRUIT_EXTRACT,buy,3,552500,8,552600,2.5,-3.0,5.0
VEV_4000,buy,3,552700,3,552800,9.0,-9.0,19.0
VEV_4000,buy,3,553500,1,553600,11.0,-12.0,22.0
VELVETFRUIT_EXTRACT,sell,3,554500,3,554600,1.5,-6.5,6.0
VEV_5200,buy,3,555100,5,555200,1.5,-1.0,2.0
VELVETFRUIT_EXTRACT,buy,3,555200,6,555300,1.5,-4.5,6.0
HYDROGEL_PACK,sell,3,555500,5,555600,8.0,-8.0,15.0
VEV_4000,sell,3,558600,2,558700,11.0,-10.5,21.0
VELVETFRUIT_EXTRACT,sell,3,560300,4,560400,5.0,-1.5,7.0
VELVETFRUIT_EXTRACT,sell,3,562200,8,562300,1.5,-4.0,5.0
VELVETFRUIT_EXTRACT,sell,3,565100,6,565200,2.5,-1.5,4.0
HYDROGEL_PACK,sell,3,565700,4,565800,8.0,-8.0,16.0
VEV_4000,sell,3,566500,2,566600,12.0,-12.0,22.0
VELVETFRUIT_EXTRACT,buy,3,567800,5,567900,4.5,-0.5,5.0
VEV_4000,buy,3,568300,1,568400,9.0,-10.5,19.0
VELVETFRUIT_EXTRACT,buy,3,570100,3,570200,2.5,-3.5,5.0
VEV_4000,buy,3,572400,3,572500,6.5,-11.5,18.0
VEV_4000,buy,3,577200,2,577300,9.5,-10.5,21.0
HYDROGEL_PACK,sell,3,578300,5,578400,7.0,-8.0,16.0
HYDROGEL_PACK,buy,3,578500,2,578600,8.0,-7.0,15.0
VEV_4000,sell,3,579000,3,579100,10.5,-10.5,21.0
VELVETFRUIT_EXTRACT,sell,3,584400,6,584500,2.5,-2.5,5.0
VELVETFRUIT_EXTRACT,sell,3,587700,8,587800,1.0,-1.0,3.0
VELVETFRUIT_EXTRACT,buy,3,589800,4,589900,3.5,-5.5,7.0
HYDROGEL_PACK,sell,3,590000,4,590100,14.0,-3.0,19.0
HYDROGEL_PACK,buy,3,590500,3,590600,7.0,-9.0,16.0
HYDROGEL_PACK,sell,3,591200,5,591300,11.0,-12.0,21.0
VELVETFRUIT_EXTRACT,buy,3,594300,4,594400,1.5,-3.5,4.0
VELVETFRUIT_EXTRACT,buy,3,601600,4,601700,1.5,-1.5,4.0
HYDROGEL_PACK,buy,3,604800,5,604900,9.0,-7.0,17.0
HYDROGEL_PACK,buy,3,607100,3,607200,8.0,-7.0,15.0
HYDROGEL_PACK,sell,3,607900,3,608000,5.0,-7.0,14.0
HYDROGEL_PACK,sell,3,610300,5,610400,5.0,-11.0,15.0
HYDROGEL_PACK,sell,3,615400,3,615500,9.0,-12.0,19.0
VELVETFRUIT_EXTRACT,buy,3,616000,6,616100,1.5,-2.5,4.0
VEV_4000,buy,3,618400,2,618500,10.5,-10.0,21.0
HYDROGEL_PACK,buy,3,618500,2,618600,11.0,-9.0,17.0
HYDROGEL_PACK,sell,3,620100,6,620200,4.5,-12.0,19.0
HYDROGEL_PACK,sell,3,621500,6,621600,13.0,-8.0,19.0
VELVETFRUIT_EXTRACT,sell,3,621600,8,621700,2.5,-5.5,6.0
VEV_5200,buy,3,622500,2,622600,0.5,0.0,1.0
HYDROGEL_PACK,sell,3,624000,5,624100,7.0,-7.0,15.0
VEV_5200,buy,3,624200,5,624300,1.0,-1.0,2.0
VEV_4000,sell,3,624700,3,624800,6.5,-13.0,20.0
VELVETFRUIT_EXTRACT,buy,3,626300,5,626400,0.0,-4.5,5.0
VEV_4000,buy,3,630700,1,630800,8.5,-10.5,20.0
HYDROGEL_PACK,buy,3,630900,2,631000,7.0,-12.0,18.0
VELVETFRUIT_EXTRACT,sell,3,632400,4,632500,2.5,-2.5,5.0
VELVETFRUIT_EXTRACT,sell,3,633200,3,633300,2.0,-2.5,4.0
HYDROGEL_PACK,sell,3,633800,6,633900,11.0,-8.0,18.0
VEV_5300,buy,3,634500,2,634600,0.0,-1.0,1.0
VELVETFRUIT_EXTRACT,sell,3,636600,7,636700,3.5,-1.5,5.0
VEV_4000,buy,3,641800,2,641900,11.5,-9.0,22.0
HYDROGEL_PACK,sell,3,642300,5,642400,1.5,-10.0,16.0
VEV_5400,buy,3,642500,3,642600,0.5,-0.5,1.0
HYDROGEL_PACK,sell,3,644900,4,645000,3.0,-11.0,13.0
HYDROGEL_PACK,sell,3,647400,4,647500,10.0,-4.0,16.0
HYDROGEL_PACK,buy,3,647700,3,647800,6.0,-6.0,15.0
HYDROGEL_PACK,sell,3,649200,3,649300,7.0,-9.0,15.0
VELVETFRUIT_EXTRACT,sell,3,649500,8,649600,2.5,-2.5,6.0
HYDROGEL_PACK,sell,3,651100,2,651200,10.0,-6.0,18.0
HYDROGEL_PACK,sell,3,653000,2,653100,9.0,-5.0,17.0
VELVETFRUIT_EXTRACT,buy,3,654500,8,654600,0.5,-1.0,3.0
VELVETFRUIT_EXTRACT,buy,3,656200,6,656300,3.5,-3.0,6.0
HYDROGEL_PACK,sell,3,658900,6,659000,7.0,-7.0,16.0
HYDROGEL_PACK,sell,3,660300,4,660400,6.0,-4.0,14.0
HYDROGEL_PACK,sell,3,662300,6,662400,12.0,-6.0,18.0
VELVETFRUIT_EXTRACT,sell,3,663600,7,663700,3.5,-0.5,6.0
HYDROGEL_PACK,sell,3,664700,4,664800,9.0,-2.0,12.0
VEV_4000,buy,3,666300,3,666400,3.0,-11.0,20.0
VELVETFRUIT_EXTRACT,sell,3,666400,7,666500,3.0,-2.0,6.0
VEV_4000,buy,3,667100,3,667200,11.5,-8.0,20.0
HYDROGEL_PACK,sell,3,668700,3,668800,6.0,-6.0,15.0
HYDROGEL_PACK,sell,3,670700,3,670800,9.0,-7.5,17.0
HYDROGEL_PACK,buy,3,672400,3,672500,5.0,-14.0,17.0
HYDROGEL_PACK,buy,3,672800,6,672900,6.0,-8.0,14.0
VELVETFRUIT_EXTRACT,sell,3,676800,8,676900,3.5,-2.5,5.0
HYDROGEL_PACK,sell,3,680400,6,680500,9.0,-9.0,17.0
HYDROGEL_PACK,sell,3,680500,2,680600,7.0,-10.0,16.0
VELVETFRUIT_EXTRACT,buy,3,682700,4,682800,2.5,-3.5,5.0
HYDROGEL_PACK,buy,3,684800,4,684900,2.0,-13.0,14.0
HYDROGEL_PACK,buy,3,685500,3,685600,12.5,-6.5,18.0
VEV_4000,sell,3,686200,3,686300,10.5,-10.5,20.0
HYDROGEL_PACK,sell,3,686400,5,686500,10.0,-4.0,14.0
VELVETFRUIT_EXTRACT,sell,3,686800,4,686900,2.5,-1.5,5.0
VELVETFRUIT_EXTRACT,buy,3,687600,3,687700,1.5,-3.5,4.0
HYDROGEL_PACK,buy,3,688400,6,688500,2.5,-10.0,15.0
VELVETFRUIT_EXTRACT,buy,3,689300,4,689400,2.5,-1.5,5.0
HYDROGEL_PACK,buy,3,692900,2,693000,10.0,-10.0,19.0
HYDROGEL_PACK,sell,3,694500,5,694600,10.0,-6.0,17.0
HYDROGEL_PACK,buy,3,698600,2,698700,7.0,-8.0,15.0
VEV_4000,buy,3,699000,1,699100,10.5,-10.5,22.0
HYDROGEL_PACK,buy,3,699400,4,699500,13.5,-9.0,18.0
VEV_5200,buy,3,699400,4,699500,1.5,-2.5,4.0
VEV_5300,buy,3,700300,4,700400,0.0,-1.0,1.0
VEV_4000,sell,3,702400,2,702500,9.5,-11.5,21.0
VELVETFRUIT_EXTRACT,sell,3,702500,4,702600,1.5,-1.0,4.0
VEV_5200,buy,3,705400,2,705500,0.0,-2.0,2.0
VEV_4000,buy,3,707000,1,707100,10.5,-7.5,19.0
VEV_4000,sell,3,708400,1,708500,14.5,-6.5,22.0
HYDROGEL_PACK,sell,3,713700,3,713800,6.0,-8.0,14.0
HYDROGEL_PACK,sell,3,714200,4,714300,7.0,-6.5,16.0
VEV_4000,sell,3,714400,1,714500,9.5,-11.5,21.0
VELVETFRUIT_EXTRACT,sell,3,715600,3,715700,0.5,-3.5,4.0
HYDROGEL_PACK,buy,3,719500,6,719600,8.0,-7.0,16.0
HYDROGEL_PACK,sell,3,720500,2,720600,8.5,-13.0,19.0
VELVETFRUIT_EXTRACT,sell,3,723100,3,723200,4.5,-1.5,6.0
VELVETFRUIT_EXTRACT,buy,3,723700,6,723800,2.5,-3.5,5.0
VELVETFRUIT_EXTRACT,sell,3,726300,3,726400,3.5,-2.5,6.0
VELVETFRUIT_EXTRACT,sell,3,726500,3,726600,2.5,-2.5,5.0
VELVETFRUIT_EXTRACT,buy,3,726600,3,726700,2.5,-3.5,5.0
HYDROGEL_PACK,sell,3,727700,4,727800,10.0,-6.0,17.0
VELVETFRUIT_EXTRACT,sell,3,728200,8,728300,2.0,-3.5,6.0
HYDROGEL_PACK,sell,3,728400,2,728500,9.5,-4.0,16.0
VEV_5300,buy,3,728500,2,728600,1.0,-1.0,1.0
VELVETFRUIT_EXTRACT,buy,3,729000,6,729100,4.5,1.0,5.0
HYDROGEL_PACK,sell,3,730900,6,731000,6.0,-6.0,17.0
VELVETFRUIT_EXTRACT,buy,3,731400,4,731500,4.5,-2.5,6.0
VEV_4000,sell,3,732900,1,733000,9.5,-11.5,21.0
HYDROGEL_PACK,buy,3,733000,4,733100,8.0,-9.0,16.0
HYDROGEL_PACK,buy,3,733100,3,733200,7.0,-12.0,16.0
VEV_4000,buy,3,734000,2,734100,9.5,-11.5,21.0
VEV_4000,buy,3,734200,2,734300,10.5,-10.5,21.0
HYDROGEL_PACK,sell,3,735900,6,736000,10.0,-8.0,16.0
HYDROGEL_PACK,buy,3,736500,5,736600,10.0,-9.0,19.0
VELVETFRUIT_EXTRACT,sell,3,740800,7,740900,4.0,-1.5,6.0
VELVETFRUIT_EXTRACT,buy,3,740900,4,741000,1.5,-3.5,5.0
HYDROGEL_PACK,buy,3,741600,2,741700,7.0,-5.0,15.0
HYDROGEL_PACK,buy,3,741800,6,741900,7.0,-6.5,15.0
HYDROGEL_PACK,sell,3,742000,2,742100,6.0,-8.0,14.0
VELVETFRUIT_EXTRACT,buy,3,742300,3,742400,3.0,-4.0,6.0
VEV_4000,sell,3,743900,2,744000,8.5,-10.0,20.0
VELVETFRUIT_EXTRACT,buy,3,744800,4,744900,1.0,-2.5,4.0
VELVETFRUIT_EXTRACT,buy,3,746600,5,746700,3.5,-1.5,5.0
HYDROGEL_PACK,buy,3,747600,3,747700,5.0,-6.0,16.0
VELVETFRUIT_EXTRACT,sell,3,750700,3,750800,3.5,-1.5,6.0
VELVETFRUIT_EXTRACT,buy,3,751500,7,751600,2.5,-2.5,5.0
VELVETFRUIT_EXTRACT,buy,3,751700,7,751800,3.0,-0.5,5.0
VEV_4000,sell,3,752300,2,752400,9.0,-9.0,19.0
HYDROGEL_PACK,sell,3,752700,5,752800,8.0,-8.0,18.0
VELVETFRUIT_EXTRACT,sell,3,755700,3,755800,2.5,-3.0,5.0
VELVETFRUIT_EXTRACT,buy,3,756900,7,757000,2.5,-1.0,4.0
VELVETFRUIT_EXTRACT,sell,3,757100,6,757200,2.5,-3.0,5.0
VELVETFRUIT_EXTRACT,buy,3,759500,5,759600,2.5,-2.0,5.0
HYDROGEL_PACK,sell,3,759800,6,759900,10.0,-6.0,17.0
VELVETFRUIT_EXTRACT,buy,3,761200,7,761300,-0.5,-3.5,4.0
VELVETFRUIT_EXTRACT,sell,3,761400,7,761500,2.5,-2.5,4.0
HYDROGEL_PACK,sell,3,770100,3,770200,8.0,-8.0,16.0
VELVETFRUIT_EXTRACT,sell,3,771100,4,771200,3.0,-0.5,5.0
VELVETFRUIT_EXTRACT,sell,3,771200,6,771300,4.5,-1.0,6.0
VEV_4000,sell,3,772800,3,772900,8.5,-9.5,18.0
HYDROGEL_PACK,buy,3,776400,6,776500,3.0,-9.0,13.0
VELVETFRUIT_EXTRACT,buy,3,776400,3,776500,-2.0,-3.5,5.0
HYDROGEL_PACK,sell,3,776900,4,777000,7.5,-6.0,14.0
VELVETFRUIT_EXTRACT,buy,3,777100,4,777200,1.5,-4.5,5.0
VEV_5400,buy,3,777600,5,777700,0.5,-0.5,1.0
VELVETFRUIT_EXTRACT,sell,3,779300,7,779400,3.0,-0.5,5.0
VELVETFRUIT_EXTRACT,buy,3,779900,8,780000,5.5,-1.0,7.0
VEV_4000,buy,3,780000,1,780100,11.0,-10.0,22.0
VELVETFRUIT_EXTRACT,sell,3,780500,8,780600,1.5,-3.5,4.0
VELVETFRUIT_EXTRACT,sell,3,781600,5,781700,1.5,-2.5,2.0
VELVETFRUIT_EXTRACT,sell,3,782500,8,782600,-0.5,-4.5,3.0
VELVETFRUIT_EXTRACT,sell,3,783500,8,783600,2.5,-3.5,5.0
HYDROGEL_PACK,sell,3,785000,3,785100,8.0,-1.0,8.0
VELVETFRUIT_EXTRACT,sell,3,785100,5,785200,3.5,-2.5,5.0
VEV_4000,buy,3,789300,1,789400,11.5,-11.5,21.0
HYDROGEL_PACK,buy,3,789500,2,789600,11.0,-7.0,17.0
HYDROGEL_PACK,buy,3,791400,5,791500,11.5,-10.5,16.0
HYDROGEL_PACK,sell,3,791800,5,791900,11.0,-8.0,18.0
VEV_4000,sell,3,792400,3,792500,9.5,-11.5,20.0
VEV_4000,buy,3,792900,2,793000,1.5,-10.5,19.0
HYDROGEL_PACK,buy,3,793200,6,793300,9.0,-6.0,17.0
VELVETFRUIT_EXTRACT,sell,3,793700,8,793800,0.5,-3.5,4.0
HYDROGEL_PACK,buy,3,795000,4,795100,6.0,-10.5,14.0
VEV_4000,buy,3,797100,3,797200,10.5,-8.5,20.0
HYDROGEL_PACK,sell,3,797600,2,797700,10.0,-12.0,18.0
HYDROGEL_PACK,sell,3,801700,2,801800,6.0,-9.0,15.0
HYDROGEL_PACK,sell,3,802100,6,802200,9.0,-3.0,16.0
VEV_4000,buy,3,804500,2,804600,9.5,-7.5,19.0
HYDROGEL_PACK,buy,3,804700,4,804800,10.0,-9.5,17.0
HYDROGEL_PACK,buy,3,805800,3,805900,11.0,-5.0,18.0
VELVETFRUIT_EXTRACT,sell,3,807000,7,807100,4.5,-3.5,6.0
VELVETFRUIT_EXTRACT,sell,3,807400,5,807500,3.0,-2.0,5.0
VEV_4000,sell,3,811100,2,811200,9.5,-10.5,20.0
VEV_4000,buy,3,812600,2,812700,13.0,-9.5,23.0
HYDROGEL_PACK,buy,3,812800,2,812900,5.0,-14.0,18.0
HYDROGEL_PACK,buy,3,813500,6,813600,8.0,-8.0,15.0
VELVETFRUIT_EXTRACT,sell,3,813800,4,813900,4.5,-2.5,7.0
VELVETFRUIT_EXTRACT,buy,3,816100,6,816200,2.5,-1.5,5.0
HYDROGEL_PACK,sell,3,816300,2,816400,10.0,-1.0,17.0
VEV_4000,buy,3,816500,1,816600,10.5,-11.5,21.0
HYDROGEL_PACK,sell,3,816700,6,816800,11.0,-5.0,15.0
VELVETFRUIT_EXTRACT,sell,3,823700,6,823800,2.5,-1.5,5.0
VEV_5200,buy,3,826200,5,826300,1.5,-1.5,2.0
HYDROGEL_PACK,buy,3,828300,5,828400,7.0,-4.0,14.0
VELVETFRUIT_EXTRACT,buy,3,829000,6,829100,2.5,-1.5,5.0
VELVETFRUIT_EXTRACT,sell,3,832500,4,832600,4.5,-1.5,6.0
VEV_5200,buy,3,834400,5,834500,-1.0,-2.5,1.0
HYDROGEL_PACK,buy,3,836000,2,836100,11.0,-7.0,16.0
HYDROGEL_PACK,buy,3,837800,6,837900,7.0,-9.5,17.0
HYDROGEL_PACK,buy,3,838300,6,838400,7.0,-10.0,17.0
VELVETFRUIT_EXTRACT,buy,3,839000,7,839100,4.5,-1.5,6.0
VEV_5200,buy,3,839800,3,839900,0.0,-1.5,2.0
VELVETFRUIT_EXTRACT,sell,3,840500,4,840600,1.5,-1.5,4.0
VEV_4000,buy,3,840800,1,840900,9.5,-11.5,20.0
VELVETFRUIT_EXTRACT,sell,3,842400,8,842500,0.0,-3.5,4.0
VEV_4000,buy,3,845100,3,845200,9.5,-8.5,19.0
VELVETFRUIT_EXTRACT,buy,3,846000,6,846100,4.5,-2.5,8.0
HYDROGEL_PACK,buy,3,847100,2,847200,11.0,-4.0,17.0
VEV_4000,sell,3,851100,1,851200,8.5,-11.0,19.0
VELVETFRUIT_EXTRACT,sell,3,852100,4,852200,1.5,-3.5,4.0
VEV_4000,sell,3,852100,1,852200,9.5,-11.5,20.0
VEV_4000,sell,3,857500,1,857600,11.5,-8.5,21.0
HYDROGEL_PACK,sell,3,858600,3,858700,5.0,-11.0,16.0
VEV_4000,buy,3,861900,2,862000,8.5,-11.5,19.0
VELVETFRUIT_EXTRACT,buy,3,864700,7,864800,2.5,-3.5,6.0
HYDROGEL_PACK,buy,3,866600,5,866700,6.0,-6.0,13.0
VELVETFRUIT_EXTRACT,buy,3,868200,3,868300,2.5,-2.0,5.0
VELVETFRUIT_EXTRACT,buy,3,868400,6,868500,3.5,-2.5,6.0
HYDROGEL_PACK,buy,3,868700,3,868800,9.0,-6.0,15.0
HYDROGEL_PACK,buy,3,869600,6,869700,10.0,-4.0,17.0
HYDROGEL_PACK,sell,3,872200,3,872300,14.0,-2.0,17.0
HYDROGEL_PACK,sell,3,875200,5,875300,6.0,-6.0,13.0
VELVETFRUIT_EXTRACT,sell,3,875600,5,875700,-0.5,-5.0,5.0
VEV_4000,sell,3,877200,3,877300,12.5,-10.5,22.0
VEV_4000,buy,3,877500,3,877600,10.5,-0.5,10.0
VELVETFRUIT_EXTRACT,sell,3,877600,7,877700,3.5,-2.0,5.0
VEV_5200,buy,3,877600,5,877700,0.5,-1.5,2.0
VEV_5200,buy,3,878300,3,878400,1.0,-0.5,2.0
HYDROGEL_PACK,sell,3,879700,5,879800,13.0,-4.0,19.0
HYDROGEL_PACK,buy,3,880600,3,880700,6.0,-12.0,15.0
HYDROGEL_PACK,buy,3,882400,5,882500,7.0,-12.0,18.0
VELVETFRUIT_EXTRACT,buy,3,883400,7,883500,1.5,-1.5,4.0
VELVETFRUIT_EXTRACT,buy,3,884000,4,884100,2.0,-3.5,6.0
VEV_4000,buy,3,885900,2,886000,9.0,-11.5,20.0
HYDROGEL_PACK,sell,3,886300,5,886400,12.0,-7.0,19.0
HYDROGEL_PACK,buy,3,886600,3,886700,8.0,-6.0,16.0
VEV_4000,sell,3,887000,3,887100,11.0,-9.5,21.0
HYDROGEL_PACK,sell,3,891200,5,891300,9.0,-3.0,16.0
HYDROGEL_PACK,sell,3,891600,5,891700,9.0,-9.0,18.0
HYDROGEL_PACK,sell,3,896900,3,897000,3.0,-12.0,13.0
HYDROGEL_PACK,buy,3,898600,4,898700,3.0,-14.5,14.0
VELVETFRUIT_EXTRACT,sell,3,900200,6,900300,1.5,-4.5,5.0
HYDROGEL_PACK,buy,3,903300,6,903400,6.0,-10.5,14.0
VELVETFRUIT_EXTRACT,buy,3,903800,3,903900,3.0,-3.0,6.0
HYDROGEL_PACK,sell,3,904700,4,904800,8.0,-8.0,15.0
VELVETFRUIT_EXTRACT,sell,3,904900,7,905000,1.5,-2.5,3.0
HYDROGEL_PACK,sell,3,907300,4,907400,13.0,-7.0,21.0
VELVETFRUIT_EXTRACT,sell,3,908100,7,908200,0.5,-1.5,4.0
HYDROGEL_PACK,sell,3,910900,6,911000,9.0,-11.5,19.0
HYDROGEL_PACK,sell,3,911700,3,911800,7.0,-7.0,16.0
HYDROGEL_PACK,buy,3,912400,5,912500,11.0,-7.0,18.0
VELVETFRUIT_EXTRACT,sell,3,915100,4,915200,3.5,-2.5,7.0
VELVETFRUIT_EXTRACT,buy,3,916400,8,916500,1.5,-5.0,5.0
VEV_4000,buy,3,916800,1,916900,10.5,-8.5,19.0
VEV_4000,buy,3,917300,3,917400,12.5,-12.5,24.0
HYDROGEL_PACK,sell,3,918200,2,918300,5.0,-11.0,17.0
VEV_4000,buy,3,921600,1,921700,10.5,-11.5,21.0
HYDROGEL_PACK,sell,3,922400,2,922500,9.0,-10.0,16.0
VEV_4000,buy,3,922400,3,922500,10.5,-11.5,22.0
VEV_4000,sell,3,923900,2,924000,11.5,-9.5,22.0
VEV_4000,buy,3,925000,1,925100,8.5,-10.5,20.0
HYDROGEL_PACK,sell,3,927000,2,927100,2.0,-7.0,12.0
HYDROGEL_PACK,buy,3,927500,6,927600,11.0,-7.5,17.0
VELVETFRUIT_EXTRACT,buy,3,927700,6,927800,3.5,-3.0,5.0
HYDROGEL_PACK,buy,3,928000,4,928100,6.0,-11.5,15.0
HYDROGEL_PACK,sell,3,931000,2,931100,7.0,-9.0,14.0
VEV_4000,buy,3,932400,1,932500,8.5,-12.0,20.0
HYDROGEL_PACK,sell,3,933300,4,933400,4.0,-16.0,16.0
HYDROGEL_PACK,sell,3,935300,3,935400,4.0,-7.0,13.0
VELVETFRUIT_EXTRACT,buy,3,936500,5,936600,3.0,-2.0,5.0
VEV_4000,buy,3,941000,2,941100,8.5,-10.5,20.0
VEV_4000,sell,3,941800,3,941900,10.5,-9.0,20.0
VEV_4000,sell,3,942200,1,942300,9.5,-13.5,21.0
VELVETFRUIT_EXTRACT,sell,3,943100,4,943200,-0.5,-7.0,5.0
VEV_4000,buy,3,943500,1,943600,11.5,-9.5,22.0
VELVETFRUIT_EXTRACT,sell,3,943900,5,944000,3.5,-2.5,6.0
VEV_5300,buy,3,943900,5,944000,0.0,-1.0,1.0
VEV_5400,buy,3,943900,5,944000,0.0,-1.0,1.0
HYDROGEL_PACK,sell,3,950100,6,950200,9.0,-1.0,13.0
HYDROGEL_PACK,buy,3,951200,5,951300,13.0,-5.0,17.0
VEV_4000,buy,3,954100,2,954200,9.5,-13.5,22.0
HYDROGEL_PACK,buy,3,955600,4,955700,7.0,-9.0,16.0
VELVETFRUIT_EXTRACT,sell,3,958600,3,958700,2.0,-2.5,5.0
HYDROGEL_PACK,sell,3,960300,3,960400,7.0,-7.0,12.0
HYDROGEL_PACK,buy,3,962600,4,962700,6.0,-8.0,16.0
VEV_4000,sell,3,963200,3,963300,10.0,-13.5,21.0
HYDROGEL_PACK,sell,3,963600,5,963700,13.0,-3.0,17.0
HYDROGEL_PACK,buy,3,963700,5,963800,3.0,-9.0,12.0
HYDROGEL_PACK,buy,3,965600,5,965700,7.0,-7.0,17.0
HYDROGEL_PACK,buy,3,966700,5,966800,12.0,-4.0,16.0
VELVETFRUIT_EXTRACT,sell,3,966900,3,967000,2.5,-2.5,4.0
HYDROGEL_PACK,buy,3,967300,3,967400,9.0,-4.0,15.0
HYDROGEL_PACK,buy,3,972100,2,972200,13.0,-2.0,16.0
VELVETFRUIT_EXTRACT,buy,3,972300,6,972400,6.5,-1.5,7.0
VEV_4000,buy,3,972500,2,972600,9.5,-9.5,20.0
VEV_4000,sell,3,973700,2,973800,9.5,-7.5,19.0
HYDROGEL_PACK,sell,3,975300,6,975400,6.0,-12.0,17.0
HYDROGEL_PACK,buy,3,975900,5,976000,3.5,-8.0,15.0
VELVETFRUIT_EXTRACT,sell,3,976400,3,976500,3.5,-3.5,7.0
HYDROGEL_PACK,buy,3,977400,5,977500,4.0,-10.0,12.0
HYDROGEL_PACK,buy,3,980200,3,980300,10.0,-8.0,17.0
HYDROGEL_PACK,sell,3,980900,2,981000,9.0,-6.0,16.0
HYDROGEL_PACK,buy,3,982800,3,982900,4.0,-12.0,14.0
VEV_5300,buy,3,983300,3,983400,1.0,-1.0,2.0
HYDROGEL_PACK,sell,3,986200,3,986300,3.0,-7.0,12.0
VELVETFRUIT_EXTRACT,buy,3,989700,5,989800,1.5,-2.5,4.0
HYDROGEL_PACK,sell,3,989800,5,989900,11.0,-9.0,19.0
HYDROGEL_PACK,sell,3,992400,4,992500,2.0,-13.0,16.0
VEV_4000,sell,3,992600,3,992700,9.0,-10.5,20.0
VELVETFRUIT_EXTRACT,sell,3,993700,3,993800,2.5,-4.5,6.0
VEV_4000,sell,3,993700,3,993800,10.5,-12.5,22.0
VELVETFRUIT_EXTRACT,buy,3,995300,3,995400,3.5,-1.5,5.0
VELVETFRUIT_EXTRACT,sell,3,997500,5,997600,4.5,-0.5,6.0
