group,product,quote_mode,side,horizon,days,quote_ticks,trade_fill_count,book_or_trade_fill_count,trade_fill_rate,book_or_trade_fill_rate,mean_edge_if_filled,mean_cross_liq_edge_if_filled,mean_spread_capture_if_filled,mean_adverse_selection_if_filled,ev_per_quote,cross_liq_ev_per_quote,positive_edge_days,positive_cross_liq_days,min_day_edge_if_filled,min_day_cross_liq_edge_if_filled,min_day_ev_per_quote,cap10_edge_per_full_inventory,cap10_cross_liq_edge_per_full_inventory
MICROCHIP,MICROCHIP_RECTANGLE,residual_fair,sell,100,3,29700,15552,27580,0.5236363636363637,0.9286195286195286,-54.102912808641975,-58.03999485596708,0.31893004115226337,-54.42184284979424,-28.330252525252526,-30.39185185185185,0,0,-58.981909547738695,-63.28582914572864,-32.707676767676766,-541.0291280864197,-580.3999485596707
MICROCHIP,MICROCHIP_RECTANGLE,residual_fair,sell,500,3,28500,22892,27534,0.8032280701754386,0.9661052631578947,-42.859186615411495,-46.8098462344924,0.2518783854621702,-43.111065000873666,-34.42570175438596,-37.59898245614035,1,1,-98.47127231581594,-102.27244153884838,-82.44636842105263,-428.59186615411494,-468.098462344924
MICROCHIP,MICROCHIP_SQUARE,best_touch,buy,1,3,29997,207,8709,0.006900690069006901,0.2903290329032903,-11.693236714975846,-17.584541062801932,5.7729468599033815,-17.466183574879228,-0.0806914024735807,-0.12134546788012135,0,0,-14.06060606060606,-20.37878787878788,-0.0928092809280928,-116.93236714975846,-175.84541062801932
MICROCHIP,MICROCHIP_SQUARE,best_touch,buy,5,3,29985,1122,18104,0.03741870935467734,0.6037685509421378,-22.62433155080214,-28.566844919786096,5.913101604278075,-28.537433155080215,-0.8465732866433217,-1.0689344672336167,0,0,-24.79186046511628,-31.155813953488373,-1.0665832916458229,-226.2433155080214,-285.668449197861
MICROCHIP,MICROCHIP_SQUARE,best_touch,buy,20,3,29940,4177,23541,0.1395123580494322,0.7862725450901804,-42.56679435001197,-48.4800095762509,5.915968398372037,-48.482762748384005,-5.9385938543754175,-6.763560454241817,0,0,-51.758234519104086,-58.138998682476945,-7.872645290581162,-425.6679435001197,-484.800095762509
MICROCHIP,MICROCHIP_SQUARE,best_touch,buy,100,3,29700,13771,26599,0.4636700336700337,0.8955892255892256,-80.1436714835524,-86.0285382325176,5.909302156706121,-86.05297364025851,-37.16021885521886,-39.88885521885522,0,0,-102.56912395344088,-108.92138043700224,-50.735454545454544,-801.436714835524,-860.285382325176
MICROCHIP,MICROCHIP_SQUARE,best_touch,buy,500,3,28500,21910,27157,0.7687719298245614,0.9528771929824561,-56.08112733911456,-61.94600638977636,5.88628480146052,-61.96741214057508,-43.11359649122807,-47.622350877192986,2,1,-221.87743806009487,-228.2083552978387,-177.22168421052632,-560.8112733911456,-619.4600638977636
MICROCHIP,MICROCHIP_SQUARE,best_touch,sell,1,3,29997,239,8816,0.007967463413007967,0.29389605627229387,-12.476987447698745,-18.418410041841003,5.868200836820083,-18.34518828451883,-0.09940994099409942,-0.14674800813414673,0,0,-14.284090909090908,-20.727272727272727,-0.1257125712571257,-124.76987447698745,-184.18410041841003
MICROCHIP,MICROCHIP_SQUARE,best_touch,sell,5,3,29985,1264,18537,0.04215441053860264,0.6182091045522762,-24.203322784810126,-30.087816455696203,5.85245253164557,-30.055775316455698,-1.0202768050692013,-1.2683341670835417,0,0,-27.468009478672986,-33.75118483412322,-1.1597298649324663,-242.03322784810126,-300.878164556962
MICROCHIP,MICROCHIP_SQUARE,best_touch,sell,20,3,29940,5028,24033,0.16793587174348698,0.8027054108216433,-47.739061256961016,-53.6260938743039,5.874801113762928,-53.61386237072394,-8.017100868403473,-9.005744822979292,0,0,-59.835803200948426,-66.13574392412566,-10.114529058116233,-477.39061256961014,-536.260938743039
MICROCHIP,MICROCHIP_SQUARE,best_touch,sell,100,3,29700,16002,27075,0.5387878787878788,0.9116161616161617,-99.49021997250344,-105.36620422447194,5.840894888138982,-105.33111486064242,-53.60412457912458,-56.770033670033676,0,0,-142.09616081130025,-148.38138355668235,-79.2580808080808,-994.9021997250344,-1053.6620422447195
MICROCHIP,MICROCHIP_SQUARE,best_touch,sell,500,3,28500,24132,27451,0.8467368421052631,0.9631929824561404,-130.2000248632521,-136.06928559588928,5.814499419857451,-136.01452428310955,-110.24515789473685,-115.21487719298246,1,0,-235.99318915043614,-242.27637710598637,-207.89757894736843,-1302.000248632521,-1360.6928559588928
MICROCHIP,MICROCHIP_SQUARE,one_tick_inside,buy,1,3,29997,216,9234,0.0072007200720072,0.30783078307830786,-12.113425925925926,-18.01388888888889,4.784722222222222,-16.89814814814815,-0.08722538920558723,-0.12971297129712972,0,0,-15.06060606060606,-21.37878787878788,-0.09940994099409942,-121.13425925925925,-180.13888888888889
MICROCHIP,MICROCHIP_SQUARE,one_tick_inside,buy,5,3,29985,1152,18508,0.0384192096048024,0.6172419543104886,-23.190538194444443,-29.130208333333332,4.915364583333333,-28.10590277777778,-0.890962147740537,-1.119159579789895,0,0,-25.21818181818182,-31.527272727272727,-1.1124062031015507,-231.90538194444443,-291.3020833333333
MICROCHIP,MICROCHIP_SQUARE,one_tick_inside,buy,20,3,29940,4243,23774,0.14171676686706747,0.7940547762191049,-42.895946264435544,-48.80650483148715,4.915390054206929,-47.81133631864247,-6.079074816299265,-6.916700066800267,0,0,-52.03726506804925,-58.41736876215165,-8.045440881763527,-428.9594626443554,-488.06504831487155
MICROCHIP,MICROCHIP_SQUARE,one_tick_inside,buy,100,3,29700,13861,26715,0.4667003367003367,0.8994949494949495,-80.19417790924176,-86.07885433951374,4.90862852608037,-85.10280643532212,-37.42664983164983,-40.1730303030303,0,0,-102.56838474025975,-108.92167207792208,-51.05626262626263,-801.9417790924176,-860.7885433951374
MICROCHIP,MICROCHIP_SQUARE,one_tick_inside,buy,500,3,28500,21964,27215,0.7706666666666667,0.9549122807017544,-56.06590329630304,-61.930795847750865,4.885790384265161,-60.951693680568205,-43.208122807017546,-47.728,2,1,-221.61259366373076,-227.94347311686604,-177.45336842105263,-560.6590329630304,-619.3079584775087
MICROCHIP,MICROCHIP_SQUARE,one_tick_inside,sell,1,3,29997,255,9370,0.008500850085008501,0.31236456979031235,-12.509803921568627,-18.44313725490196,4.858823529411764,-17.36862745098039,-0.10634396773010635,-0.15678234490115678,0,0,-14.342391304347826,-20.782608695652176,-0.13196319631963196,-125.09803921568627,-184.43137254901958
MICROCHIP,MICROCHIP_SQUARE,one_tick_inside,sell,5,3,29985,1307,18963,0.043588460897115225,0.6324162081040521,-24.17291507268554,-30.05126243305279,4.846595256312165,-29.019510328997704,-1.0536601634150409,-1.3098882774720693,0,0,-27.26086956521739,-33.54233409610984,-1.191895947973987,-241.7291507268554,-300.5126243305279
MICROCHIP,MICROCHIP_SQUARE,one_tick_inside,sell,20,3,29940,5108,24289,0.17060788243152972,0.8112558450233801,-47.93236100234925,-53.81734534064213,4.872846515270164,-52.80520751761942,-8.177638610554443,-9.181663326653307,0,0,-59.80409356725146,-66.10233918128655,-10.246993987975952,-479.3236100234925,-538.1734534064212
MICROCHIP,MICROCHIP_SQUARE,one_tick_inside,sell,100,3,29700,16107,27188,0.5423232323232323,0.9154208754208755,-99.59191655801826,-105.4670640094369,4.840504128639722,-104.43242068665798,-54.0110101010101,-57.19723905723906,0,0,-142.45384060584206,-148.7383699963938,-79.80292929292929,-995.9191655801826,-1054.670640094369
MICROCHIP,MICROCHIP_SQUARE,one_tick_inside,sell,500,3,28500,24181,27490,0.8484561403508772,0.964561403508772,-130.33966750754726,-136.20880029775444,4.814585831851454,-135.1542533393987,-110.58749122807018,-115.56719298245613,1,0,-236.67950095510983,-242.96275071633238,-208.67657894736843,-1303.3966750754726,-1362.0880029775444
MICROCHIP,MICROCHIP_SQUARE,book_mid,buy,1,3,29997,265,11720,0.008834216755008834,0.3907057372403907,-13.924528301886792,-19.826415094339623,0.27169811320754716,-14.19622641509434,-0.12301230123012301,-0.17515084841817516,0,0,-15.095505617977528,-21.382022471910112,-0.13436343634363437,-139.24528301886792,-198.26415094339623
MICROCHIP,MICROCHIP_SQUARE,book_mid,buy,5,3,29985,1314,20377,0.04382191095547774,0.67957311989328,-24.595890410958905,-30.539573820395738,0.2735920852359209,-24.869482496194824,-1.0778389194597298,-1.338302484575621,0,0,-27.483673469387757,-33.85306122448979,-1.3473736868434216,-245.95890410958904,-305.39573820395736
MICROCHIP,MICROCHIP_SQUARE,book_mid,buy,20,3,29940,4587,24810,0.1532064128256513,0.8286573146292585,-44.09581425768476,-50.00806627425332,0.2749073468497929,-44.37072160453455,-6.755761523046092,-7.661556446225785,0,0,-53.194025347012676,-59.574532287266145,-8.83191382765531,-440.9581425768476,-500.08066274253326
MICROCHIP,MICROCHIP_SQUARE,book_mid,buy,100,3,29700,14325,27256,0.4823232323232323,0.9177104377104377,-80.43514834205934,-86.31588132635252,0.2726701570680628,-80.7078184991274,-38.79574074074074,-41.63215488215488,0,0,-102.91881013155312,-109.27311996858433,-52.9460101010101,-804.3514834205934,-863.1588132635252
MICROCHIP,MICROCHIP_SQUARE,book_mid,buy,500,3,28500,22196,27440,0.7788070175438596,0.9628070175438597,-56.408744818886284,-62.27383312308524,0.26871958911515587,-56.67746440800144,-43.931526315789476,-48.499298245614035,2,1,-220.62048584047804,-226.95284489477785,-178.77226315789474,-564.0874481888628,-622.7383312308524
MICROCHIP,MICROCHIP_SQUARE,book_mid,sell,1,3,29997,308,11840,0.010267693436010267,0.3947061372803947,-14.52435064935065,-20.48051948051948,0.2435064935064935,-14.767857142857142,-0.14913157982464914,-0.2102876954362103,0,0,-16.977064220183486,-23.431192660550458,-0.18506850685068507,-145.2435064935065,-204.8051948051948
MICROCHIP,MICROCHIP_SQUARE,book_mid,sell,5,3,29985,1481,20751,0.049391362347840584,0.6920460230115058,-25.61782579338285,-31.50573936529372,0.25422012153950035,-25.87204591492235,-1.2652993163248292,-1.5561113890278473,0,0,-28.53150406504065,-34.82520325203252,-1.4044522261130565,-256.1782579338285,-315.0573936529372
MICROCHIP,MICROCHIP_SQUARE,book_mid,sell,20,3,29940,5488,25276,0.1832999331997328,0.8442217768871075,-48.58363702623907,-54.46847667638484,0.2611151603498542,-48.84475218658892,-8.905377421509685,-9.984068136272546,0,0,-60.46635667396061,-66.76148796498906,-11.075400801603207,-485.8363702623907,-544.6847667638484
MICROCHIP,MICROCHIP_SQUARE,book_mid,sell,100,3,29700,16517,27640,0.5561279461279461,0.9306397306397306,-99.89662166252951,-105.77138705576073,0.2671489980020585,-100.16377066053157,-55.55530303030303,-58.82242424242424,0,0,-143.19045510890737,-149.4752966176731,-81.67641414141414,-998.9662166252951,-1057.7138705576072
MICROCHIP,MICROCHIP_SQUARE,book_mid,sell,500,3,28500,24412,27667,0.856561403508772,0.9707719298245614,-130.34694002949368,-136.2170653776831,0.2660781582828117,-130.6130181877765,-111.65015789473684,-116.67828070175439,1,1,-238.39715302491103,-244.68173190984578,-211.5461052631579,-1303.4694002949368,-1362.170653776831
MICROCHIP,MICROCHIP_SQUARE,wall_mid,buy,1,3,29997,264,11707,0.0088008800880088,0.3902723605693903,-13.973484848484848,-19.875,0.2518939393939394,-14.225378787878787,-0.12297896456312297,-0.17491749174917492,0,0,-15.232954545454545,-21.522727272727273,-0.13406340634063407,-139.73484848484847,-198.75
MICROCHIP,MICROCHIP_SQUARE,wall_mid,buy,5,3,29985,1309,20362,0.04365516091379023,0.6790728697682175,-24.64094728800611,-30.58288770053476,0.2750190985485103,-24.915966386554622,-1.0757045189261298,-1.335100883775221,0,0,-27.51124744376278,-33.877300613496935,-1.3459729864932466,-246.40947288006112,-305.8288770053476
MICROCHIP,MICROCHIP_SQUARE,wall_mid,buy,20,3,29940,4585,24802,0.15313961255845024,0.8283901135604542,-44.10916030534351,-50.02137404580153,0.25659760087241,-44.36575790621592,-6.754859719438878,-7.660253841015364,0,0,-53.222389861194934,-59.60229330114665,-8.836623246492985,-441.09160305343505,-500.2137404580153
MICROCHIP,MICROCHIP_SQUARE,wall_mid,buy,100,3,29700,14332,27258,0.4825589225589226,0.9177777777777778,-80.29270164666481,-86.17394641361987,0.2726416410828914,-80.5653432877477,-38.7459595959596,-41.584006734006735,0,0,-102.64630319670523,-109.00078446754266,-52.8680303030303,-802.9270164666481,-861.7394641361988
MICROCHIP,MICROCHIP_SQUARE,wall_mid,buy,500,3,28500,22199,27443,0.7789122807017543,0.9629122807017544,-56.33334834902473,-62.19856750304068,0.27167890445515563,-56.60502725347989,-43.87873684210526,-48.44722807017544,2,1,-220.5238992076893,-226.85634497986752,-178.7172105263158,-563.3334834902473,-621.9856750304068
MICROCHIP,MICROCHIP_SQUARE,wall_mid,sell,1,3,29997,307,11823,0.010234356769010234,0.3941394139413941,-14.617263843648209,-20.57328990228013,0.2182410423452769,-14.835504885993485,-0.1495982931626496,-0.21055438877221055,0,0,-16.958715596330276,-23.412844036697248,-0.18486848684868487,-146.1726384364821,-205.7328990228013
MICROCHIP,MICROCHIP_SQUARE,wall_mid,sell,5,3,29985,1480,20766,0.049358012339503085,0.6925462731365682,-25.67804054054054,-31.564864864864866,0.2483108108108108,-25.92635135135135,-1.2674170418542605,-1.5579789894947473,0,0,-28.63184584178499,-34.926977687626774,-1.412256128064032,-256.7804054054054,-315.64864864864865
MICROCHIP,MICROCHIP_SQUARE,wall_mid,sell,20,3,29940,5486,25281,0.18323313293253174,0.8443887775551102,-48.69640904119577,-54.58148013124316,0.25027342325920526,-48.94668246445497,-8.922795591182364,-10.001135604542418,0,0,-60.516949152542374,-66.8130125751777,-11.090731462925852,-486.9640904119577,-545.8148013124317
MICROCHIP,MICROCHIP_SQUARE,wall_mid,sell,100,3,29700,16518,27638,0.5561616161616162,0.9305723905723906,-99.87713403559754,-105.75227025063568,0.2579004722121322,-100.13503450780966,-55.547828282828284,-58.81535353535354,0,0,-143.06625973106864,-149.35138004246284,-81.67782828282829,-998.7713403559753,-1057.5227025063568
MICROCHIP,MICROCHIP_SQUARE,wall_mid,sell,500,3,28500,24413,27670,0.8565964912280701,0.9708771929824561,-130.33516978658912,-136.2053823782411,0.2511366894687257,-130.58630647605784,-111.64464912280702,-116.67305263157894,1,1,-238.43055390819595,-244.71521764915195,-211.60084210526315,-1303.3516978658913,-1362.053823782411
MICROCHIP,MICROCHIP_SQUARE,residual_fair,buy,1,3,29997,272,12291,0.009067573424009068,0.4097409740974097,-14.713235294117647,-20.544117647058822,-1.3014705882352942,-13.411764705882353,-0.1334133413341334,-0.18628529519618628,0,0,-15.134615384615385,-21.53846153846154,-0.15741574157415741,-147.13235294117646,-205.44117647058823
MICROCHIP,MICROCHIP_SQUARE,residual_fair,buy,5,3,29985,1345,20645,0.044855761213940304,0.6885109221277306,-24.86654275092937,-30.745724907063195,-0.8260223048327138,-24.040520446096654,-1.115407703851926,-1.3791228947807237,0,0,-28.973584905660378,-35.31509433962264,-1.536368184092046,-248.6654275092937,-307.457249070632
MICROCHIP,MICROCHIP_SQUARE,residual_fair,buy,20,3,29940,4681,24979,0.15634602538410153,0.8343019372077488,-43.18457594531083,-49.0628070925016,-0.44039735099337746,-42.744178594317454,-6.751736806947227,-7.670774883099533,0,0,-52.851142857142854,-59.224,-9.26748496993988,-431.8457594531083,-490.628070925016
MICROCHIP,MICROCHIP_SQUARE,residual_fair,buy,100,3,29700,14496,27311,0.48808080808080806,0.9195622895622896,-79.57084713024283,-85.43701710816777,-0.2339610927152318,-79.33688603752759,-38.83700336700337,-41.70016835016835,0,0,-102.18132183908045,-108.52854406130268,-53.87742424242424,-795.7084713024283,-854.3701710816777
MICROCHIP,MICROCHIP_SQUARE,residual_fair,buy,500,3,28500,22306,27448,0.7826666666666666,0.9630877192982457,-55.68586927284139,-61.54774500134493,-0.1686541737649063,-55.51721509907648,-43.583473684210524,-48.171368421052634,2,1,-218.1716580976864,-224.50411311053983,-178.6711052631579,-556.8586927284139,-615.4774500134492
MICROCHIP,MICROCHIP_SQUARE,residual_fair,sell,1,3,29997,297,11227,0.009900990099009901,0.3742707604093743,-14.927609427609427,-20.946127946127945,0.0,-14.927609427609427,-0.1477981131446478,-0.20738740540720738,0,0,-17.49609375,-23.7734375,-0.22397239723972398,-149.27609427609428,-209.46127946127945
MICROCHIP,MICROCHIP_SQUARE,residual_fair,sell,5,3,29985,1431,20159,0.047723861930965485,0.6723028180757045,-25.986023759608667,-31.92662473794549,0.4909154437456323,-26.4769392033543,-1.2401534100383524,-1.5236618309154577,0,0,-29.767441860465116,-36.05366726296959,-1.664832416208104,-259.8602375960867,-319.2662473794549
MICROCHIP,MICROCHIP_SQUARE,residual_fair,sell,20,3,29940,5371,24940,0.17939211756847026,0.832999331997328,-48.92571215788494,-54.842115062371995,0.8104636008192141,-49.73617575870415,-8.776887107548431,-9.838243152972613,0,0,-60.79726305119108,-67.090724784592,-12.019338677354709,-489.25712157884936,-548.42115062372
MICROCHIP,MICROCHIP_SQUARE,residual_fair,sell,100,3,29700,16351,27529,0.5505387205387205,0.9269023569023569,-100.41092287933459,-106.29863616904164,1.03021221943612,-101.44113509877072,-55.28010101010101,-58.52151515151515,0,0,-143.82104534440984,-150.10834198684665,-83.93919191919191,-1004.1092287933459,-1062.9863616904165
MICROCHIP,MICROCHIP_SQUARE,residual_fair,sell,500,3,28500,24353,27611,0.8544912280701754,0.9688070175438597,-130.3943661971831,-136.26928920461546,1.1041350141666324,-131.49850121134972,-111.42084210526316,-116.44091228070175,1,1,-239.811,-246.09717647058824,-214.56773684210526,-1303.943661971831,-1362.6928920461546
MICROCHIP,MICROCHIP_TRIANGLE,best_touch,buy,1,3,29997,226,8715,0.007534086742007534,0.2905290529052905,-10.351769911504425,-14.654867256637168,4.256637168141593,-14.608407079646017,-0.07799113244657799,-0.11041104110411042,0,0,-11.878205128205128,-16.333333333333332,-0.09265926592659265,-103.51769911504425,-146.5486725663717
MICROCHIP,MICROCHIP_TRIANGLE,best_touch,buy,5,3,29985,1240,18329,0.041354010338502584,0.6112723028180757,-18.968951612903226,-23.30725806451613,4.298790322580645,-23.267741935483873,-0.7844422211105553,-0.9638485909621477,0,0,-20.966216216216218,-25.504504504504503,-0.9313656828414207,-189.68951612903226,-233.0725806451613
MICROCHIP,MICROCHIP_TRIANGLE,best_touch,buy,20,3,29940,4808,23793,0.16058784235136941,0.794689378757515,-37.88727121464226,-42.181364392678866,4.315099833610649,-42.202371048252914,-6.084235136940547,-6.773814295257181,0,0,-40.953302961275625,-45.44419134396355,-7.205811623246493,-378.8727121464226,-421.81364392678864
MICROCHIP,MICROCHIP_TRIANGLE,best_touch,buy,100,3,29700,15195,26926,0.5116161616161616,0.9065993265993266,-69.16488976637052,-73.45844027640672,4.325304376439618,-73.49019414281014,-35.38587542087542,-37.58252525252525,0,0,-80.15914382948236,-84.65556152606126,-45.20489898989899,-691.6488976637052,-734.5844027640671
MICROCHIP,MICROCHIP_TRIANGLE,best_touch,buy,500,3,28500,23001,27349,0.8070526315789474,0.9596140350877193,-104.15101517325334,-108.4413286378853,4.334072431633407,-108.48508760488674,-84.05535087719298,-87.51785964912281,0,0,-140.9337128399747,-145.43883617963314,-117.27168421052632,-1041.5101517325334,-1084.4132863788532
MICROCHIP,MICROCHIP_TRIANGLE,best_touch,sell,1,3,29997,241,8563,0.008034136747008034,0.2854618795212855,-8.802904564315353,-13.153526970954356,4.2987551867219915,-13.101659751037344,-0.07072373904057072,-0.10567723439010568,0,0,-10.451807228915662,-15.0,-0.08675867586758676,-88.02904564315354,-131.53526970954357
